276	566	take out	hand	plum	fridge
576	683	take out	hand	knife	counter,drawer
728	895	take out	hand	plate	counter,cupboard
922	1061	wash	hand	plum	
1061	1092	shake	hand	plum	
1092	1125	move	hand	towel	,handle
1125	1223	dry	towel	plum	
1236	1293	hang up	hand	towel	,handle
1346	1462	cut	knife	plum	
1462	1551	take apart	hand	plum	
1590	1646	cut	knife	plum	
1646	1723	take apart	hand	plum	
1723	1846	cut	knife	plum	
1867	1962	cut	knife	plum	
1973	2055	cut	knife	plum	
2097	2221	throw in garbage	hand	stone	
2247	2344	wash	hand	knife	
2344	2377	shake	hand	knife	
