224	386	take out	hand	potato	counter,cupboard
393	500	take out	hand	knife,peeler	counter,drawer
500	545	close	hand		drawer
551	772	take out	hand	bowl	counter,drawer
775	827	put in	hand	bowl	,drawer
830	884	close	hand		drawer
906	1606	peel	peeler	potato	
1625	1848	cut	knife	potato	
1848	1877	add	hand	potato	,bowl
1902	2838	peel	peeler	potato	
2858	2944	cut	knife	potato	
2944	2974	add	hand	potato	,bowl
3039	3185	wash	hand	bowl	
3332	3552	throw in garbage	bowl,hand	peel	
3588	3651	wash	hand	bowl	
3739	3868	cut	knife	potato	,bowl
3868	3945	cut	knife	potato	,bowl
3996	4033	cut	knife	potato	,bowl
4051	4092	cut	knife	potato	,bowl
4118	4181	cut	knife	potato	,bowl
4197	4324	cut	knife	potato	,bowl
4413	4586	wash	hand	knife,peeler	
