209	400	take out	hand	pomegranate	,cupboard
465	751	take out	hand	bowl	counter,cupboard
854	1137	take out	hand	knife	counter,drawer
1150	1229	wash	hand	pomegranate	
1236	1289	shake	hand	pomegranate	
1326	1496	cut	knife	pomegranate	
1547	1608	cut	knife	pomegranate	
1679	2001	cut	knife	pomegranate	
2032	2055	cut	hand	pomegranate	
2120	2168	cut	knife	pomegranate	
2221	2273	cut	knife	pomegranate	
2338	2389	cut	knife	pomegranate	
2435	2492	cut	knife	pomegranate	
2523	2604	cut	knife	pomegranate	
2659	2709	take apart	hand	pomegranate	
2829	2863	cut	knife	pomegranate	
2924	3033	take apart	hand	pomegranate	
3112	3156	take apart	hand	pomegranate	bowl
3188	3228	open	hand	drawer	
3274	3367	take out	hand	cutting board	counter,drawer
3372	3386	move	hand	pomegranate	bowl,cutting board
3401	3439	move	hand	pomegranate	bowl,cutting board
3464	4008	take apart	hand	arils,peel	bowl
4026	4097	move	hand	peel	bowl,sink
4117	4651	take apart	hand	arils,peel	bowl
4656	4701	take apart	hand	peel	sink
4720	4937	take apart	hand	arils,peel	bowl
4948	4983	take apart	hand	peel	sink
4998	5775	take apart	hand	arils,peel	bowl
5780	5817	move	hand	peel	,sink
5842	5895	move	hand	arils	counter,sink
5928	5973	move	hand	peel	bowl,sink
5991	6034	take apart	hand	arils,peel	bowl
6036	6051	move	hand	peel	bowl,sink
6069	6217	move	hand	peel	bowl,sink
6237	6775	take apart	hand	arils,peel	bowl
6787	6834	move	hand	peel	,sink
6848	7572	take apart	hand	arils,peel	bowl
7579	7628	take apart	hand	arils,peel	sink
7685	7716	move	hand	peel	,cutting board
7727	8186	take apart	hand	arils,peel	bowl
8216	8274	purge	hand	pomegranate	sink
8306	8498	take apart	hand	arils,peel	bowl
8510	8589	move	hand	peel	bowl,cutt
8606	8830	take apart	hand	arils,peel	bowl
8834	8857	move	hand	peel	bowl,cutting board
8879	9069	take apart	hand	arils,peel	bowl
9072	9097	move	hand	peel	bowl,cutting board
9098	9163	move	hand	peel	bowl,cutting board
9228	9265	move	hand	arils	counter,sink
9282	9301	take apart	hand	pomegranate	
9357	9409	cut	knife	pomegranate	cutting board
9418	9438	cut	knife	pomegranate	cutting board
9468	9529	take apart	hand	pomegranate	cutting board
9569	9640	take apart	hand	arils,peel	bowl
9671	9716	take apart	hand	arils,peel	cutting board
9735	9859	take apart	hand	arils,peel	bowl
9882	9965	take apart	hand	arils,peel	cutting board
9989	10041	take apart	hand	arils,peel	cutting board
10066	10262	take apart	hand	arils,peel	bowl
10392	10431	take apart	hand	arils,peel	cutting board
10520	10688	take apart	hand	arils,peel	bowl
10693	10752	take apart	hand	arils,peel	cutting board
10790	11311	take apart	hand	arils,peel	bowl
11414	11567	take apart	hand	arils,peel	bowl
11628	12091	take apart	hand	arils,peel	bowl
12161	12256	take apart	hand	pomegranate	cutting board
12263	12476	take apart	hand	arils,peel	bowl
12501	12530	purge	hand	pomegranate	cutting board
12554	12975	take apart	hand	arils,peel	bowl
13021	13657	take apart	hand	arils,peel	bowl
13766	13794	take apart	hand	arils,peel	cutting board
13829	14236	take apart	hand	arils,peel	bowl
14251	14292	take apart	hand	arils,peel	cutting board
14435	14644	take apart	hand	arils,peel	bowl
14767	14875	take apart	hand	arils,peel	bowl
14947	15106	take apart	hand	arils,peel	bowl
15115	15138	take apart	hand	arils,peel	cutting board
15405	16308	take apart	hand	arils,peel	bowl
16403	16417	scratch off	finger	peel	cutting board,knife
16525	16625	throw in garbage	cutting board,knife	peel	
16708	16726	wash	hand	hand	
16731	16779	gather	hand	peel	sink
16803	16837	throw in garbage	hand	peel	
16848	16964	gather	hand	peel	sink
16970	17070	wash	hand	hand	
17162	17405	throw in garbage	sink strainer	peel	
17429	17555	wash	hand	hand	
17559	17591	shake	hand	hand	
17613	17679	dry	towel	hand	
