232	402	take out	hand	avocado	,fridge
475	624	cut	knife	avocado	cutting board
634	676	take apart	hand	avocado	
705	798	cut	knife	avocado	cutting board
808	858	take apart	hand	avocado,stone	
858	916	cut	knife	avocado	cutting board
933	988	cut	knife	avocado	cutting board
1055	1210	take out	hand	plate	counter,cupboard
1242	1770	peel	knife	avocado	
1783	1806	scratch off	hand	peel	cutting board,knife
1853	1918	cut	knife	avocado	cutting board
1925	2007	take apart	hand	avocado,stone	cutting board
2038	2901	peel	knife	avocado	
2941	2988	cut	knife	avocado	,plate
3018	3112	wash	hand	hand	
3126	3238	slice	knife	avocado	,plate
3238	3332	chop	knife	avocado	,plate
3332	3403	chop	knife	avocado	,plate
3403	3515	chop	knife	avocado	,plate
3515	3651	slice	knife	avocado	,plate
3651	3779	chop	knife	avocado	,plate
3779	3852	chop	knife	avocado	,plate
3852	3946	chop	knife	avocado	,plate
3988	4146	throw in garbage	hand	peel,stone	
4161	4240	throw in garbage	hand	peel	
4257	4416	throw in garbage	hand	peel	
4479	4605	wash	hand	hand	
4610	4674	shake	hand	hand	
