186	473	take out	hand	pineapple	counter,fridge
508	635	take out	hand	cutting board	counter,drawer
689	805	take out	hand	knife	cutting board,drawer
811	864	close	hand		drawer
876	1154	take out	hand	plastic box	counter,drawer
1272	1356	close	hand		drawer
1389	1447	open	hand		drawer
1725	1787	open	hand		drawer
1792	1850	close	hand		drawer
1862	1917	move	hand	pineapple	counter,cutting board
1939	2044	cut	knife	pineapple	cutting board
2096	3018	peel	knife	pineapple	cutting board
3053	3218	cut	knife	pineapple	cutting board
3273	3319	peel	knife	pineapple	cutting board
3324	3356	scratch off	hand	peel	cutting board,knife
3407	3472	peel	knife	pineapple	cutting board
3478	3509	scratch off	hand	peel	cutting board,knife
3524	3601	peel	knife	pineapple	cutting board
3608	3667	scratch off	hand	peel	cutting board,knife
3711	3811	peel	knife	pineapple	cutting board
3833	3901	peel	knife	pineapple	cutting board
3913	3937	scratch off	hand	peel	cutting board,knife
3990	4147	peel	knife	pineapple	cutting board
4186	4219	peel	knife	pineapple	cutting board
4225	4249	scratch off	hand	peel	cutting board,knife
4281	4334	peel	knife	pineapple	cutting board
4340	4364	scratch off	hand	peel	cutting board,knife
4462	4627	move	hand	peel,pineapple	cutting board,hand
4664	4769	throw in garbage	hand	peel,pineapple	
4796	4829	move	hand	pineapple	cutting board
4835	4885	gather	hand	peel	cutting board
4895	4927	move	hand	peel	cutting board,hand
4944	4991	move	hand	peel	cutting board,hand
4999	5088	move	hand	peel	cutting board,hand
5104	5193	throw in garbage	hand	peel	
5258	5358	slice	knife	pineapple	cutting board
5358	5384	move	hand	pineapple	cutting board
5396	5482	slice	knife	pineapple	cutting board
5482	5517	move	hand	pineapple	cutting board
5532	5622	slice	knife	pineapple	cutting board
5622	5647	move	hand	pineapple	cutting board
5660	5756	slice	knife	pineapple	cutting board
5756	5798	move	hand	pineapple	cutting board
5870	5927	slice	knife	pineapple	cutting board
5927	5956	scratch off	hand	pineapple	cutting board,knife
5956	6001	slice	knife	pineapple	cutting board
6001	6059	scratch off	hand	pineapple	cutting board,knife
6059	6226	slice	knife	pineapple	cutting board
6293	6503	cut	knife	pineapple	cutting board
6645	6774	chop	knife	pineapple	cutting board
6823	6865	move	hand	plastic box	counter
6865	6992	add	hand,knife	pineapple	cutting board,plastic box
7049	7109	add	hand,knife	pineapple	cutting board,plastic box
7109	7192	add	hand	pineapple	cutting board,plastic box
7192	7288	add	hand	pineapple	cutting board,plastic box
7455	7621	cut	knife	pineapple	cutting board
7728	7827	throw in garbage	hand	pineapple	
7873	7932	cut	knife	pineapple	cutting board
8162	8316	chop	knife	pineapple	cutting board
8345	8382	scratch off	hand	pineapple	knife,plastic box
8389	8450	add	hand,knife	pineapple	cutting board,plastic box
8450	8488	add	hand	pineapple	cutting board,plastic box
8488	8592	add	hand	pineapple	cutting board,plastic box
8718	8746	add	hand	pineapple	cutting board,plastic box
9022	9383	cut	knife	pineapple	cutting board
9654	9929	chop	knife	pineapple	cutting board
9936	9959	scratch off	hand	pineapple	cutting board,knife
10081	10156	throw in garbage	hand	pineapple	
10354	10578	cut	knife	pineapple	cutting board
10777	11031	chop	knife	pineapple	cutting board
11050	11145	add	hand,knife	pineapple	cutting board,plastic box
11145	11247	add	hand,knife	pineapple	cutting board,plastic box
11247	11317	add	hand	pineapple	cutting board,plastic box
11317	11357	move	hand	pineapple	cutting board,plastic box
11357	11470	peel	knife	pineapple	cutting board
11470	11482	add	hand	pineapple	cutting board,plastic box
11482	11508	scratch off	hand	peel	cutting board,knife
11523	11607	add	hand,knife	pineapple	cutting board,plastic box
11607	11685	add	hand,knife	pineapple	cutting board,plastic box
11685	11773	add	hand,knife	pineapple	cutting board,plastic box
11773	11852	add	hand,knife	pineapple	cutting board,plastic box
11852	11935	add	hand,knife	pineapple	cutting board,plastic box
11935	11997	add	hand,knife	pineapple	cutting board,plastic box
11997	12054	add	hand	pineapple	cutting board,plastic box
12109	12171	wash	hand	hand	
12188	12348	fill	faucet	water	,plastic box
12413	12482	fill	faucet	water	,plastic box
12572	12611	take out	hand	spice shaker	spice holder
12628	12654	screw	hand	spice shaker	
12668	12805	spice	spice shaker	salt	plastic box
12822	12859	screw	hand	spice shaker	
12866	12907	put in	hand	spice shaker	,spice holder
12926	13053	mix	hand	pineapple,salt	plastic box
13076	13148	move	hand	pineapple	cutting board,plastic box
13177	13267	peel	knife	pineapple	cutting board
13267	13304	add	hand	pineapple	cutting board,plastic box
13309	13338	scratch off	hand	peel	cutting board,knife
