177	287	take out	hand	cutting board	counter,drawer
291	332	close	hand		drawer
332	420	take out	hand	knife	cutting board,drawer
505	843	rip off	hand	chive	,flower pot
893	966	move	hand	chive	,cutting board
976	1064	arrange	hand	chive	cutting board
1076	1153	cut	knife	chive	cutting board
1153	1209	gather	hand	chive	cutting board
1239	1761	chop	knife	chive	cutting board
1766	1815	scratch off	hand	chive	cutting board,knife
1838	1875	scratch off	hand	chive	cutting board,knife
1955	2040	open	hand		cupboard
2109	2279	take out	hand	bowl	counter,cupboard
2298	2363	add	hand,knife	chive	bowl,cutting board
2363	2384	scratch off	hand	chive	bowl,knife
2384	2472	add	hand,knife	chive	bowl,cutting board
2480	2565	scratch off	hand	chive	bowl,knife
2613	2689	wash	hand	knife	
2724	2747	move	hand	towel	,handle
2747	2823	dry	towel	knife	
2826	2840	move	hand	knife	,cutting board
2850	2931	hang up	hand	towel	,handle
