169	324	take out	hand	fig	fridge
363	429	open	hand		drawer
442	643	take out	hand	cutting board	counter,drawer
668	928	take out	hand	peeler	cutting board,drawer
970	1166	wash	hand	fig	
1177	1261	wash	hand	peeler	
1284	1371	wash	hand	cutting board	
1374	1398	shake	hand	cutting board	
1546	1577	dry	towel	hand	
1581	1730	take out	hand	knife	drawer
1746	1787	wash	hand	knife	
1812	1866	cut	knife	fig	cutting board
1943	4013	peel	peeler	fig	
4066	4140	cut	knife	fig	cutting board
4143	4174	scratch off	hand	top	cutting board,knife
4204	4287	wash	hand	hand	
4287	4319	shake	hand	hand	
4358	4555	take out	hand	bowl	cupboard
4607	4646	wash	hand	bowl	
4649	4673	shake	hand	bowl	
4724	4801	slice	knife	fig	cutting board
4807	4833	add	hand	fig	bowl,knife
4851	4934	slice	knife	fig	cutting board
4938	4966	add	hand	fig	bowl,knife
4985	5062	slice	knife	fig	cutting board
5064	5092	add	hand	fig	bowl,knife
5099	5149	add	hand	fig	bowl,cutting board
5185	5223	move	hand	peel	cutting board,front peeler
5230	5297	move	hand	peeler	,sink
5330	5541	throw in garbage	cutting board,knife	peel	
5554	5600	move	hand	cutting board,knife	,sink
