247	581	take out	hand	cucumber	counter,fridge	He took out cucumber 		He took out cucumber		He took out cucumber	The person selects a cucumber from the refrigerator.	The person procures a cucumber from the fridge.	The person procures a cucumber from the fridge.	He grabs a cucumber.			The person removes a cucumber from the refrigerator.	The person gets out a cucumber.	The person gets out a cucumber.				Get a cucumber.
588	631	open	hand		drawer		The person gets out a cucumber.													The person takes a cucumber from the refrigerator and places it on the counter.	The person gets a cucumber from the fridge and sets it on the countertop.		
647	797	take out	hand	cutting board	counter,drawer		The person gets out a cutting board.	He took out cutting board		He took out cutting board	The person puts a cutting board on the counter.	The person takes out a cutting board from the drawer.	The person takes out a cutting board from the drawer.	He gets a cutting board.	The man begins by selecting a green vegetable from the fridge.			The person gets out a cutting board.	The person gets out a cutting board.		The person gets a cutting board from the drawer.		Get a cutting board.
797	844	close	hand		drawer	He took out cutting board																	
851	894	open	hand		drawer										Next, he retrieves a wooden cutting board from a nearby drawer.							Guy gets cucumber and washes it.	
919	1064	take out	hand	knife	counter,drawer	He took out knife	The person gets out a knife.	He took out knife	Get out knife, cutting board, and cucumber.	He took out knife	The person places a large knife on the counter.	The person takes out a knife from the drawer.	The person takes out a knife from the drawer.	He gets a knife.	Next, he gets out a knife.		The person gets out a cutting board and knife.	The person gets out a knife.	The person gets out a knife.		The person gets a large knife from the drawer.		Get a cutting knife.
1079	1350	wash	hand	cutting board				He washed cutting board		He washed cutting board	The person rinses the cutting board.					The person washes the chopping board.							 Wash the cutting board.
1358	1483	wash	hand	knife				He washed knife		He washed knife	The person rinses the knife.				He then rinses the cutting board, the knife, and the vegetable with water. 	The person washes the knife.	The person rinses the cutting board and knife.					Guy gets a knife and slices cucumber.	Wash the knife.
1488	1682	wash	hand	cucumber		He washed supplies	The person rinses the cucumber, cutting board and knife.	He washed cucumber		He washed cucumber	The person rinses the cucumber.	The person washes the cutting board, the knife, and the cucumber in the sink.		He rinses the cutting board, knife, and cucumber.		The person washes the cucumber.	The person washes the cucumber.	The person rinses the cutting board, knife and cucumber.	The person rinses the cutting board, knife and cucumber.	The person take a cutting board and knife out of a drawer, rinses them and the cucumber under the facet and places all three items back on the counter.	The person washes the cutting board, the knife, and the cucumber under the faucet.		Wash the cucumber.
1702	1716	move	hand	cutting board	counter				Rinse off cutting board, knife and cucumber.				The person washes the cutting board, the knife, and the cucumber in the sink.										
1722	1803	cut	knife	cucumber	cutting board	He cut off ends of cucumbers 	The person cuts the tips off of the cucumber.		Cut the ends off the cucumber.	He cut off ends of cucumber	The person slices off both ends of the cucumber.	The person cuts the ends off the cucumber.					The person cuts the ends off the cucumber.	The person cuts off the tips of the cucumber.	The person cuts off the tips of the cucumber.	The person put the cucumber on the cutting board and using the knife slices off each end of the cucumber.			
1856	1955	cut	knife	cucumber	cutting board	He cut cucumber in half 			Cut cucumber in half lengthwise.		The person cuts the cucumber in half, length-wise.				He uses the knife to cut the ends off the vegetable and then cut it down the middle.	The person cuts the cucumber in half across.	The person cuts the cucumber in half lengthwise.	The person cuts the cucumber in half lengthwise.	The person slices the cucumber in half lengthwise.	The person slices the cucumber in half lengthwise.	The person cuts both ends off the cucumber then slices it lengthwise down the middle.		Slice the ends off of the cucumber and then slice the cucumber in half.
1974	2328	slice	knife	cucumber	cutting board												The person chops the first half of the cucumber.						
2328	2378	move	hand	cucumber	cutting board																		
2382	2727	slice	knife	cucumber	cutting board												The person chops the other half of the cucumber.						
