177	287	take out	hand	cutting board	counter,drawer			He took out cutting board	The person takes a cutting board out of a drawer.		selects cuttingboard			The person takes out a cutting board from the drawer.	The person takes the chopping board out of the drawer.	The person takes out a cutting board from the drawer.	The person takes a chopping board out of the drawer.	Man takes out cutting board.	The person gets out a cutting board.	The person opened a drawer. The person took a cutting board out of the drawer	The person removes a cutting board from the drawer.	He opens a drawer.. He takes out a cutting board and places it on the counter.
291	332	close	hand		drawer								The person takes out a cutting board and puts it on the counter.									He closes the drawer.. He opens the top drawer.
332	420	take out	hand	knife	cutting board,drawer	Get a knife and cutting board.	The man pulls out a knife and cutting board.	He took out knife	The person takes a knife out of a drawer.	First prepare your cuttingboard and knife.	selects knife	The man takes out a cutting knife and cutting board and places them on the counter. 	The person takes out a knife and puts it on the counter.	The person takes out a knife from the drawer. 	The person takes the knife out of the drawer.	The person takes out a knife from the drawer.	The person takes out a knife from the drawer.	Man takes out kitchen knife.	The person gets out a knife.	The person took a knife out of the drawer	The person removes a large knife from the drawer.	He takes out a knife and places it on the cutting board.
505	843	rip off	hand	chive	,flower pot												The person picks out some herbs.					
893	966	move	hand	chive	,cutting board		The man selects some herbs.	He took out herbs	The person gathers herbs from a container and brings them over to the cutting board.		takes grren onions out from side ounter	Next, he places fresh herbs on the cutting board. 		The person takes some herb stalks from a plant on the counter.		The person procures some fresh herbs from a plant out of frame.		Man gets green vegetables.	The person gets out some herbs.		The person procures some sprigs of herbs from the countertop off screen.	
976	1064	arrange	hand	chive	cutting board	Place fresh herbs on to cutting board.				Line up your herbs so you can easily cut them together.			The person gathers herbs together and brings them to the cutting board.							The person put herbs on the cutting board.		He goes to the counter and gets some herbs.
1076	1153	cut	knife	chive	cutting board				The person evenly lines up the herbs on the cutting board and cuts them in half.									Man cuts vegetables in half.				
1153	1209	gather	hand	chive	cutting board				The person puts both piles of herbs together and uses the knife to line them up evenly.	Pressing down on the herbs make very small slices.		First, he cuts the herbs in half.. He takes the halves and places the pieces together and begins to cut. 										
1239	1761	chop	knife	chive	cutting board	Cut the herbs into small pieces.			The person, using a short sawing motion, cuts the herbs into small pieces.													
1766	1815	scratch off	hand	chive	cutting board,knife			He chopped herbs				He cuts the herbs in tiny pieces on the cutting board. 					The person chops the herbs into small pieces.	Man chops vegetables.	The person chops up the herbs.			
1838	1875	scratch off	hand	chive	cutting board,knife		The man uses the knife to slice the herbs into small pieces.		The person removes the small bits of the herbs that have clung to the knife and puts the herbs into a small pile.	Continue this through the entire group of herbs.	Finely chops green onions		The person chops the herbs.	The person chops the herbs on the cutting board.	The person chops the herbs into small pieces.	 The person chops the herbs on the cutting board.				The person chopped the herbs	The person chops the herbs on the cutting board with the knife.	He cuts the herbs on the cutting board.
1955	2040	open	hand		cupboard																	He walks to the cubbard.
2109	2279	take out	hand	bowl	counter,cupboard	Find a plate or dish of appropriate size.		He took out plate	The person goes to the cabinets and gets a small plate which he brings over to the cutting board.		gets a plate from the cubbard	The man takes out a small plate from the cabinet and places it on the counter. 		The person procures a plate from the cabinet.	The person takes a small plate out of the cupboard.	The person procures a plate from the cabinet.	The person gets a small plate from the cupboard.	Man gets plate and brings it to cutting board	The person gets out a small plate.			He opens the cubard and takes out a plate, then places it on the counter.
2298	2363	add	hand,knife	chive	bowl,cutting board																	
2363	2384	scratch off	hand	chive	bowl,knife																	
2384	2472	add	hand,knife	chive	bowl,cutting board					Transfer the freshly cut herbs into a small dish.								Man puts vegetables on plate				
2480	2565	scratch off	hand	chive	bowl,knife	Move herbs from cutting board to the dish.	The man moves the chopped herbs onto a plate.	He put herbs in plate	The person uses the knife to scoop up the herbs and places them onto the small plate.		Transfers onions to plate	He takes the herbs from the cutting board and places them on the small plate. 	The person takes out a small plate and puts the herbs on the plate.	The person sets the chopped herbs on the plate.	The person moves the chopped herbs onto the plate.	The person sets the chopped herbs on the plate.	The person moves the chopped herbs onto the plate.		The person puts the herbs on the plate.		The person gets a plate from the cabinet and scoops the herbs onto the plate.	He puts the herb in the plate.
2613	2689	wash	hand	knife					The person rinsed the knife off.					The person washes the knife in the sink.	The person rinses the knife.			Man washes knife 				He rinses off the knife.
2724	2747	move	hand	towel	,handle												The person rinses the knife.					
2747	2823	dry	towel	knife															The person washes and dries the knife.			He takes a cloth off of a rack and wipes the knife.
2826	2840	move	hand	knife	,cutting board				The person dried the knife off and placed it on the cutting board.		Wash and dry knife				The person wipes the knife dry with a cloth.	The person washes the knife in the sink and then dries it on a towel.	The person wipes the knife dry with a towel.	Man dries knife with towel			The person rinses the knife under the faucet, dries it with the towel, and then puts it back on the dirty cutting board.	He puts the knife back on the cutting board
2850	2931	hang up	hand	towel	,handle		He washes the knife when he is finished.					He rinses and dries the knife and places it on the cutting board. 	The person rinses and dries the knife.							The person put the herbs on a plate		He places the rag back on the rack.
