276	737	take out	hand	paper box	counter,fridge	She took out figs 	A woman enters the kitchen, retrieves two figs from the refrigerator and sets them on the counter.	The person gets out two figs.	The woman enters the kitchen and retrieves the figs from the refrigerator.	The person gets out two figs.	She gets the figs.	Takes fig out of refrigerator.	The person gets out two figs.	The person removed two figs from the refrigerator.	The person gets out some figs.		The person gets out two figs.	The person gets out two figs.	The person gets out two figs.	She took out figs	Take fig out of the refridgerator
797	1067	take out	hand	plate	,cupboard	She took out plate		The person gets out a plate.		The person gets out a plate.		Takes plate out of cabinet.	The person gets out a plate.		The person gets out a plate.	She opens the refrigerator and gets out some figs, which she lays on the counter.	The person gets out a plate.	The person gets out a plate.	The person gets out a plate.	She took out plate	get a plate out
1138	1226	wash	hand	plate		She washed plate			The woman retrieves a plate from the cabinet and rinses it in the sink.				The person rinses the plate.		The person rinses the plate.		The person rinses the plate.	The person rinses the plate.	The person rinses the plate.		
1254	1332	shake	hand	plate										The person got out and rinsed a plate.						She washed plate	
1349	1381	move	hand	fig	paper box,plate																rinse plate thoroughly 
1415	1757	wash	hand	fig	plate				The woman places one herb onto the plate and rinses it under the sink.			Washes fig and plate in the sink.	The person rinses a fig.		The person rinses a fig.		The person rinses a fig.	The person rinses a fig.	The person rinses a fig on the plate.		
1808	1929	shake	hand	fig,plate																	wash fig thoroughly under running water
1929	2021	move	hand	plate	,counter	She washed kiwi		The person rinses the plate and a fig.		The person rinses the plate and a fig.				The person rinsed a fig.		She gets a plate from the cabinet, washes it, places the fig on it, and then washes the fig on it.				She washed fig	
2039	2275	put in	hand	paper box	counter,fridge	She put extra kiwi back	She retrieves a plate from the cupboard, washes the plate and one of the figs and returns the other fig to the refrigerator. 	The person puts the other fig away.	The woman places the extra herb back into the refrigerator.	The person puts the other fig away.	She rinses a fig and puts the rest away.		The person puts away the other fig.	The person put a fig back in the refrigerator.	The person puts the other fig away.	She puts the other fig and the container back into the refrigerator.	The person puts the other fig back in the fridge.	The person puts the other fig back in the fridge.	The person puts away the other fig.	She put back unused fig	
2329	2475	take out	hand	knife	,drawer																
2475	2577	put in	hand	knife	,drawer																
2577	2669	take out	hand	knife	,drawer	She took out knife		The person gets out a knife.		The person gets out a knife.			The person gets out a knife.		The person gets out a knife.		The person gets out a knife.	The person gets out a knife.	The person gets out a knife.	She took out knife	
2696	2931	take out	hand	cutting board	counter,drawer	She took out cutting board		The person gets out a wooden plate.	The women retrieves a knife and cutting board from the drawer.	The person gets out a wooden plate.	She gets a knife and cutting board.	Takes knife and cutting board out of drawer.	The person gets out a wooden plate.	The person got out a cutting board and a knife.	The person gets out a wooden plate.		The person gets out a wooden plate.	The person gets out a wooden plate.	The person gets out a wooden plate.	She took out cutting board	Bring out a chopping board and sharp knife
2974	3022	wash	hand	knife																	
3022	3096	shake	hand	knife		She washed knife		The person rinses the knife.		The person rinses the knife.			The person rinses the knife.	The person washed the knife.	The person rinses the knife.			The person rinses the knife.	The person rinses the knife.	She washed knife	
3121	3149	move	hand	fig	cutting board,plate		She removes a knife and a cutting board from the drawer, rinses the knife and sets them both on the counter.		The woman rinses the knife and places the herb from the plate to the cutting board.							She gets out a knife and a cutting board from the drawers and she washes the knife in the sink.		The person cuts off the top of the fig.		She cut off top of fig	
3166	3365	cut	knife	fig	cutting board			The person cuts off the top and bottom of the fig.	The woman cuts off the tip of the fig.	The person cuts off the top and bottom of the fig.	She chops the end off the fig.		The person cuts off the top and bottom of the fig.		The person cuts off the top and bottom of the fig.		The person cuts off the top and bottom of the fig.		The person cuts off the top and bottom of the fig.		Cut the fig stems off
3438	3666	slice	knife	fig	cutting board																
3675	3741	move	hand	fig	cutting board,plate																
3750	3813	move	hand	fig	cutting board,plate																
3838	3948	slice	knife	fig	cutting board																
3948	4031	move	hand	fig	cutting board,plate																
4058	4149	slice	knife	fig	cutting board																
4155	4217	move	hand	fig	cutting board,plate																
4242	4346	slice	knife	fig	cutting board																
4351	4413	move	hand	fig	cutting board,plate																
4476	4537	slice	knife	fig	cutting board																
