206	355	take out	hand	bowl	counter,drawer												The person gets out a bowl.		The person gets out a bowl.					
447	486	close	hand		drawer	The person gets out a bowl.	He took out bowl							He got a bowl. 		He gets a bowl out of the cupboard.							He took out bowl	
500	802	take out	hand	knife	counter,drawer														The person gets out a knife.	The person removes a bowl, a knife and a peeler from the drawer.				
808	847	close	hand		drawer											He gets a knife out of the drawer.				The person fills the bowl with water.			He took out knife	
854	1196	take out	hand	peeler	counter,drawer		He took out knife												The person gets out a vegetable peeler.	The person removes the ginger root from the cabinet.				
1204	1242	close	hand		drawer	The person gets out a knife and a peeler.											The person gets out a knife and a peeler.					He gets out the equipment.		
1268	1345	pour	faucet	water	bowl	The person fills the bowl with water.	He took out peeler		The person takes out a bowl, a knife, and a peeler from the drawer.	He gets out the needed hardware and fills a bowl with water. 	He gets out a bowl, a knife, and a peeler from the drawers.	He gets the needed hardware.	He gets out some equipment. 	He got a bowl and a knife. 	He goes to the drawer and gets out a bowl, knife, and a peeler.	He gets a peeler out of the drawer.	The person puts water in the bowl.	The person takes out a bowl, knife and peeler.	The person fills the bowl with water.	The person rinses the ginger root in the bowl over the sink.. The person takes a cutting board out of the drawer.	He takes out a knife and a a carver along with a bowl which he fills with water.		He took out peeler	The person takes out a bowl, a knife, and a peeler from the drawer.
1414	1644	take out	hand	ginger	cupboard	The person gets out some ginger.	He put water in bowl. He put ginger in bowl		The person fills the bowl with water from the faucet.		He fills the bowl with water from the sink and places the ginger inside.	He puts water in a bowl.. He gets ginger and puts it in the bowl.	He puts water in the bowl and then gets some ginger. 		He takes the bowl and fills it up with water.. He goes to the cupboard and gets out some ginger and places it in the bowl.		The person gets out some ginger.	The person fills the bowl with water.. The person pulls the ginger out of the cabinet.	The person gets out some ginger.	The person rinses the ginger root a little more and dumps the water out of the bowl into the sink.			He put water in bowl. He took out ginger	The person fills the bowl with water from the faucet.
1698	2330	wash	hand	ginger	bowl														The person rinses the ginger in the bowl.	The person uses the peeler to peel the skin off of part of the ginger root.	He gets ginger from the cabinet, puts it in the bowl of water, and washes it in the sink, then leaving it on the counter.			
2352	2407	throw in garbage	hand	peel																		He retrieves and rinses the ginger.		
2417	2481	open	hand		drawer		He washed ginger	Rinse ginger in a small bowl of water.	The person takes some ginger from the pantry and then rinses it in the bowl.	He puts the ginger in the bowl and rinses it. 			He rinses the ginger.	He got some ginger and rinsed it. 									He washed ginger	The person takes some ginger from the pantry and then rinses it in the bowl.
2488	2597	take out	hand	cutting board	counter,drawer				The person takes out a cutting board from the drawer.		He puts the bowl with ginger in the sink and washes it.	He cleans the ginger.			He adds ginger to the bowl of water and rinses it.				The person gets out a cutting board.	The person rinses the peeler.			He took out cutting board	The person takes out a cutting board from the drawer.
2627	2953	wash	hand	ginger	bowl	The person rinses the ginger.	He took out cutting board	Drain water.				He gets a cutting board.			He goes to the drawer and gets a cutting board out then drains the water from the bowl.	He gets a piece of ginger and washes it. 	The person washes the ginger.	The person pulls out the cutting board.. The person drains water out of the bowl.. The person peels the ginger.			He gets a cutting board and rubs the ginger in the water.			
3021	4033	peel	peeler	ginger																				
4063	4207	move	hand	peel	bowl,side peeler						He peels off the outside of the ginger into the metal bowl.												 He peeled ginger	
4224	4690	wash	hand	peeler			He peeled ginger											The person cleans the peeler.		The person peels the rest of the ginger root, placing the discarded skin in the bowl.	He begins using the carver to remove the outside layer of the ginger and stop to wash the carver.			
4716	4868	peel	peeler	ginger																				
4873	4899	move	hand	peel	bowl,side peeler															The person rinses off the freshly peeled ginger root over the sink.				
4918	5632	peel	peeler	ginger																The person pours the water out of the bowl and throws the waste into the trash.				
5639	5689	move	hand	peel	bowl,side peeler																			
5698	5780	move	hand	peel	bowl,counter																			
5799	5932	peel	peeler	ginger																				
5939	6045	move	hand	peel	bowl,side peeler															The person cleans the peeler and returns the peeler and the knife to the drawer.				
6069	6172	peel	peeler	ginger																				
6178	6269	move	hand	peel	bowl,side peeler																			
6282	6609	peel	peeler	ginger																				
6615	6724	move	hand	peel	bowl,side peeler																			
6765	6808	move	hand	peel	bowl,counter																			
6814	6900	move	hand	peel	bowl,side peeler																			
6914	8701	peel	peeler	ginger																The person takes out a grater and uses it to grate the ginger root into the bowl.. The person cleans the grater in the sink and puts the grater and the cutting board back into the drawer.				
8752	8890	cut	knife	ginger					The person uses the peeler to peel the ginger.	He peels the ginger. 	He rinses off the ginger and continues using the peeler to peel the outside off.. He uses a knife to cut off a piece of the ginger.	He peels the ginger.	He peels the ginger. 		He peels the ginger and then rinses the peeler and then continues to peel the ginger.	He peels the piece of ginger.		The person finished peeling the ginger.	The person peels the ginger.	The person adds what appears to be salt and another spice and mixes it with the grated ginger.	He uses the carver to break apart ginger into smaller pieces.			The person uses the peeler to peel the ginger.
8989	9476	wash	hand,knife	ginger				Remove outer layer with a pealer and rinse.		He rinses the ginger. 	He puts the bowl with the peeler in it in the sink and turns on the water while using the knife to scrape off some pieces of the ginger into the bowl.			He peels the ginger and rinses it again. 	He rinses and drains the ginger.			The person rinses the peeled ginger uses the knife to take out any eyes of skin still left.				He peels the ginger.		
9974	10497	move	hand	peel	bowl,sink	The person peels the ginger.					He pours the water out into the sink.													
10537	10813	throw in garbage	bowl,hand	peel		The person throws away the ginger peel.							He discards the peels. 	He discards the peels. 			The person peels the ginger.	The person throws away the peels.	The person throws away the peel.		He washes the ginger in the sink and when the smaller pieces fall out, he gathers them and disposes of them in the trash.	He discards the peelings.		
10862	11101	clean	hand	sink					The person pours the peels into the garbage with the water while holding the ginger in his hand.	He discards the peels. 		He rinses the ginger and discards the peels.			He cleans up the sink and throws away the rinds.									The person pours the peels into the garbage with the water while holding the ginger in his hand.
11111	11165	wash	hand	peeler																				
11170	11398	clean	hand	sink																	He washes the carver in the sink.	He cleans the peeler.		
11500	11571	throw in garbage	hand	garbage																				
11577	11627	open	hand		drawer		He washed peeler																	
11638	11706	put in	hand	peeler	,drawer												The person rinses and puts away the peeler.							
11723	11804	put in	hand	knife	counter,drawer	The person rinses the peeler and puts it and the knife away.											The person puts away the knife.							
11820	11979	take out	hand	flat grater	drawer	The person gets out a grater.			The person returns the peeler to the drawer.. The person takes out a grater from the drawer.		He throws away the scraps and puts away the peeler.				He rinses the peeler and puts it away along with the knife.	He gets a grater out of the cupboard.	The person gets out a grater.	The person takes out grater and begins grating the ginger.	The person puts away the peeler and knife, and gets out a grater.			He retrieves the grater. 		The person puts the peeler back into the drawer.. The person takes out a grater from the drawer.
12267	13505	grate	flat grater	ginger	bowl																			
13571	13628	scratch off	hand	ginger	bowl,flat grater																			
13653	14798	grate	flat grater	ginger	bowl																			
14804	15320	scratch off	hand	ginger	bowl,flat grater	The person grates the ginger into the bowl.		Use a vegetable grater to dice ginger.		He grates the ginger. 					He gets out a grater and grates the ginger into the bowl.	He grates the ginger into the bowl.	The person grates the ginger into the bowl.		The person grates the ginger into the bowl.		He uses the grater to shred the ginger.	He grates the ginger.		
15438	15807	wash	hand	flat grater							He takes out a grater and uses it to grate the ginger into fine pieces.	He grates the ginger.	He gets a grater and grates the ginger. 	He grate the ginger. 								He cleans the grater.		
15809	15922	move	hand	ginger	bowl,counter									He cleans the grater. 										
15985	16040	dry	sponge	flat grater												He washes the grater.								
16074	16157	open	hand		drawer																			
16164	16212	close	hand		drawer																			
16234	16271	open	hand		drawer																			
16288	16370	put in	hand	flat grater	,drawer	The person washes and puts away the grater.											The person washes the grater and puts it away.				He washes the grater in the sink, brushes spare particles that fell on the counter into the sink, dries the grater, and puts it away.			
16378	16448	put in	hand	cutting board	counter,drawer														The person rinses the grater, and puts it and the cutting board away.					
16474	16518	take out	hand	spice shaker	spice holder																			
