243	451	take out	hand	fig	counter,fridge	the person walks to the fridge and takes the figs out.	The person procures a fig from the fridge.	The person gets out two figs.		She gets out the figs.		She took out figs	The person procures a fig from the fridge.	The woman takes out two figs from the refrigerator and places them on the counter. 	Get figs out of the fridge and place on countertop.		The person gets out two figs.	The person takes two figs out of the refrigerator.	The person takes a fig out of the refrigerator.	Remove figs from fridge.	The person gets some figs from the fridge.	The person procures a fig from the fridge.
463	594	take out	hand	cutting board	counter,drawer		The person takes out a cutting board from the drawer.	The person gets out a wooden plate.		She gets a cutting board.			The person takes out a cutting board from the drawer.					The person takes a round chopping board out of the drawer.	The person takes a round chopping board out of the drawer.			
594	634	close	hand		drawer	the person takes a cutting board out from a drawer.						She took out cutting board			Get out a cutting board.		The person gets out a wooden plate.				The person takes a cutting board from a drawer.	The person takes out a cutting board from the drawer.
634	769	take out	hand	knife	counter,drawer	the person takes a knife out for cutting the figs.	The person takes out a knife from the drawer.	The person gets out a knife.	Take out your figs, and a cutting board.	She gets a knife.		She took out knife	The person takes out a knife from the drawer.	Next, she places a cutting board and knife on the counter. 	Get out a knife.		The person gets out a knife.	The person takes a knife out of the drawer.	The person takes a small knife out of the drawer.		The person takes a knife from a drawer and lays it on the countertop.	The person takes out a knife from the drawer.
805	950	take out	hand	plate	counter,cupboard	the person takes a small plate out and puts it on the counter.	The person procures a plate from the cabinet.	The person gets out a small plate.	Take out a small knife for cutting the figs.			She took out plate	The person procures a plate from the cabinet.	She also places a small plate on the counter. 	Get out a serving dish.	The woman retrieves a knife, a cutting board, a plate, and the figs.	The person gets out a small plate.	The person takes a plate out of the cupboard.	The person takes a small plate out of the cupboard.	Gather knife, cutting board, and plate.	The persons gets out a plate from the cabinet.	The person procures a plate from the cabinet.
1029	1177	wash	hand	fig										She goes to the sink and washes the figs. 				The person washes the figs.	The person washes the fig.	Rinse figs in water.	The persons rinses the figs under the faucet.	
1190	1234	shake	hand	fig		the person washes the figs in the sink and puts them on the cutting board.	The person washes the fig in the sink.	The person rinses the figs.	Run the figs under water to get the dirt off, and place them on your cutting board. 	She washes the figs.	Washes the fruit. Takes out knife. Takes out cutting Board. Takes Kiwi out of the fridge	She washed fig	The person washes the fig in the sink.		Wash figs with water thoroughly.	She washes the figs.	The person rinses the figs and puts them on the wooden plate.					The person washes the figs in the sink.
1283	1319	cut	knife	fig	cutting board																	
1329	1378	cut	knife	fig	cutting board	the person cuts the stems off the figs.		The person cuts the tops off the figs.					The person cuts the stem from the figs.	She places the figs on the cutting board and cuts the tips off of each fig. 	Cut ends off of each fig.	She cuts the tip of each fig off.	The person cuts off the top of each fig.	The person cuts off the tops of the figs.		Cut top off of figs.	The person cuts off the stems from the figs on the cutting board.	The person cuts the stems off the figs.
1391	1510	cut	knife	fig	cutting board																	
1510	1545	move	hand	fig	cutting board				Cut the stems and make a horizontal and vertical cut down the top and middle of the figs. 													
1550	1659	cut	knife	fig	cutting board	the person dices the figs into quarters.		The person cuts the figs into quarters.			Dice the kiwi 	She sliced fig		Next, she cuts each fig in four pieces. 	Cut figs into quarters lengthwise.	She cuts each fig into fourths.	The person cuts each fig into quarters.			Slice figs into quarters.		
1659	1907	put on	hand	fig	cutting board,plate									She places the pieces on the small plate. 								
1919	1942	move	hand	fig	cutting board,plate	the person arranges the quarters on the small plate.	The person uses the knife to cut off the fig ends, then cuts it into slices and places it on the plate.			She chops the figs and puts them on a plate. 	Arrange on plate	She put fig on plate	The person quarters the figs and sets them on the plate.		Arrange figs on serving dish.	She distributes the fig pieces on to the plate.	The person puts the fig pieces on the small plate.	The person cuts the figs into sections and arranges them on the plate.		Arrange figs on plate.	The person quarters each fig and arranges them on the plate.	The person cuts the figs into quarters and sets them on the plate.
1954	2075	throw in garbage	hand	fig		the person throws the stems of the figs in the garbage.	The person tosses the fig ends into the trashbin.	The person puts the quarters on the plate and throws away the tops.	Place them on your serving dish and throw away the stems.				The person throws the stems into the wastebin.	She throws the garbage in the trash. 	Throw away the fig end pieces.. Enjoy.	She discards the extra pieces.	The person throws away the tops of the figs.	The person discards the tops of the figs.	The person chops the fig into small sections.		The person throws the stems into the wastebin.	The person throws the stems into the trashbin.
