s15-d26_2_1	The woman pulls out a knife, cutting board and bowl.	s15-d26	220	1690	cauliflower	1756
s15-d26_2_2	The woman removes the stem and outer leaves.	s15-d26	1738	3732	cauliflower	3738
s15-d26_2_3	Woman washes the cauliflower.	s15-d26	3803	4333	cauliflower	4414
s15-d26_2_4	The woman cuts up the cauliflower and separates the unwanted stems.	s15-d26	4570	10650	cauliflower	10672
s15-d26_2_5	The woman cleans up the work area.	s15-d26	10713	11765	cauliflower	11990
s15-d26_2_6	The woman takes out cream and oil.	s15-d26	11796	13366	cauliflower	13480
s15-d26_2_7	The cream is added into the bowl and the oil is added into the pan.	s15-d26	13424	14545	cauliflower	14536
s15-d26_2_8	The cream is seasoned thoroughly mixed.	s15-d26	14553	16608	cauliflower	16682
s15-d26_2_9	The woman ads the cream and cauliflower to the pan.	s15-d26	16810	19763	cauliflower	19730
s15-d26_2_10	The woman waits for the cauliflower to cook.	s15-d26	19839	31048	cauliflower	31034
s15-d26_2_11	The woman takes the cauliflower out of the pan and into a plate.	s15-d26	31058	33219	cauliflower	33276
s15-d26_3_1	The woman gathers the supplies.	s15-d26	220	1617	cauliflower	1630
s15-d26_3_2	The woman removes the outer leaves.	s15-d26	1628	2805	cauliflower	2796
s15-d26_3_3	The woman removes the unwanted parts.	s15-d26	2835	3732	cauliflower	3734
s15-d26_3_4	She washes the cauliflower.	s15-d26	3803	4333	cauliflower	4422
s15-d26_3_5	The woman slices the cauliflower into smaller pieces and gets a pan onto the cook top.	s15-d26	4570	6047	cauliflower	6194
s15-d26_3_6	The woman removes the stems from the pieces.	s15-d26	6074	10650	cauliflower	10680
s15-d26_3_7	She cleans up a little before moving on.	s15-d26	10713	11765	cauliflower	11988
s15-d26_3_8	She places cream into the bowl and oil into the pan.	s15-d26	11796	14390	cauliflower	14474
s15-d26_3_9	She mixes and seasons the cream.	s15-d26	14433	16608	cauliflower	16718
s15-d26_3_10	She adds the cauliflower and cream to the pan.	s15-d26	16810	19763	cauliflower	19774
s15-d26_3_11	The woman cleans while stirring the cauliflower.	s15-d26	19839	26974	cauliflower	27486
s15-d26_3_12	The cauliflower is now done cooking so she removes it from the heat.	s15-d26	29747	31535	cauliflower	31552
s15-d26_3_13	The woman removes the cauliflower from the pan and places it onto a plate.	s15-d26	31545	33219	cauliflower	33452
s15-d26_4_1	She gets out the cauliflower.	s15-d26	220	544	cauliflower	744
s15-d26_4_2	She gets out the hardware.	s15-d26	582	1617	cauliflower	1652
s15-d26_4_3	She removes and discards the cauliflower leaves.	s15-d26	1628	2805	cauliflower	2828
s15-d26_4_4	She rinses the cauliflower.	s15-d26	2835	4333	cauliflower	4380
s15-d26_4_5	She cuts up the cauliflower and puts it into a bowl.	s15-d26	4570	10650	cauliflower	10684
s15-d26_4_6	She adds milk to a bowl and oil to the pan.	s15-d26	10713	14390	cauliflower	14400
s15-d26_4_7	She seasons the milk and stirs it up.	s15-d26	14433	16608	cauliflower	16624
s15-d26_4_8	She puts the milk mixture and cauliflower into the pan and covers it.	s15-d26	16810	20207	cauliflower	20244
s15-d26_4_9	She cleans up while waiting for the cooking to finish.	s15-d26	20287	26400	cauliflower	26456
s15-d26_4_10	She stops the cooking.	s15-d26	26409	31001	cauliflower	30990
s15-d26_4_11	She puts the cauliflower onto a plate.	s15-d26	31004	33219	cauliflower	33216
s15-d26_5_1	The person gets out a cauliflower, knife,  cutting board and bowl.	s15-d26	220	1617	cauliflower	1640
s15-d26_5_2	The person cuts the leaves and stem off the cauliflower and throws them away.	s15-d26	1628	3830	cauliflower	3844
s15-d26_5_3	The person rinses the cauliflower and cuts it into chunks.	s15-d26	3847	5559	cauliflower	5532
s15-d26_5_4	The person gets out a frying pan, puts it on the stove and turns it on.	s15-d26	5635	6047	cauliflower	6176
s15-d26_5_5	The person gets out another bowl.	s15-d26	6074	7124	cauliflower	7184
s15-d26_5_6	The person trims the cauliflower chunks, putting them in one bowl and trash in the other.	s15-d26	7182	10650	cauliflower	10638
s15-d26_5_7	The person throws away the trash and rinses the bowl, cutting board and knife.	s15-d26	10713	11455	cauliflower	11456
s15-d26_5_8	The person gets out milk, oil, and spices.	s15-d26	11468	14000	cauliflower	13992
s15-d26_5_9	The person pours milk into the bowl and oil into the frying pan, then adds spices to the milk and stirs it.	s15-d26	14011	16608	cauliflower	16666
s15-d26_5_10	The person dunks each cauliflower piece in the milk before putting them in the frying pan, stirring while she adds the cauliflower.	s15-d26	16810	19763	cauliflower	19746
s15-d26_5_11	The person tries a lid for the pan, sees that it's too small, rinses the cutting board and uses it as an improvised lid.	s15-d26	19839	21043	cauliflower	21072
s15-d26_5_12	While the cauliflower cooks, the person puts away the ingredients, puts the dishes in the sink and wipes down the counter.	s15-d26	21056	26974	cauliflower	27632
s15-d26_5_13	The person waits for the cauliflower to finish cooking, occasionally checking its progress and stirring it.	s15-d26	29747	31597	cauliflower	31578
s15-d26_5_14	The person tries a piece of cauliflower, gets out a plate and scoops the cauliflower onto it.	s15-d26	31715	33219	cauliflower	33296
s15-d26_6_1	The woman removes the outer leaves and the stem.	s15-d26	220	3517	cauliflower	3580
s15-d26_6_2	The woman washes the cauliflower.	s15-d26	3677	4333	cauliflower	4406
s15-d26_6_3	The woman slices the cauliflower and removes the stems from the pieces.	s15-d26	4570	10650	cauliflower	10622
s15-d26_6_4	The woman adds milk to a bowl and oil to a pan.	s15-d26	10713	14390	cauliflower	14476
