s25-d35_1_1	He took out cutting board	s25-d35	142	245	plum	239
s25-d35_1_2	He took out plum	s25-d35	255	577	plum	568
s25-d35_1_3	He washed plum	s25-d35	611	715	plum	746
s25-d35_1_4	He took out knife	s25-d35	774	1009	plum	1006
s25-d35_1_5	He cut out pit	s25-d35	1059	3717	plum	3743
s25-d35_1_6	He threw out pit	s25-d35	3765	3842	plum	3898
s25-d35_2_1	The person takes out a cutting board from the drawer.	s25-d35	142	245	plum	226
s25-d35_2_2	The person procures a plum from the fridge.	s25-d35	255	577	plum	558
s25-d35_2_3	The person washes the plum in the sink.	s25-d35	611	715	plum	732
s25-d35_2_4	The person takes out a knife from the drawer.	s25-d35	774	1009	plum	994
s25-d35_2_5	The person slices the plum down the middle on the cutting board.	s25-d35	1059	1558	plum	1594
s25-d35_2_6	The person repeatedly tries to tear the plum apart into sections and finally does so.	s25-d35	1602	3717	plum	3760
s25-d35_2_7	The person disposes the plum core in the trash.	3765	3842
s25-d35_2_8	The person washes his hands.	3765	3842
s25-d35_3_1	He took out cutting board	s25-d35	142	245	plum	220
s25-d35_3_2	He took out plum	s25-d35	255	577	plum	586
s25-d35_3_3	He washed plum	s25-d35	611	715	plum	786
s25-d35_3_4	He took out knife	s25-d35	774	1009	plum	1024
s25-d35_3_5	He threw away pit	s25-d35	1059	3842	plum	3860
s25-d35_4_1	He gets out a plum and rinses it.	s25-d35	142	715	plum	716
s25-d35_4_2	He gets a knife.	s25-d35	774	1009	plum	1032
s25-d35_4_3	He removes a chunk from the plum.	s25-d35	1059	2841	plum	2830
s25-d35_4_4	He removes another chunk with his hands.	s25-d35	2883	3453	plum	3470
s25-d35_4_5	He discards part of the plum.	s25-d35	3525	3842	plum	3834
s25-d35_5_1	He goes to the drawer and opens it up and takes out a cutting board and knife.	s25-d35	142	308	plum	322
s25-d35_5_2	He goes to the refrigerator and takes out a plum.	s25-d35	325	577	plum	606
s25-d35_5_3	He goes to the sink and washes the plum.	s25-d35	611	715	plum	764
s25-d35_5_4	He opens up a couple of drawers and takes a knife out of one of them.	774	1009
s25-d35_5_5	He places the plum on the cutting board.	774	1009
s25-d35_5_6	He slices the plum in half with the knife.	s25-d35	1059	1558	plum	1578
s25-d35_5_7	He tries to pry the plum apart with his fingers.	s25-d35	1602	1696	plum	1722
s25-d35_5_8	He cuts some more at the plum till he successfully has the plum into several pieces.	s25-d35	1741	3842	plum	3896
s25-d35_6_1	He gets a cutting board.	s25-d35	142	308	plum	296
s25-d35_6_2	He gets a plum and rinses it.	s25-d35	325	715	plum	736
s25-d35_6_3	He gets a knife.	s25-d35	774	1009	plum	1038
s25-d35_6_4	He takes the plum apart.	s25-d35	1059	3717	plum	3724
s25-d35_6_5	He discards the bad parts.	s25-d35	3765	3842	plum	3830
s25-d35_7_1	He gets a cutting board.	s25-d35	142	245	plum	274
s25-d35_7_2	He gets a plum and rinses it.	s25-d35	255	715	plum	774
s25-d35_7_3	He gets a knife.	s25-d35	774	1009	plum	1000
s25-d35_7_4	He cuts up the plum.	s25-d35	1059	3717	plum	3752
s25-d35_7_5	He discards the rest.	s25-d35	3765	3842	plum	3838
s25-d35_8_1	He took out cutting board	s25-d35	142	245	plum	230
s25-d35_8_2	He took out plum	s25-d35	255	577	plum	570
s25-d35_8_3	He washed plum	s25-d35	611	715	plum	742
s25-d35_8_4	He took out knife	s25-d35	774	1009	plum	992
s25-d35_8_5	He cut plum into pieces	s25-d35	1059	3717	plum	3760
s25-d35_8_6	He threw away pit	s25-d35	3765	3842	plum	3830
s25-d35_9_1	The man places a cutting board on the counter.	s25-d35	142	308	plum	310
s25-d35_9_2	He goes to the refrigerator and takes out a plum.	s25-d35	325	577	plum	602
s25-d35_9_3	He rinses the plum in the sink.	s25-d35	611	715	plum	718
s25-d35_9_4	He takes out a cutting knife and places the plum on the cutting board.	s25-d35	774	1009	plum	1012
s25-d35_9_5	He uses the knife to cut the plum in half.	s25-d35	1059	1558	plum	1598
s25-d35_9_6	He tries using his hands to pull the pieces of plum apart.	s25-d35	1602	2686	plum	2668
s25-d35_9_7	He cuts off one piece of the plum.	s25-d35	2731	2757	plum	2790
s25-d35_9_8	He uses his hands to break off the second piece.	s25-d35	2798	3027	plum	3134
s25-d35_9_9	Finally, he uses the knife to cut the remaining pieces.	s25-d35	3095	3717	plum	3734
s25-d35_10_1	The person takes out a cutting board and puts it on the counter.	s25-d35	142	245	plum	276
s25-d35_10_2	The person removes a plum from the fridge.	s25-d35	255	577	plum	584
s25-d35_10_3	The person rinses the plum.	s25-d35	611	715	plum	774
