s14-d27_1_1	The woman grabs an onion out of the pantry.	s14-d27	112	289	onion	235
s14-d27_1_2	The woman grabs a cutting board, 2 knives and a bowl.	s14-d27	289	743	onion	754
s14-d27_1_3	The woman peels the onion.	s14-d27	743	3550	onion	3567
s14-d27_1_4	The woman washes off the onion.	s14-d27	3618	3751	onion	3758
s14-d27_1_5	The woman chops the onion into fine, small pieces.	s14-d27	3751	5691	onion	5741
s14-d27_1_6	The woman rinses her hands and knives off.	s14-d27	5753	5956	onion	5961
s14-d27_1_7	The woman properly discards the peels.	s14-d27	6065	6133	onion	6132
s14-d27_2_1	The person selects an onion from the cabinet.	s14-d27	112	289	onion	288
s14-d27_2_2	The woman places a cutting board on the counter.	s14-d27	289	419	onion	426
s14-d27_2_3	The woman selects a small paring knife and a medium knife.	s14-d27	424	586	onion	612
s14-d27_2_4	The woman puts a bowl on the counter.	s14-d27	608	779	onion	762
s14-d27_2_5	The person peels the onion with the paring knife.	s14-d27	834	3550	onion	3574
s14-d27_2_6	The person rinses off the onion.	s14-d27	3618	3751	onion	3760
s14-d27_2_7	The person slices the onion in half.	s14-d27	3751	3876	onion	3904
s14-d27_2_8	The person rinses off the paring knife.	s14-d27	3960	4029	onion	4028
s14-d27_2_9	The person cuts one half of the onion length-wise with the paring knife.	s14-d27	4050	4315	onion	4320
s14-d27_2_10	The woman uses the larger knife to further dice the onion.	s14-d27	4340	4806	onion	4824
s14-d27_2_11	The person uses the paring knife to slice the second half of the onion lengthwise.	s14-d27	4833	5127	onion	5138
s14-d27_2_12	The person uses the larger knife to dice the second half of the onion.	s14-d27	5193	5691	onion	5720
s14-d27_2_13	The person rinses off both knives.	s14-d27	5753	5956	onion	6068
s14-d27_2_14	The video ends.	s14-d27	6065	6133	onion	6130
s14-d27_3_1	The person gets out an onion.	s14-d27	112	289	onion	280
s14-d27_3_2	The person gets out a wooden plate.	s14-d27	289	419	onion	406
s14-d27_3_3	The person gets out two knives.	s14-d27	424	586	onion	614
s14-d27_3_4	The person gets out a bowl.	s14-d27	608	779	onion	766
s14-d27_3_5	The person peels the onion.	s14-d27	834	3550	onion	3572
s14-d27_3_6	The person rinses the onion.	s14-d27	3618	3751	onion	3768
s14-d27_3_7	The person chops up the onion.	s14-d27	3751	5691	onion	5742
s14-d27_3_8	The person rinses the knife.	s14-d27	5753	5956	onion	5994
s14-d27_3_9	The person throws away the peel.	s14-d27	6065	6133	onion	6130
s14-d27_4_1	She gets an onion.	s14-d27	112	289	onion	304
s14-d27_4_2	She gets the utensils needed.	s14-d27	289	586	onion	578
s14-d27_4_3	She peels the onion.	s14-d27	608	3550	onion	3606
s14-d27_4_4	She rinses the onion.	s14-d27	3618	3801	onion	3790
s14-d27_4_5	She chops the onion.	s14-d27	3804	5691	onion	5734
s14-d27_4_6	She cleans up.	s14-d27	5753	5956	onion	6048
s14-d27_5_1	Get your onion and place on counter.	s14-d27	112	289	onion	310
s14-d27_5_2	Get a cutting board, two knives and a bowl.	s14-d27	289	743	onion	760
s14-d27_5_3	Use a knife to peel the onion over the bowl.	s14-d27	743	3550	onion	3616
s14-d27_5_4	Rinse the onion off in the sink.	s14-d27	3618	3801	onion	3802
s14-d27_5_5	Cut onion in half.	s14-d27	3804	3876	onion	3974
s14-d27_5_6	Rinse knife and slice onion.	s14-d27	3960	4315	onion	4496
s14-d27_5_7	Use other knife to cut onion in pieces.	s14-d27	4340	4883	onion	4950
s14-d27_5_8	Repeat the steps for the other half of the onion.	s14-d27	4916	5691	onion	5774
s14-d27_5_9	Rinse your knives and discard peels in the trash.	s14-d27	6065	6133	onion	6130
