s31-d25_1_1	The person got the bread out of the fridge.	s31-d25	219	484	bread	486
s31-d25_1_2	The person got a plate out of the cabinet.	s31-d25	528	717	bread	706
s31-d25_1_3	The person got the cutting board out.	s31-d25	777	871	bread	853
s31-d25_1_4	The person got a knife out.	s31-d25	897	1006	bread	1030
s31-d25_1_5	The person washed his hands.	s31-d25	1006	1420	bread	1410
s31-d25_1_6	The person took the bread out of the bag.	s31-d25	1457	1582	bread	1582
s31-d25_1_7	The person cut two slices of bread.	s31-d25	1620	2032	bread	2147
s31-d25_1_8	The person put the remaining bread back in the bag.	s31-d25	2160	2274	bread	2297
s31-d25_1_9	The person dumped the crumbs into the trash.	s31-d25	2283	2534	bread	2557
s31-d25_2_1	Open refrigerator and get bread.	s31-d25	219	484	bread	483
s31-d25_2_2	Get plate from cabinet.	s31-d25	528	717	bread	693
s31-d25_2_3	Retrieve cutting board and knife.	s31-d25	777	1006	bread	1011
s31-d25_2_4	Wash hands.	s31-d25	1006	1389	bread	1363
s31-d25_2_5	Place bread on cutting board.	s31-d25	1389	1582	bread	1583
s31-d25_2_6	Using the knife, cut two thin slices of bread from the loaf.	s31-d25	1620	2032	bread	2023
s31-d25_2_7	Put remaining bread in bag.	s31-d25	2160	2256	bread	2245
s31-d25_2_8	Clean crumbs from board.	s31-d25	2257	2534	bread	2503
s31-d25_3_1	He took out bread	s31-d25	219	484	bread	511
s31-d25_3_2	He took out plate	s31-d25	528	717	bread	669
s31-d25_3_3	He took out cutting board	s31-d25	777	871	bread	885
s31-d25_3_4	He took out knife	s31-d25	897	1058	bread	1041
s31-d25_3_5	He washed hands	s31-d25	1087	1389	bread	1363
s31-d25_3_6	He sliced bread	s31-d25	1389	2032	bread	2083
s31-d25_4_1	He took out bread	s31-d25	219	484	bread	431
s31-d25_4_2	He took out plate	s31-d25	528	717	bread	623
s31-d25_4_3	He took out cutting board	s31-d25	777	871	bread	839
s31-d25_4_4	He took out knife	s31-d25	897	1006	bread	997
s31-d25_4_5	He washed hands	s31-d25	1006	1300	bread	1297
s31-d25_4_6	He sliced bread	s31-d25	1300	2032	bread	2053
s31-d25_6_1	He gets a loaf.	s31-d25	219	484	bread	497
s31-d25_6_2	He gets a plate.	s31-d25	528	717	bread	699
s31-d25_6_3	He gets a cutting board.	s31-d25	777	871	bread	863
s31-d25_6_4	He gets a knife.	s31-d25	897	1006	bread	1011
s31-d25_6_5	He slices the bread and puts it on a plate.	s31-d25	1006	2032	bread	2045
s31-d25_6_6	He cleans up a bit.	s31-d25	2160	2534	bread	2589
s31-d25_7_1	The man walks to the refrigerator and pulls out a bag of bread; he places it on the counter.	s31-d25	219	484	bread	487
s31-d25_7_2	He also goes to the cabinet, takes out a white plate, and places it on the counter.	s31-d25	528	717	bread	713
s31-d25_7_3	He takes out a cutting board and knife and places them on the counter.	s31-d25	777	1058	bread	1033
s31-d25_7_4	Next, he quickly rinses his hands in the sink and dries his hands.	s31-d25	1087	1300	bread	1297
s31-d25_7_5	He pulls out the bread from the bag and places it on the cutting board.	s31-d25	1300	1582	bread	1597
