206	503	take out	hand	pomegranate	counter,fridge	s30-d41_1_1			s30-d41_4_1	s30-d41_5_1	s30-d41_6_1	s30-d41_7_1	s30-d41_8_1	s30-d41_9_1		s30-d41_12_1	s30-d41_13_1	s30-d41_14_1	s30-d41_15_1. s30-d41_15_2	s30-d41_16_1	s30-d41_17_1. s30-d41_17_2	s30-d41_18_1	s30-d41_19_1. s30-d41_19_2. s30-d41_19_3	s30-d41_20_1
513	624	take out	hand	cutting board	counter,drawer	s30-d41_1_2	s30-d41_2_1	s30-d41_3_1	s30-d41_4_2	s30-d41_5_2	s30-d41_6_2	s30-d41_7_2	s30-d41_8_2	s30-d41_9_2	s30-d41_11_1	s30-d41_12_2			s30-d41_15_3. s30-d41_15_4	s30-d41_16_2	s30-d41_17_3. s30-d41_17_4	s30-d41_18_2	s30-d41_19_4	s30-d41_20_2
654	1015	wash	hand	pomegranate				s30-d41_3_2			s30-d41_6_3		s30-d41_8_3				s30-d41_13_2	s30-d41_14_2				s30-d41_18_3		
1023	1061	shake	hand	pomegranate		s30-d41_1_3			s30-d41_4_3	s30-d41_5_3		s30-d41_7_3		s30-d41_9_3					s30-d41_15_5	s30-d41_16_3	s30-d41_17_5		s30-d41_19_5	
1097	1143	shake	hand	hand			s30-d41_2_2								s30-d41_11_2	s30-d41_12_3			s30-d41_15_6		s30-d41_17_6			
1180	1404	take out	hand	plate	counter,cupboard	s30-d41_1_4			s30-d41_4_4	s30-d41_5_4		s30-d41_7_4	s30-d41_8_4	s30-d41_9_4	s30-d41_11_3	s30-d41_12_4			s30-d41_15_7	s30-d41_16_4		s30-d41_18_4	s30-d41_19_6. s30-d41_19_7	s30-d41_20_3
1415	2036	take out	hand	knife	,drawer	s30-d41_1_5	s30-d41_2_3	s30-d41_3_3	s30-d41_4_5	s30-d41_5_5	s30-d41_6_4	s30-d41_7_5	s30-d41_8_5	s30-d41_9_5	s30-d41_11_4	s30-d41_12_5	s30-d41_13_3					s30-d41_18_5	s30-d41_19_8	s30-d41_20_4
2056	2352	cut	knife	pomegranate	cutting board	s30-d41_1_6	s30-d41_2_4	s30-d41_3_4	s30-d41_4_6	s30-d41_5_6		s30-d41_7_6	s30-d41_8_6	s30-d41_9_6		s30-d41_12_6		s30-d41_14_3		s30-d41_16_5		s30-d41_18_6	s30-d41_19_9	s30-d41_20_5
2429	2711	cut	knife	pomegranate	cutting board																			
2727	2784	take apart	hand	pomegranate		s30-d41_1_7				s30-d41_5_7	s30-d41_6_5				s30-d41_11_5	s30-d41_12_7	s30-d41_13_4			s30-d41_16_6				s30-d41_20_6
2848	3217	take apart	hand	arils,peel	plate																			
3230	3261	take apart	hand	pomegranate																s30-d41_16_7				
3279	4039	take apart	hand	arils,peel	plate																			
4054	4088	move	hand	peel	counter,plate																			
4094	4486	take apart	hand	arils,peel	plate																			
4492	4544	move	hand	peel	counter,plate																			
4546	4686	take apart	hand	arils,peel	plate																			
4712	5559	take apart	hand	arils,peel	plate																			
5581	5615	move	hand	arils	cutting board,plate																			
5640	5777	take apart	hand	arils,peel	plate																			
5783	5827	take apart	hand	pomegranate																				
5837	5936	take apart	hand	arils,peel	plate														s30-d41_15_8					
5964	5992	take apart	hand	pomegranate															s30-d41_15_9					
6013	6555	take apart	hand	arils,peel	plate																			
6564	6727	move	hand	peel	counter,plate																			
6744	6921	take apart	hand	arils,peel	plate																			
6944	7601	take apart	hand	arils,peel	plate		s30-d41_2_5			s30-d41_5_8										s30-d41_16_8				
7629	7714	take apart	hand	pomegranate																				
7720	8166	take apart	hand	arils,peel	plate														s30-d41_15_10		s30-d41_17_7			
8176	8248	move	hand	peel	counter,plate																			
8270	8406	take apart	hand	arils,peel	plate																			
8411	8460	take apart	hand	pomegranate																				
8473	8644	take apart	hand	arils,peel	plate														s30-d41_15_11					
8655	8706	take apart	hand	pomegranate						s30-d41_5_9														
8734	9334	take apart	hand	arils,peel	plate														s30-d41_15_12					
9371	9671	take apart	hand	arils,peel	plate														s30-d41_15_13					
9682	9718	move	hand	peel	counter,plate																			
9731	9978	take apart	hand	arils,peel	plate																			
9988	10010	move	hand	peel	counter,plate																			
10035	10656	take apart	hand	arils,peel	plate																			
10660	10745	move	hand	peel	counter,plate																			
10755	11077	take apart	hand	arils,peel	plate																			
11084	11158	take apart	hand	pomegranate																				
11163	11327	take apart	hand	arils,peel	plate																			
11334	11399	move	hand	peel	counter,plate																			
11414	11483	take apart	hand	arils,peel	plate	s30-d41_1_8										s30-d41_12_8				s30-d41_16_9		s30-d41_18_7	s30-d41_19_10	
11531	11692	cut	knife	pomegranate	cutting board																			
11697	11834	take apart	knife	pomegranate		s30-d41_1_9				s30-d41_5_10						s30-d41_12_9								
11863	12214	take apart	hand	arils,peel	plate					s30-d41_5_11														
12276	12312	move	hand	peel	counter,plate																			
12323	12386	take apart	hand	pomegranate																				
12397	12612	take apart	hand	arils,peel	plate																			
12653	12720	move	hand	peel	counter,plate																			
12733	12802	take apart	hand	arils,peel	plate																			
12809	12857	take apart	hand	pomegranate																				
12868	13266	take apart	hand	arils,peel	plate																			
13273	13319	move	hand	peel	counter,plate																			
13322	13531	take apart	hand	arils,peel	plate																			
13537	13591	take apart	hand	pomegranate																				
13604	14231	take apart	hand	arils,peel	plate																			
14267	14327	take apart	hand	pomegranate																s30-d41_16_10				
14337	14920	take apart	hand	arils,peel	plate																			
14944	15031	take apart	hand	arils,peel	plate																			
15052	15368	take apart	hand	arils,peel	plate																			
15417	15521	take apart	hand	pomegranate																				
15560	15772	take apart	hand	arils,peel	plate																			
15774	15825	take apart	hand	pomegranate																				
15847	15971	take apart	hand	arils,peel	plate																			
15977	16013	shake	hand	hand														s30-d41_14_4		s30-d41_16_11				
16039	16148	move	hand	peel	counter,plate	s30-d41_1_10	s30-d41_2_6		s30-d41_4_7			s30-d41_7_7	s30-d41_8_7	s30-d41_9_7	s30-d41_11_6	s30-d41_12_10							s30-d41_19_11	s30-d41_20_7
16171	16318	wash	hand	hand		s30-d41_1_11				s30-d41_5_12	s30-d41_6_6	s30-d41_7_8	s30-d41_8_8	s30-d41_9_8		s30-d41_12_11	s30-d41_13_5					s30-d41_18_8		s30-d41_20_8
16362	16452	wash	hand	cutting board																				
16469	16535	wash	hand	knife				s30-d41_3_5																
16574	16698	wash	hand,sponge	cutting board																				
16817	17003	wash	hand,sponge	cutting board		s30-d41_1_12		s30-d41_3_6				s30-d41_7_9				s30-d41_12_12				s30-d41_16_12. s30-d41_16_13		s30-d41_18_9	s30-d41_19_12	
17162	17187	shake	hand	hand					s30-d41_4_8					s30-d41_9_9	s30-d41_11_7									
17192	17679	throw in garbage	hand	peel				s30-d41_3_7	s30-d41_4_9			s30-d41_7_10												
17695	17724	take out	hand	sink strainer	sink									s30-d41_9_10								s30-d41_18_10		
17730	17791	throw in garbage	sink strainer	peel																				
17811	17869	throw in garbage	hand	peel																				
17882	17940	put in	hand	sink strainer	,sink		s30-d41_2_7			s30-d41_5_13													s30-d41_19_13	
17947	18092	wash	hand	sponge												s30-d41_12_13								
18127	18235	wring out	hand	sponge		s30-d41_1_13																		
18251	18460	clean	sponge	counter																				
18460	18564	clean	sponge	sink										s30-d41_9_11										
18576	18711	wash	hand	sponge				s30-d41_3_8		s30-d41_5_14										s30-d41_16_14				
18731	18816	wring out	hand	sponge																				
18849	18879	wring out	hand	sponge		s30-d41_1_14	s30-d41_2_8		s30-d41_4_10															
19000	19049	shake	hand	sponge						s30-d41_5_15		s30-d41_7_11				s30-d41_12_14							s30-d41_19_14	
19055	19106	put on	hand	sponge	,faucet																	s30-d41_18_11		
19111	19154	shake	hand	hand							s30-d41_6_7				s30-d41_11_8		s30-d41_13_6	s30-d41_14_5		s30-d41_16_15				
