169	269	take out	hand	cutting board	counter,drawer	s17-d53_1_1	s17-d53_2_1		s17-d53_4_1	s17-d53_5_1	s17-d53_6_1		s17-d53_9_1	s17-d53_10_1		s17-d53_12_1	s17-d53_13_1	s17-d53_14_1	s17-d53_15_1	s17-d53_16_1		s17-d53_18_1	s17-d53_19_1
310	432	take out	hand	avocado	fridge	s17-d53_1_2	s17-d53_2_2	s17-d53_3_1	s17-d53_4_2	s17-d53_5_2	s17-d53_6_2		s17-d53_9_2	s17-d53_10_2	s17-d53_11_1		s17-d53_13_2		s17-d53_15_2	s17-d53_16_2		s17-d53_18_2	s17-d53_19_2
469	537	remove label	hand	avocado																	s17-d53_17_1		
544	693	throw in garbage	hand	label											s17-d53_11_2	s17-d53_12_2							
716	799	wash	hand	avocado		s17-d53_1_3		s17-d53_3_2		s17-d53_5_3	s17-d53_6_3	s17-d53_8_1							s17-d53_15_3	s17-d53_16_3			
799	944	shake	hand	avocado			s17-d53_2_3														s17-d53_17_2	s17-d53_18_3	
961	987	shake	hand	hand					s17-d53_4_3				s17-d53_9_3			s17-d53_12_3	s17-d53_13_3	s17-d53_14_2					
1014	1106	take out	hand	peeler	,drawer	s17-d53_1_4		s17-d53_3_3	s17-d53_4_4	s17-d53_5_4	s17-d53_6_4		s17-d53_9_4	s17-d53_10_3			s17-d53_13_4		s17-d53_15_4	s17-d53_16_4		s17-d53_18_4	s17-d53_19_3. s17-d53_19_4
1124	2213	peel	peeler	avocado																			
2216	2390	peel	hand	avocado			s17-d53_2_4	s17-d53_3_4	s17-d53_4_5	s17-d53_5_5	s17-d53_6_5		s17-d53_9_5	s17-d53_10_4		s17-d53_12_4	s17-d53_13_5	s17-d53_14_3	s17-d53_15_5	s17-d53_16_5		s17-d53_18_5	s17-d53_19_5
2396	2451	shake	hand	peeler		s17-d53_1_5															s17-d53_17_3		
2451	2490	move	hand	peeler	,sink							s17-d53_8_2	s17-d53_9_6		s17-d53_11_3		s17-d53_13_6						
2614	2708	throw in garbage	hand	peel																			
2765	2859	throw in garbage	hand	peel			s17-d53_2_5	s17-d53_3_5			s17-d53_6_6					s17-d53_12_5					s17-d53_17_4		
2973	3065	throw in garbage	hand	peel					s17-d53_4_6			s17-d53_8_3	s17-d53_9_7				s17-d53_13_7			s17-d53_16_6			s17-d53_19_6
3091	3116	wash	hand	hand																			
3143	3217	throw in garbage	hand	garbage				s17-d53_3_6															
3243	3456	wash	hand	hand																			
3456	3476	shake	hand	hand					s17-d53_4_7											s17-d53_16_7			
3476	3499	move	hand	towel	,handle							s17-d53_8_4											
3499	3538	dry	towel	hand																	s17-d53_17_5		s17-d53_19_7
3538	3570	move	hand	towel	,handle		s17-d53_2_6						s17-d53_9_8			s17-d53_12_6	s17-d53_13_8	s17-d53_14_4					
3598	3712	take out	hand	knife	drawer	s17-d53_1_6	s17-d53_2_7	s17-d53_3_7	s17-d53_4_8				s17-d53_9_9	s17-d53_10_5		s17-d53_12_7	s17-d53_13_9		s17-d53_15_6	s17-d53_16_8		s17-d53_18_6	s17-d53_19_8
3739	3974	cut	knife	avocado	cutting board	s17-d53_1_7		s17-d53_3_8	s17-d53_4_9			s17-d53_8_5	s17-d53_9_10	s17-d53_10_6			s17-d53_13_10		s17-d53_15_7	s17-d53_16_9		s17-d53_18_7	s17-d53_19_9
4052	4439	cut	hand,knife	avocado,stone	cutting board	s17-d53_1_8			s17-d53_4_10	s17-d53_5_6			s17-d53_9_11	s17-d53_10_7	s17-d53_11_4	s17-d53_12_8	s17-d53_13_11		s17-d53_15_8		s17-d53_17_6	s17-d53_18_8	
4537	4698	throw in garbage	hand	stone			s17-d53_2_8	s17-d53_3_9	s17-d53_4_11		s17-d53_6_7	s17-d53_8_6	s17-d53_9_12							s17-d53_16_10			s17-d53_19_10
4713	4877	wash	hand	hand																			
4877	4920	shake	hand	hand				s17-d53_3_10	s17-d53_4_12			s17-d53_8_7	s17-d53_9_13			s17-d53_12_9	s17-d53_13_12	s17-d53_14_5		s17-d53_16_11			s17-d53_19_11
5070	5336	slice	knife	avocado	cutting board																		
5387	5778	chop	knife	avocado	cutting board																	s17-d53_18_9	
5934	6240	slice	knife	avocado	cutting board																		
6322	6722	chop	knife	avocado	cutting board										s17-d53_11_5								
6723	6756	scratch off	hand	avocado	cutting board,knife	s17-d53_1_9	s17-d53_2_9. s17-d53_2_10		s17-d53_4_13. s17-d53_4_14. s17-d53_4_15	s17-d53_5_7	s17-d53_6_8	s17-d53_8_8	s17-d53_9_14. s17-d53_9_15	s17-d53_10_8. s17-d53_10_9		s17-d53_12_10	s17-d53_13_13. s17-d53_13_14	s17-d53_14_6	s17-d53_15_9	s17-d53_16_12	s17-d53_17_7	s17-d53_18_10	s17-d53_19_12
