307	518	take out	hand	bundle	counter,fridge	s21-d23_1_1	s21-d23_2_1	s21-d23_3_1	s21-d23_4_1	s21-d23_5_1	s21-d23_6_1	s21-d23_8_1	s21-d23_9_1	s21-d23_10_1	s21-d23_11_1	s21-d23_12_1	s21-d23_13_1	s21-d23_14_1	s21-d23_15_1	s21-d23_16_1	s21-d23_17_1	s21-d23_19_1	s21-d23_20_1
540	786	take out	hand	knife	counter,drawer	s21-d23_1_2	s21-d23_2_2	s21-d23_3_2	s21-d23_4_2	s21-d23_5_2		s21-d23_8_2	s21-d23_9_2	s21-d23_10_2	s21-d23_11_2	s21-d23_12_2		s21-d23_14_2		s21-d23_16_2		s21-d23_19_2	s21-d23_20_2
792	875	take out	hand	cutting board	counter,drawer	s21-d23_1_3	s21-d23_2_3		s21-d23_4_3					s21-d23_10_3	s21-d23_11_3	s21-d23_12_3		s21-d23_14_3				s21-d23_19_3	s21-d23_20_3
875	937	close	hand		drawer			s21-d23_3_3		s21-d23_5_3	s21-d23_6_2		s21-d23_9_3				s21-d23_13_2			s21-d23_16_3			
984	1152	take out	hand	bowl	counter,cupboard	s21-d23_1_4	s21-d23_2_4	s21-d23_3_4	s21-d23_4_4	s21-d23_5_4	s21-d23_6_3	s21-d23_8_3	s21-d23_9_4	s21-d23_10_4	s21-d23_11_4	s21-d23_12_4	s21-d23_13_3	s21-d23_14_4		s21-d23_16_4	s21-d23_17_2	s21-d23_19_4	s21-d23_20_4
1154	1209	move	hand	knife	,counter																		
1209	1264	cut	knife	carrot	counter								s21-d23_9_5						s21-d23_15_2				
1264	1312	cut	knife	carrot			s21-d23_2_5	s21-d23_3_5	s21-d23_4_5	s21-d23_5_5					s21-d23_11_5			s21-d23_14_5		s21-d23_16_5			s21-d23_20_5
1360	1461	wash	hand	carrot			s21-d23_2_6									s21-d23_12_5						s21-d23_19_5	
1461	1480	shake	hand	carrot						s21-d23_5_6			s21-d23_9_6				s21-d23_13_4	s21-d23_14_6	s21-d23_15_3	s21-d23_16_6			s21-d23_20_6
1480	1517	move	hand	carrot	,cutting board	s21-d23_1_5		s21-d23_3_6	s21-d23_4_6			s21-d23_8_4		s21-d23_10_5	s21-d23_11_6						s21-d23_17_3		
1522	1563	open	hand		drawer																		
1569	1633	open	hand		drawer																		
1634	1736	throw in garbage	hand	carrot															s21-d23_15_4				
1736	1778	close	hand		drawer				s21-d23_4_7						s21-d23_11_7		s21-d23_13_5			s21-d23_16_7			
1797	1979	take out	hand	peeler	drawer	s21-d23_1_6	s21-d23_2_7	s21-d23_3_7		s21-d23_5_7			s21-d23_9_7		s21-d23_11_8	s21-d23_12_6	s21-d23_13_6	s21-d23_14_7		s21-d23_16_8		s21-d23_19_6	s21-d23_20_7
2020	2467	peel	peeler	carrot																			
2467	2532	scratch off	hand	peel	cutting board,side peeler	s21-d23_1_7	s21-d23_2_8	s21-d23_3_8	s21-d23_4_8	s21-d23_5_8	s21-d23_6_4		s21-d23_9_8	s21-d23_10_6	s21-d23_11_9	s21-d23_12_7	s21-d23_13_7	s21-d23_14_8	s21-d23_15_5	s21-d23_16_9		s21-d23_19_7	s21-d23_20_8
2651	2748	throw in garbage	hand	peel				s21-d23_3_9		s21-d23_5_9		s21-d23_8_5	s21-d23_9_9	s21-d23_10_7				s21-d23_14_9	s21-d23_15_6	s21-d23_16_10	s21-d23_17_4	s21-d23_19_8	s21-d23_20_9
2754	2800	move	hand	knife	,counter		s21-d23_2_9		s21-d23_4_9						s21-d23_11_10		s21-d23_13_8						
2809	3031	slice	knife	carrot	cutting board					s21-d23_5_10													
3031	3097	add	hand	carrot	bowl,cutting board	s21-d23_1_8	s21-d23_2_10	s21-d23_3_10	s21-d23_4_10		s21-d23_6_5	s21-d23_8_6	s21-d23_9_10. s21-d23_9_11	s21-d23_10_8	s21-d23_11_11	s21-d23_12_8		s21-d23_14_10. s21-d23_14_11	s21-d23_15_7	s21-d23_16_11	s21-d23_17_5	s21-d23_19_9	s21-d23_20_10
3130	3366	put in	hand	bundle	counter,fridge	s21-d23_1_9	s21-d23_2_11	s21-d23_3_11	s21-d23_4_11. s21-d23_4_12	s21-d23_5_11	s21-d23_6_6	s21-d23_8_7	s21-d23_9_12	s21-d23_10_9	s21-d23_11_12. s21-d23_11_13	s21-d23_12_9	s21-d23_13_9	s21-d23_14_12	s21-d23_15_8. s21-d23_15_9	s21-d23_16_12	s21-d23_17_6	s21-d23_19_10	s21-d23_20_11
