223	419	take out	hand	plastic bag	counter,fridge					s17-d42_6_1		s17-d42_9_1	s17-d42_10_1			s17-d42_13_1	s17-d42_14_1	s17-d42_15_1		s17-d42_17_1		s17-d42_19_1	s17-d42_20_1
452	597	take out	hand	pot	,drawer			s17-d42_4_1														s17-d42_19_2	
606	660	remove lid	hand	lid	counter,pot	s17-d42_1_1	s17-d42_3_1								s17-d42_12_1		s17-d42_14_2		s17-d42_16_1				
740	1072	fill	faucet	water	,pot							s17-d42_9_2					s17-d42_14_3	s17-d42_15_2. s17-d42_15_3		s17-d42_17_2	s17-d42_18_1	s17-d42_19_3	s17-d42_20_2
1264	1314	turn on	hand	stove		s17-d42_1_2										s17-d42_13_2							s17-d42_20_3
1323	1390	change temperature	hand	stove			s17-d42_3_2								s17-d42_12_2					s17-d42_17_3	s17-d42_18_2	s17-d42_19_4	
1446	1505	put lid	hand	lid	counter,pot					s17-d42_6_2	s17-d42_7_1	s17-d42_9_3	s17-d42_10_2	s17-d42_11_1			s17-d42_14_4	s17-d42_15_4	s17-d42_16_2	s17-d42_17_4		s17-d42_19_5	
1629	1875	take out	hand	cutting board	counter,drawer			s17-d42_4_2	s17-d42_5_1	s17-d42_6_3	s17-d42_7_2	s17-d42_9_4	s17-d42_10_3							s17-d42_17_5		s17-d42_19_6	s17-d42_20_4
1892	2001	remove from package	hand	broccoli	plastic bag																		
2017	2052	open	hand		drawer																		
2052	2135	throw in garbage	hand	plastic bag																			
2135	2180	close	hand		drawer									s17-d42_11_2		s17-d42_13_3	s17-d42_14_5	s17-d42_15_5	s17-d42_16_3				
2227	2602	wash	hand	broccoli		s17-d42_1_3				s17-d42_6_4							s17-d42_14_6		s17-d42_16_4			s17-d42_19_7	
2608	2859	shake	hand	broccoli			s17-d42_3_3	s17-d42_4_3	s17-d42_5_2		s17-d42_7_3	s17-d42_9_5	s17-d42_10_4		s17-d42_12_3	s17-d42_13_4				s17-d42_17_6	s17-d42_18_3		s17-d42_20_5
2955	3111	take out	hand	knife	,drawer							s17-d42_9_6	s17-d42_10_5	s17-d42_11_3								s17-d42_19_8	s17-d42_20_6
3180	3292	cut	knife	broccoli	cutting board																		
3310	3373	cut	knife	broccoli	cutting board																		
3413	3471	cut	knife	broccoli	cutting board									s17-d42_11_4			s17-d42_14_7	s17-d42_15_6	s17-d42_16_5				
3540	4162	cut	knife	broccoli	cutting board	s17-d42_1_4		s17-d42_4_4				s17-d42_9_7			s17-d42_12_4		s17-d42_14_8	s17-d42_15_7	s17-d42_16_6	s17-d42_17_7	s17-d42_18_4	s17-d42_19_9	
4333	4477	throw in garbage	hand	broccoli			s17-d42_3_4		s17-d42_5_3	s17-d42_6_5	s17-d42_7_4	s17-d42_9_8	s17-d42_10_6			s17-d42_13_5	s17-d42_14_9		s17-d42_16_7			s17-d42_19_10	s17-d42_20_7
4765	4871	cut	knife	broccoli	cutting board												s17-d42_14_10	s17-d42_15_8					
4903	4959	cut	knife	broccoli	cutting board			s17-d42_4_5															
4986	5066	cut	knife	broccoli	cutting board																		
5089	5145	clean	hand	broccoli	cutting board,knife				s17-d42_5_4	s17-d42_6_6	s17-d42_7_5	s17-d42_9_9								s17-d42_17_8		s17-d42_19_11	
5271	5311	remove lid	hand	lid	pot																		
5331	5382	put lid	hand	lid	pot																		
5496	5557	wash	hand	hand																			
5557	5596	shake	hand	hand																		s17-d42_19_12	s17-d42_20_8
5610	5752	dry	towel	hand							s17-d42_7_6	s17-d42_9_10	s17-d42_10_7			s17-d42_13_6							
5956	6012	take out	hand	spice shaker	spice holder																		
6113	6200	remove lid	hand	lid	counter,pot												s17-d42_14_11						
6214	6257	screw	hand	spice shaker															s17-d42_16_8				
6271	6719	spice	spice shaker	salt	pot									s17-d42_11_5			s17-d42_14_12	s17-d42_15_9					
6737	6795	screw	hand	spice shaker		s17-d42_1_5														s17-d42_17_9		s17-d42_19_13	
6795	6873	put in	hand	spice shaker	,spice holder					s17-d42_6_7	s17-d42_7_7	s17-d42_9_11				s17-d42_13_7	s17-d42_14_13	s17-d42_15_10. s17-d42_15_11					s17-d42_20_9
7166	7273	add	cutting board,knife	broccoli	cutting board,pot																		
7286	7319	add	hand	broccoli	pot,stove												s17-d42_14_14		s17-d42_16_9				
7332	7599	add	cutting board,knife	broccoli	cutting board,pot															s17-d42_17_10			
7599	7666	shake	hand	knife		s17-d42_1_6	s17-d42_3_5	s17-d42_4_6		s17-d42_6_8			s17-d42_10_8		s17-d42_12_5						s17-d42_18_5	s17-d42_19_14	s17-d42_20_10
7713	7780	put lid	hand	lid	counter,pot				s17-d42_5_5		s17-d42_7_8	s17-d42_9_12		s17-d42_11_6		s17-d42_13_8	s17-d42_14_15	s17-d42_15_12	s17-d42_16_10. s17-d42_16_11				
8801	8968	take out	hand	jar	,cupboard																		
8972	9027	screw	hand	jar																			
9087	9131	add	jar	peppercorn	jar,lid																		
9166	9215	remove lid	hand	lid	pot																		
9215	9254	add	lid	peppercorn	pot																		
9254	9293	put lid	hand	lid	pot	s17-d42_1_7														s17-d42_17_11			
9314	9357	screw	hand	jar										s17-d42_11_7							s17-d42_18_6		
9401	9529	put in	hand	jar	,cupboard			s17-d42_4_7		s17-d42_6_9	s17-d42_7_9	s17-d42_9_13	s17-d42_10_9	s17-d42_11_8		s17-d42_13_9							s17-d42_20_11
11346	11418	remove lid	hand	lid	pot																		
11582	11643	put lid	hand	lid	pot				s17-d42_5_6	s17-d42_6_10			s17-d42_10_10										
12242	12271	take out	hand	spice shaker	spice holder																		
12276	12449	read	hand	spice shaker																			
12486	12547	screw	hand	spice shaker																			
12579	12598	remove lid	hand	lid	pot																		
12610	12874	spice	spice shaker	spice	pot										s17-d42_12_6								
12880	12923	put lid	hand	lid	pot		s17-d42_3_6													s17-d42_17_12	s17-d42_18_7		
12949	13009	screw	hand	spice shaker																			
13048	13085	put in	hand	spice shaker	,spice holder				s17-d42_5_7	s17-d42_6_11	s17-d42_7_10		s17-d42_10_11			s17-d42_13_10							s17-d42_20_12
13292	13640	take out	hand	plate	counter,cupboard					s17-d42_6_12			s17-d42_10_12							s17-d42_17_13			s17-d42_20_13
13667	13848	take out	hand	spoon	counter,drawer		s17-d42_3_7		s17-d42_5_8	s17-d42_6_13		s17-d42_9_14	s17-d42_10_13			s17-d42_13_11							s17-d42_20_14
14249	14362	change temperature	hand	stove			s17-d42_3_8																
14447	14571	remove lid	hand	lid	cutting board,pot						s17-d42_7_11												
14644	14774	move	spoon	broccoli	plate,pot																		
14788	14898	move	spoon	broccoli	plate,pot																		
14902	14992	move	spoon	broccoli	plate,pot																		
14997	15080	move	spoon	broccoli	plate,pot									s17-d42_11_9									
15084	15152	move	spoon	broccoli	plate,pot																		
15159	15242	move	spoon	broccoli	plate,pot	s17-d42_1_8	s17-d42_3_9	s17-d42_4_8	s17-d42_5_9	s17-d42_6_14	s17-d42_7_12	s17-d42_9_15	s17-d42_10_14		s17-d42_12_7	s17-d42_13_12				s17-d42_17_14	s17-d42_18_8		s17-d42_20_15
