201	445	take out	hand	cucumber	counter,fridge	s37-d21_1_1	s37-d21_2_1	s37-d21_3_1	s37-d21_4_1	s37-d21_5_1	s37-d21_6_1	s37-d21_7_1. s37-d21_7_2	s37-d21_8_1	s37-d21_9_1	s37-d21_10_1		s37-d21_12_1	s37-d21_13_1	s37-d21_14_1				s37-d21_19_1	s37-d21_20_1
454	703	take out	hand	knife	counter,drawer		s37-d21_2_2	s37-d21_3_2				s37-d21_7_3		s37-d21_9_2	s37-d21_10_2			s37-d21_13_2	s37-d21_14_2				s37-d21_19_2	
726	897	take out	cutting board,hand	counter,drawer			s37-d21_2_3	s37-d21_3_3	s37-d21_4_2		s37-d21_6_2		s37-d21_8_2		s37-d21_10_3			s37-d21_13_3	s37-d21_14_3					
904	964	close	hand		drawer					s37-d21_5_2			s37-d21_8_3	s37-d21_9_3							s37-d21_16_1		s37-d21_19_3	s37-d21_20_2
1029	1072	open	hand		cupboard																			
1086	1367	take out	hand	plate	counter,cupboard	s37-d21_1_2	s37-d21_2_4	s37-d21_3_4		s37-d21_5_3		s37-d21_7_4. s37-d21_7_5	s37-d21_8_4	s37-d21_9_4	s37-d21_10_4	s37-d21_11_1. s37-d21_11_2	s37-d21_12_2	s37-d21_13_4	s37-d21_14_4	s37-d21_15_1			s37-d21_19_4	
1394	1548	rip open	hand	plastic bag	cutting board																			
1548	2192	remove from package	hand	cucumber	plastic bag	s37-d21_1_3	s37-d21_2_5		s37-d21_4_3	s37-d21_5_4			s37-d21_8_5				s37-d21_12_3	s37-d21_13_5	s37-d21_14_5		s37-d21_16_2		s37-d21_19_5	
2256	2334	throw in garbage	hand	plastic bag							s37-d21_6_3	s37-d21_7_6		s37-d21_9_5						s37-d21_15_2		s37-d21_17_1	s37-d21_19_6	s37-d21_20_3
2361	2505	wash	hand	cucumber		s37-d21_1_4	s37-d21_2_6	s37-d21_3_5	s37-d21_4_4	s37-d21_5_5	s37-d21_6_4	s37-d21_7_7	s37-d21_8_6		s37-d21_10_5	s37-d21_11_3	s37-d21_12_4		s37-d21_14_6	s37-d21_15_3	s37-d21_16_3	s37-d21_17_2	s37-d21_19_7	s37-d21_20_4
2572	2642	cut	knife	cucumber	cutting board		s37-d21_2_7	s37-d21_3_6					s37-d21_8_7					s37-d21_13_6					s37-d21_19_8	
2662	2709	cut	knife	cucumber	cutting board	s37-d21_1_5		s37-d21_3_7				s37-d21_7_8							s37-d21_14_7	s37-d21_15_4				s37-d21_20_5
2737	2820	open	hand		drawer																	s37-d21_17_3		
2820	2984	take out	hand	peeler	drawer		s37-d21_2_8						s37-d21_8_8	s37-d21_9_6	s37-d21_10_6	s37-d21_11_4. s37-d21_11_5		s37-d21_13_7	s37-d21_14_8				s37-d21_19_9	
3064	3931	peel	peeler	cucumber		s37-d21_1_6	s37-d21_2_9	s37-d21_3_8				s37-d21_7_9	s37-d21_8_9	s37-d21_9_7	s37-d21_10_7		s37-d21_12_5	s37-d21_13_8	s37-d21_14_9	s37-d21_15_5	s37-d21_16_4	s37-d21_17_4	s37-d21_19_10	
4163	4253	cut	knife	cucumber	cutting board							s37-d21_7_10		s37-d21_9_8			s37-d21_12_6		s37-d21_14_10			s37-d21_17_5		s37-d21_20_6
4307	5075	slice	knife	cucumber	cutting board								s37-d21_8_10											
5075	5121	scratch off	hand	cucumber	cutting board,knife																			
5150	5169	scratch off	hand	cucumber	cutting board,knife											s37-d21_11_6								
5188	5564	slice	knife	cucumber	cutting board																			
5564	5582	scratch off	hand	cucumber	cutting board,knife																			
5599	5868	slice	knife	cucumber	cutting board																			
5868	5929	scratch off	hand	cucumber	cutting board,knife									s37-d21_9_9			s37-d21_12_7							
5952	5969	scratch off	hand	cucumber	cutting board,knife			s37-d21_3_9																
5970	6021	move	hand	cucumber	cutting board							s37-d21_7_11												
6075	6103	move	hand	plate	counter										s37-d21_10_8									
6108	6182	move	hand,knife	cucumber	cutting board,plate																			
6182	6214	scratch off	hand	cucumber	knife,plate																			
6224	6344	move	hand,knife	cucumber	cutting board,plate																			
6344	6370	scratch off	hand	cucumber	knife,plate																			
6370	6514	move	hand	cucumber	cutting board,plate								s37-d21_8_11	s37-d21_9_10	s37-d21_10_9		s37-d21_12_8							
6578	7018	slice	knife	cucumber	cutting board																			
7065	7104	scratch off	hand	cucumber	cutting board,knife																			
7128	7554	slice	knife	cucumber	cutting board																			
7587	7907	slice	knife	cucumber	cutting board						s37-d21_6_5													
7907	7975	scratch off	hand	cucumber	cutting board,knife	s37-d21_1_7								s37-d21_9_11			s37-d21_12_9		s37-d21_14_11					
8063	8128	move	hand,knife	cucumber	cutting board,plate											s37-d21_11_7								
8180	8275	move	hand,knife	cucumber	cutting board,plate																			
8289	8394	move	hand,knife	cucumber	cutting board,plate																			
8394	8456	move	hand	cucumber	cutting board,plate		s37-d21_2_10		s37-d21_4_5		s37-d21_6_6		s37-d21_8_12	s37-d21_9_12				s37-d21_13_9		s37-d21_15_6	s37-d21_16_5			
8456	8572	arrange	hand	cucumber	plate	s37-d21_1_8				s37-d21_5_6							s37-d21_12_10		s37-d21_14_12			s37-d21_17_6	s37-d21_19_11	s37-d21_20_7
8706	8838	take out	hand	spice shaker	spice holder																			
8838	8882	read	hand	spice shaker								s37-d21_7_12												
8899	9019	take out	hand	spice shaker	spice holder																			
9019	9111	move	hand	spice shaker	,counter									s37-d21_9_13					s37-d21_14_13				s37-d21_19_12	
9155	9224	open	hand		drawer								s37-d21_8_13											
9271	9306	open	hand		drawer																			
9348	9426	open	hand		drawer																			
9463	9512	open	hand		drawer																			
9611	9661	close	hand		drawer											s37-d21_11_8						s37-d21_17_7		
10157	10182	take out	hand	spice shaker	spice holder																			
10204	10254	screw	hand	spice shaker									s37-d21_8_14											
10317	10425	spice	spice shaker	spice	plate															s37-d21_15_7	s37-d21_16_6		s37-d21_19_13	
10425	10509	screw	hand	spice shaker		s37-d21_1_9											s37-d21_12_11							
10509	10719	arrange	hand	cucumber	plate																			
10719	10757	move	hand	cucumber	counter,plate																			
10757	10865	arrange	hand	cucumber	plate		s37-d21_2_11		s37-d21_4_6									s37-d21_13_10						
10903	11043	put in	hand	spice shaker	counter,spice holder	s37-d21_1_10				s37-d21_5_7	s37-d21_6_7			s37-d21_9_14					s37-d21_14_14			s37-d21_17_8	s37-d21_19_14. s37-d21_19_15	s37-d21_20_8
