198	309	take out	hand	cutting board	counter,drawer		s28-d27_2_1	s28-d27_3_1			s28-d27_7_1	s28-d27_8_1	s28-d27_9_1	s28-d27_10_1				s28-d27_15_1			s28-d27_19_1	
331	626	take out	hand	knife	cutting board,drawer		s28-d27_2_2				s28-d27_7_2	s28-d27_8_2	s28-d27_9_2						s28-d27_16_1		s28-d27_19_2	
626	667	close	hand		drawer	s28-d27_1_1		s28-d27_3_2	s28-d27_4_1	s28-d27_5_1						s28-d27_13_1	s28-d27_14_1	s28-d27_15_2		s28-d27_17_1		s28-d27_20_1
691	1011	take out	hand	bottle,onion	counter,cupboard	s28-d27_1_2	s28-d27_2_3			s28-d27_5_2	s28-d27_7_3	s28-d27_8_3	s28-d27_9_3	s28-d27_10_2		s28-d27_13_2	s28-d27_14_2	s28-d27_15_3. s28-d27_15_4	s28-d27_16_2	s28-d27_17_2	s28-d27_19_3. s28-d27_19_4	s28-d27_20_2
1071	1279	cut	knife	onion	cutting board		s28-d27_2_4	s28-d27_3_3	s28-d27_4_2							s28-d27_13_3						
1306	1484	peel	hand	onion																		
1492	2050	peel	knife	onion		s28-d27_1_3	s28-d27_2_5	s28-d27_3_4	s28-d27_4_3		s28-d27_7_4		s28-d27_9_4	s28-d27_10_3		s28-d27_13_4		s28-d27_15_5		s28-d27_17_3	s28-d27_19_5	
2108	2189	cut	knife	onion	cutting board		s28-d27_2_6		s28-d27_4_4	s28-d27_5_3		s28-d27_8_4							s28-d27_16_3	s28-d27_17_4		s28-d27_20_3
2215	2509	slice	knife	onion	cutting board			s28-d27_3_5	s28-d27_4_5									s28-d27_15_6				
2509	2631	cut	knife	onion	cutting board																	
2646	3171	chop	knife	onion	cutting board											s28-d27_13_5						
3191	3268	gather	knife	onion	cutting board																	
3297	3330	scratch off	hand	onion	cutting board,knife																	
3343	3669	slice	knife	onion	cutting board																	
3669	3769	cut	knife	onion	cutting board																	
3779	4246	chop	knife	onion	cutting board			s28-d27_3_6				s28-d27_8_5										
4246	4340	gather	hand,knife	onion	cutting board	s28-d27_1_4	s28-d27_2_7		s28-d27_4_6	s28-d27_5_4	s28-d27_7_5		s28-d27_9_5	s28-d27_10_4		s28-d27_13_6	s28-d27_14_3		s28-d27_16_4	s28-d27_17_5	s28-d27_19_6	s28-d27_20_4
4363	4634	take out	hand	pan	drawer,stove							s28-d27_8_6		s28-d27_10_5							s28-d27_19_7	
4648	4684	move	hand	pan	stove	s28-d27_1_5											s28-d27_14_4					
4743	4793	turn on	hand	stove				s28-d27_3_7														
4809	4953	change temperature	hand	stove			s28-d27_2_8				s28-d27_7_6	s28-d27_8_7	s28-d27_9_6								s28-d27_19_8	
4973	5008	screw	hand	bottle														s28-d27_15_7				
5013	5065	pour	bottle	oil	pan		s28-d27_2_9	s28-d27_3_8				s28-d27_8_8				s28-d27_13_7	s28-d27_14_5				s28-d27_19_9	
5076	5151	screw	hand	bottle				s28-d27_3_9	s28-d27_4_7	s28-d27_5_5	s28-d27_7_7		s28-d27_9_7					s28-d27_15_8	s28-d27_16_5	s28-d27_17_6		s28-d27_20_5
5257	5575	add	knife	onion	cutting board,pan	s28-d27_1_6	s28-d27_2_10			s28-d27_5_6	s28-d27_7_8	s28-d27_8_9	s28-d27_9_8	s28-d27_10_6	s28-d27_12_1. s28-d27_12_2. s28-d27_12_3. s28-d27_12_4. s28-d27_12_5. s28-d27_12_6. s28-d27_12_7. s28-d27_12_8. s28-d27_12_9. s28-d27_12_10		s28-d27_14_6		s28-d27_16_6	s28-d27_17_7	s28-d27_19_10	s28-d27_20_6
5666	5755	take out	hand	spatula	,drawer	s28-d27_1_7									s28-d27_12_11						s28-d27_19_11	
5768	5889	stir	spatula	onion	pan											s28-d27_13_8						
5891	5998	purge	hand,spatula	peel	cutting board,pan																	
6003	6318	stir	spatula	onion	pan																s28-d27_19_12	
6321	6390	scratch off	spatula	onion	pan,spatula	s28-d27_1_8					s28-d27_7_9		s28-d27_9_9		s28-d27_12_12					s28-d27_17_8		
6464	6510	take out	hand	spice shaker	spice holder																	
6528	6561	screw	hand	spice shaker				s28-d27_3_10										s28-d27_15_9				
6578	6769	spice	spice shaker	salt	pan		s28-d27_2_11															
6776	6801	screw	hand	spice shaker										s28-d27_10_7	s28-d27_12_13				s28-d27_16_7			s28-d27_20_7
6810	6840	change temperature	hand	stove		s28-d27_1_9				s28-d27_5_7					s28-d27_12_14							
6997	7049	screw	hand	spice shaker																		
7125	7220	spice	spice shaker	salt	pan																	
7228	7257	screw	hand	spice shaker																s28-d27_17_9		
7281	7301	move	hand	knife	counter,cutting board											s28-d27_13_9						
7353	7571	throw in garbage	cutting board,hand	onion,peel																		
7583	7708	throw in garbage	cutting board,knife	onion,peel		s28-d27_1_10				s28-d27_5_8	s28-d27_7_10		s28-d27_9_10						s28-d27_16_8	s28-d27_17_10		
7825	7864	change temperature	hand	stove																		
7899	7933	change temperature	hand	stove																		
7939	8129	stir	spatula	onion	pan																	
8134	8171	tap	spatula	pan																s28-d27_17_11		
8236	8279	screw	hand	bottle																		
8285	8388	put in	hand	bottle	,cupboard	s28-d27_1_11					s28-d27_7_11		s28-d27_9_11							s28-d27_17_12		
8522	8618	wash	sponge	knife																		
8618	8681	wring out	hand	sponge				s28-d27_3_11														
8707	9030	clean	sponge	cutting board																		
9030	9087	wring out	hand	sponge				s28-d27_3_12			s28-d27_7_12		s28-d27_9_12									
9186	9279	dry	towel	cutting board																		
9288	9362	dry	towel	cutting board																		
9386	9481	put in	hand	cutting board	,drawer	s28-d27_1_12				s28-d27_5_9	s28-d27_7_13		s28-d27_9_13			s28-d27_13_10	s28-d27_14_7			s28-d27_17_13		s28-d27_20_8
9561	9702	stir	spatula	onion	pan																	
9702	9738	tap	spatula	pan																		
9893	10072	stir	spatula	onion	pan																	
10160	10196	stir	spatula	onion	pan																	
10233	10335	stir	spatula	onion	pan																	
10580	10612	screw	hand	spice shaker				s28-d27_3_13														
10618	10769	spice	spice shaker	salt	pan																	
10769	10841	screw	hand	spice shaker																		
10874	10928	put in	hand	spice shaker	,spice holder															s28-d27_17_14		
11124	11214	stir	spatula	onion	pan																	
11246	11377	stir	spatula	onion	pan																	
11888	12186	stir	spatula	onion	pan																	
12358	12529	stir	spatula	onion	pan																	
12765	12945	stir	spatula	onion	pan																	
12950	12983	change temperature	hand	stove																		
13041	13278	stir	spatula	onion	pan																	
13398	13470	taste	spatula	onion																		
