199	446	take out	hand	potato	,cupboard	s36-d43_1_1. s36-d43_1_2. s36-d43_1_3	s36-d43_2_1	s36-d43_4_1		s36-d43_6_1	s36-d43_7_1			s36-d43_10_1		s36-d43_12_1. s36-d43_12_2. s36-d43_12_3. s36-d43_12_4		s36-d43_14_1. s36-d43_14_2. s36-d43_14_3. s36-d43_14_4	s36-d43_15_1. s36-d43_15_2. s36-d43_15_3. s36-d43_15_4	s36-d43_16_1. s36-d43_16_2. s36-d43_16_3	s36-d43_17_1		s36-d43_19_1	
466	599	take out	hand	knife	,drawer	s36-d43_1_4	s36-d43_2_2	s36-d43_4_2			s36-d43_7_2					s36-d43_12_5		s36-d43_14_5	s36-d43_15_5	s36-d43_16_4	s36-d43_17_2			
604	737	take out	hand	bowl,cutting board	counter,drawer		s36-d43_2_3	s36-d43_4_3. s36-d43_4_4	s36-d43_5_1		s36-d43_7_3. s36-d43_7_4	s36-d43_8_1		s36-d43_10_2	s36-d43_11_1							s36-d43_18_1		s36-d43_20_1
754	782	add	hand	potato	bowl					s36-d43_6_2			s36-d43_9_1	s36-d43_10_3									s36-d43_19_2	
800	966	wash	hand	potato	bowl			s36-d43_4_5			s36-d43_7_5		s36-d43_9_2											s36-d43_20_2
966	1035	shake	hand	bowl,potato			s36-d43_2_4		s36-d43_5_2	s36-d43_6_3		s36-d43_8_2			s36-d43_11_2		s36-d43_13_1						s36-d43_19_3	
1061	1097	move	hand	potato	bowl,cutting board	s36-d43_1_5								s36-d43_10_4										
1153	1200	cut	knife	potato	cutting board			s36-d43_4_6														s36-d43_18_2	s36-d43_19_4	
1226	1408	cut	knife	potato	cutting board	s36-d43_1_6. s36-d43_1_7										s36-d43_12_6		s36-d43_14_6	s36-d43_15_6	s36-d43_16_5. s36-d43_16_6. s36-d43_16_7	s36-d43_17_3			
1745	2172	chop	knife	potato	cutting board																			
2185	2213	scratch off	hand	potato	cutting board,knife			s36-d43_4_7														s36-d43_18_3	s36-d43_19_5	
