215	347	take out	hand	cutting board	counter,drawer		s23-d54_3_1			s23-d54_7_1	s23-d54_8_1	s23-d54_9_1	s23-d54_10_1	s23-d54_11_1	s23-d54_12_1	s23-d54_13_1			s23-d54_16_1	s23-d54_17_1	s23-d54_18_1	s23-d54_19_1	s23-d54_20_1
350	461	take out	hand	knife	cutting board,drawer	s23-d54_1_1	s23-d54_3_2	s23-d54_5_1	s23-d54_6_1	s23-d54_7_2	s23-d54_8_2	s23-d54_9_2	s23-d54_10_2	s23-d54_11_2	s23-d54_12_2	s23-d54_13_2	s23-d54_14_1	s23-d54_15_1	s23-d54_16_2	s23-d54_17_2	s23-d54_18_2	s23-d54_19_2	s23-d54_20_2
495	1229	take out	hand	mango	fridge	s23-d54_1_2				s23-d54_7_3	s23-d54_8_3	s23-d54_9_3	s23-d54_10_3	s23-d54_11_3								s23-d54_19_3	s23-d54_20_3
1242	1300	open	hand		cupboard			s23-d54_5_2	s23-d54_6_2		s23-d54_8_4				s23-d54_12_3	s23-d54_13_3	s23-d54_14_2	s23-d54_15_2	s23-d54_16_3	s23-d54_17_3	s23-d54_18_3		
1412	1541	take out	hand	peeler	counter,drawer		s23-d54_3_3			s23-d54_7_4	s23-d54_8_5	s23-d54_9_4	s23-d54_10_4		s23-d54_12_4	s23-d54_13_4			s23-d54_16_4	s23-d54_17_4	s23-d54_18_4	s23-d54_19_4	s23-d54_20_4
1546	1666	remove label	hand	mango																			
1716	1785	throw in garbage	hand	label		s23-d54_1_3										s23-d54_13_5		s23-d54_15_3					
1785	1924	wash	hand	mango								s23-d54_9_5		s23-d54_11_4		s23-d54_13_6	s23-d54_14_3					s23-d54_19_5	
1924	1963	shake	hand	mango			s23-d54_3_4		s23-d54_6_3	s23-d54_7_5	s23-d54_8_6		s23-d54_10_5		s23-d54_12_5			s23-d54_15_4		s23-d54_17_5			s23-d54_20_5
2083	2237	take out	hand	plate	,dish washer											s23-d54_13_7						s23-d54_19_6	
2262	2327	wash	hand	plate																			
2341	2571	wash	sponge	plate																			
2576	2770	wash	hand	plate		s23-d54_1_4	s23-d54_3_5		s23-d54_6_4	s23-d54_7_6	s23-d54_8_7	s23-d54_9_6	s23-d54_10_6		s23-d54_12_6	s23-d54_13_8. s23-d54_13_9	s23-d54_14_4	s23-d54_15_5	s23-d54_16_5	s23-d54_17_6	s23-d54_18_5	s23-d54_19_7	s23-d54_20_6
2909	4110	peel	peeler	mango				s23-d54_5_3		s23-d54_7_7	s23-d54_8_8	s23-d54_9_7	s23-d54_10_7	s23-d54_11_5	s23-d54_12_7	s23-d54_13_10	s23-d54_14_5		s23-d54_16_6		s23-d54_18_6	s23-d54_19_8	s23-d54_20_7
4160	4195	cut	knife	mango	cutting board				s23-d54_6_5							s23-d54_13_11						s23-d54_19_9	
4212	4234	scratch off	hand	mango	counter,knife		s23-d54_3_6											s23-d54_15_6		s23-d54_17_7	s23-d54_18_7		
4305	4518	cut	knife	mango	cutting board	s23-d54_1_5																	
4583	4706	cut	knife	mango	cutting board																		
4788	4932	cut	knife	mango	cutting board									s23-d54_11_6			s23-d54_14_6						
5020	5125	cut	knife	mango	cutting board																		
5162	5688	cut	knife	mango	cutting board																		
5790	5869	cut	knife	mango	cutting board																		
5887	6473	cut	knife	mango	cutting board																		
6522	6620	cut	knife	mango	cutting board																		
6874	7207	cut	knife	mango	cutting board																		
7207	7256	move	hand	stone	counter,cutting board		s23-d54_3_7	s23-d54_5_4	s23-d54_6_6		s23-d54_8_9	s23-d54_9_8	s23-d54_10_8			s23-d54_13_12	s23-d54_14_7		s23-d54_16_7	s23-d54_17_8	s23-d54_18_8	s23-d54_19_10	s23-d54_20_8
7259	7336	move	hand	mango	cutting board					s23-d54_7_8								s23-d54_15_7					
7356	7502	slice	knife	mango	cutting board																		
7525	7589	move	hand,knife	mango	cutting board,plate										s23-d54_12_8								
7595	7633	move	hand	mango	cutting board,plate																		
7633	7679	move	hand	mango	cutting board																		
7691	7803	slice	knife	mango	cutting board																		
7827	7861	move	hand,knife	mango	cutting board,plate																		
7871	7900	move	hand	mango	counter,plate																		
7902	7948	move	hand	mango	cutting board																		
7974	8127	slice	knife	mango	cutting board																		
8144	8179	move	hand,knife	mango	cutting board,plate																		
8246	8302	move	hand,knife	mango	cutting board,plate																		
8302	8335	move	hand	mango	cutting board	s23-d54_1_6																	
8344	8424	slice	knife	mango	cutting board																		
8446	8493	move	hand,knife	mango	cutting board,plate																		
8496	8543	move	hand	mango	cutting board,plate																		
8634	8744	slice	knife	mango	cutting board																		
8744	8835	move	hand	mango	cutting board																		
8835	8957	slice	knife	mango	cutting board																		
8989	9063	move	hand,knife	mango	cutting board,plate																		
9149	9208	move	hand,knife	mango	cutting board,plate		s23-d54_3_8	s23-d54_5_5		s23-d54_7_9	s23-d54_8_10	s23-d54_9_9		s23-d54_11_7					s23-d54_16_8	s23-d54_17_9			
9240	9281	move	hand	mango	cutting board,plate	s23-d54_1_7			s23-d54_6_7		s23-d54_8_11		s23-d54_10_9		s23-d54_12_9	s23-d54_13_13	s23-d54_14_8	s23-d54_15_8	s23-d54_16_9		s23-d54_18_9. s23-d54_18_10	s23-d54_19_11	s23-d54_20_9. s23-d54_20_10
