165	363	take out	hand	onion	,drawer	s36-d27_1_1	s36-d27_2_1	s36-d27_3_1	s36-d27_4_1	s36-d27_5_1	s36-d27_6_1	s36-d27_7_1	s36-d27_8_1	s36-d27_9_1	s36-d27_11_1	s36-d27_12_1						s36-d27_19_1	
396	531	take out	hand	cutting board	counter,drawer	s36-d27_1_2	s36-d27_2_2	s36-d27_3_2	s36-d27_4_2		s36-d27_6_2	s36-d27_7_2	s36-d27_8_2	s36-d27_9_2	s36-d27_11_2	s36-d27_12_2						s36-d27_19_2	s36-d27_20_1
544	686	take out	hand	knife	,drawer	s36-d27_1_3	s36-d27_2_3	s36-d27_3_3	s36-d27_4_3	s36-d27_5_2	s36-d27_6_3	s36-d27_7_3	s36-d27_8_3	s36-d27_9_3	s36-d27_11_3	s36-d27_12_3	s36-d27_13_1	s36-d27_14_1	s36-d27_16_1	s36-d27_17_1	s36-d27_18_1	s36-d27_19_3	s36-d27_20_2
757	876	cut	knife	onion	cutting board	s36-d27_1_4			s36-d27_4_4	s36-d27_5_3	s36-d27_6_4			s36-d27_9_4	s36-d27_11_4	s36-d27_12_4		s36-d27_14_2			s36-d27_18_2	s36-d27_19_4	s36-d27_20_3
925	1107	peel	hand	onion						s36-d27_5_4	s36-d27_6_5	s36-d27_7_4				s36-d27_12_5	s36-d27_13_2	s36-d27_14_3	s36-d27_16_2	s36-d27_17_2	s36-d27_18_3	s36-d27_19_5	
1171	1204	cut	knife	onion	cutting board						s36-d27_6_6		s36-d27_8_4	s36-d27_9_5	s36-d27_11_5	s36-d27_12_6		s36-d27_14_4				s36-d27_19_6	
1248	1451	peel	hand	onion		s36-d27_1_5																	
1505	1610	peel	hand	onion		s36-d27_1_6		s36-d27_3_4	s36-d27_4_5	s36-d27_5_5	s36-d27_6_7	s36-d27_7_5		s36-d27_9_6	s36-d27_11_6	s36-d27_12_7	s36-d27_13_3		s36-d27_16_3	s36-d27_17_3			s36-d27_20_4
1636	1787	move	knife	peel	counter,cutting board	s36-d27_1_7	s36-d27_2_4			s36-d27_5_6								s36-d27_14_5			s36-d27_18_4		s36-d27_20_5
1815	1990	slice	knife	onion	cutting board															s36-d27_17_4			s36-d27_20_6
2011	2163	chop	knife	onion	cutting board													s36-d27_14_6					s36-d27_20_7
2202	2378	slice	knife	onion	cutting board																		s36-d27_20_8
2402	2608	chop	knife	onion	cutting board	s36-d27_1_8	s36-d27_2_5	s36-d27_3_5	s36-d27_4_6	s36-d27_5_7	s36-d27_6_8	s36-d27_7_6	s36-d27_8_5	s36-d27_9_7	s36-d27_11_7	s36-d27_12_8	s36-d27_13_4	s36-d27_14_7	s36-d27_16_4	s36-d27_17_5	s36-d27_18_5	s36-d27_19_7	
2959	3021	open	hand		drawer																		
3026	3243	take out	hand	plate	counter,cupboard	s36-d27_1_9	s36-d27_2_6	s36-d27_3_6	s36-d27_4_7	s36-d27_5_8	s36-d27_6_9	s36-d27_7_7	s36-d27_8_6	s36-d27_9_8	s36-d27_11_8	s36-d27_12_9		s36-d27_14_8				s36-d27_19_8	
3312	3465	move	knife	onion	cutting board,plate	s36-d27_1_10	s36-d27_2_7	s36-d27_3_7	s36-d27_4_8	s36-d27_5_9	s36-d27_6_10	s36-d27_7_8	s36-d27_8_7	s36-d27_9_9	s36-d27_11_9	s36-d27_12_10		s36-d27_14_9	s36-d27_16_5	s36-d27_17_6		s36-d27_19_9	s36-d27_20_9
3535	3580	open	hand		cupboard																		
3760	3834	close	hand		cupboard																		
3852	3996	take out	hand	lemon juice container	,drawer					s36-d27_5_10					s36-d27_11_10	s36-d27_12_11		s36-d27_14_10					
4099	4243	pour	lemon juice container	lemon juice	plate	s36-d27_1_11	s36-d27_2_8	s36-d27_3_8		s36-d27_5_11	s36-d27_6_11	s36-d27_7_9		s36-d27_9_10	s36-d27_11_11	s36-d27_12_12	s36-d27_13_5	s36-d27_14_11	s36-d27_16_6	s36-d27_17_7	s36-d27_18_6		s36-d27_20_10
