240	360	take out	hand	squeezer	counter,drawer	s13-d40_1_1			s13-d40_4_1		s13-d40_7_1	s13-d40_8_1				s13-d40_12_1		s13-d40_15_1		s13-d40_17_1	s13-d40_18_1		s13-d40_20_1
360	411	close	hand		drawer			s13-d40_3_1		s13-d40_6_1			s13-d40_9_1	s13-d40_10_1	s13-d40_11_1				s13-d40_16_1			s13-d40_19_1	
459	795	take out	hand	plate	counter,cupboard	s13-d40_1_2		s13-d40_3_2	s13-d40_4_2		s13-d40_7_2		s13-d40_9_2			s13-d40_12_2		s13-d40_15_2		s13-d40_17_2	s13-d40_18_2	s13-d40_19_2	s13-d40_20_2
798	945	take out	hand	plastic bag	counter,fridge										s13-d40_11_2								
945	1065	remove from package	hand	lime	plastic bag,plate													s13-d40_15_3					
1070	1147	put in	hand	plastic bag	counter,fridge					s13-d40_6_2		s13-d40_8_2	s13-d40_9_3	s13-d40_10_2								s13-d40_19_3	
1147	1239	close	hand		fridge	s13-d40_1_3		s13-d40_3_3	s13-d40_4_3						s13-d40_11_3	s13-d40_12_3				s13-d40_17_3	s13-d40_18_3		s13-d40_20_3
1239	1308	move	hand	plate	counter						s13-d40_7_3						s13-d40_13_1	s13-d40_15_4	s13-d40_16_2				
1320	1520	take out	hand	knife	drawer	s13-d40_1_4	s13-d40_2_1	s13-d40_3_4	s13-d40_4_4	s13-d40_6_3	s13-d40_7_4	s13-d40_8_3	s13-d40_9_4			s13-d40_12_4		s13-d40_15_5		s13-d40_17_4	s13-d40_18_4	s13-d40_19_4	s13-d40_20_4
1520	1621	cut	knife	lime	plate	s13-d40_1_5	s13-d40_2_2	s13-d40_3_5	s13-d40_4_5	s13-d40_6_4		s13-d40_8_4	s13-d40_9_5	s13-d40_10_3	s13-d40_11_4	s13-d40_12_5	s13-d40_13_2	s13-d40_15_6. s13-d40_15_7. s13-d40_15_8	s13-d40_16_3	s13-d40_17_5	s13-d40_18_5	s13-d40_19_5	s13-d40_20_5
1704	2321	squeeze	squeezer	lime	squeezer	s13-d40_1_6	s13-d40_2_3			s13-d40_6_5		s13-d40_8_5	s13-d40_9_6	s13-d40_10_4			s13-d40_13_3. s13-d40_13_4	s13-d40_15_9	s13-d40_16_4				s13-d40_20_6
2381	2862	squeeze	squeezer	lime	squeezer	s13-d40_1_7	s13-d40_2_4	s13-d40_3_6	s13-d40_4_6	s13-d40_6_6		s13-d40_8_6	s13-d40_9_7	s13-d40_10_5		s13-d40_12_6	s13-d40_13_5. s13-d40_13_6	s13-d40_15_10	s13-d40_16_5	s13-d40_17_6	s13-d40_18_6	s13-d40_19_6	s13-d40_20_7
2957	2993	remove lid	hand	lid	squeezer																		
2993	3023	put lid	hand	lid	squeezer						s13-d40_7_5				s13-d40_11_5								
3023	3158	move	hand	squeezer	counter								s13-d40_9_8										
3207	3281	move	hand	plate	counter		s13-d40_2_5												s13-d40_16_6				s13-d40_20_8
