194	405	take out	hand	bowl	counter,cupboard	s25-d69_1_1		s25-d69_3_1	s25-d69_4_1	s25-d69_5_1				s25-d69_10_1			s25-d69_13_1	s25-d69_14_1	s25-d69_15_1		s25-d69_17_1		s25-d69_19_1	
423	764	take out	hand	egg	counter,fridge	s25-d69_1_2			s25-d69_4_2	s25-d69_5_2	s25-d69_6_1		s25-d69_9_1. s25-d69_9_2	s25-d69_10_2			s25-d69_13_2	s25-d69_14_2	s25-d69_15_2			s25-d69_18_1. s25-d69_18_2	s25-d69_19_2	s25-d69_20_1
787	1124	take out	hand	teaspoon	counter,drawer			s25-d69_3_2								s25-d69_12_1		s25-d69_14_3	s25-d69_15_3	s25-d69_16_1	s25-d69_17_2			
1152	1224	wash	hand	bowl			s25-d69_2_1	s25-d69_3_3		s25-d69_5_3		s25-d69_8_1	s25-d69_9_3				s25-d69_13_3	s25-d69_14_4				s25-d69_18_3	s25-d69_19_3	
1240	1339	shake	hand	bowl		s25-d69_1_3			s25-d69_4_3					s25-d69_10_3	s25-d69_11_1. s25-d69_11_2				s25-d69_15_4		s25-d69_17_3		s25-d69_19_4	s25-d69_20_2
1364	1775	open egg	bowl,hand	egg	bowl													s25-d69_14_5	s25-d69_15_5					
1785	1813	throw in garbage	hand	egg shell				s25-d69_3_4		s25-d69_5_4								s25-d69_14_6	s25-d69_15_6				s25-d69_19_5	
1840	2045	open egg	bowl,hand	egg	bowl	s25-d69_1_4												s25-d69_14_7	s25-d69_15_7	s25-d69_16_2			s25-d69_19_6	
2053	2082	throw in garbage	hand	egg shell														s25-d69_14_8	s25-d69_15_8					
2089	2162	wash	hand	hand														s25-d69_14_9	s25-d69_15_9					
2167	2200	shake	hand	hand																				
2205	2242	take out	hand	spice shaker	,spice holder		s25-d69_2_2	s25-d69_3_5	s25-d69_4_4		s25-d69_6_2		s25-d69_9_4	s25-d69_10_4	s25-d69_11_3	s25-d69_12_2							s25-d69_19_7. s25-d69_19_8	s25-d69_20_3
2249	2298	screw	hand	spice shaker						s25-d69_5_5		s25-d69_8_2		s25-d69_10_5			s25-d69_13_4				s25-d69_17_4	s25-d69_18_4	s25-d69_19_9	
2326	2618	spice	spice shaker	salt	bowl,spice shaker	s25-d69_1_5												s25-d69_14_10	s25-d69_15_10					
2634	2689	screw	hand	spice shaker																s25-d69_16_3				
2693	2725	put in	hand	spice shaker	,spice holder								s25-d69_9_5			s25-d69_12_3						s25-d69_18_5	s25-d69_19_10	
2779	2866	wash	hand	teaspoon				s25-d69_3_6	s25-d69_4_5						s25-d69_11_4			s25-d69_14_11						
