238	550	take out	hand	plastic bag	counter,fridge	s14-d51_1_1	s14-d51_2_1	s14-d51_4_1	s14-d51_5_1	s14-d51_6_1	s14-d51_7_1	s14-d51_8_1		s14-d51_10_1		s14-d51_12_1	s14-d51_14_1		s14-d51_16_1	s14-d51_17_1	s14-d51_18_1	s14-d51_19_1
565	645	take out	hand	knife	counter,drawer							s14-d51_8_2	s14-d51_9_1									
652	756	take out	hand	knife	counter,drawer							s14-d51_8_3				s14-d51_12_2						
756	793	close	hand		drawer	s14-d51_1_2	s14-d51_2_2	s14-d51_4_2	s14-d51_5_2		s14-d51_7_2		s14-d51_9_2				s14-d51_14_2					s14-d51_19_2
804	966	take out	hand	plastic box	counter,drawer	s14-d51_1_3	s14-d51_2_3		s14-d51_5_3			s14-d51_8_4	s14-d51_9_3			s14-d51_12_3	s14-d51_14_3					
978	1155	take out	hand	cutting board	counter,drawer	s14-d51_1_4	s14-d51_2_4	s14-d51_4_3	s14-d51_5_4	s14-d51_6_2		s14-d51_8_5	s14-d51_9_4	s14-d51_10_2	s14-d51_11_1	s14-d51_12_4	s14-d51_14_4		s14-d51_16_2	s14-d51_17_2	s14-d51_18_2	s14-d51_19_3
1167	1249	rip open	hand	plastic bag	counter						s14-d51_7_3											
1249	1342	remove from package	hand	paper box	plastic bag																	
1344	1443	move	hand	beans	cutting board,paper box																	
1447	1525	move	hand	beans	cutting board,paper box															s14-d51_17_3		
1526	1612	package	hand	paper box	plastic bag			s14-d51_4_4								s14-d51_12_5			s14-d51_16_3			s14-d51_19_4
1622	1841	put in	hand	plastic bag	counter,fridge	s14-d51_1_5	s14-d51_2_5	s14-d51_4_5	s14-d51_5_5	s14-d51_6_3	s14-d51_7_4	s14-d51_8_6	s14-d51_9_5	s14-d51_10_3	s14-d51_11_2		s14-d51_14_5			s14-d51_17_4		s14-d51_19_5
1855	2014	take out	hand	bowl	counter,drawer	s14-d51_1_6	s14-d51_2_6	s14-d51_4_6	s14-d51_5_6			s14-d51_8_7	s14-d51_9_6	s14-d51_10_4			s14-d51_14_6			s14-d51_17_5		s14-d51_19_6
2078	2427	wash	hand	beans							s14-d51_7_5	s14-d51_8_8				s14-d51_12_6			s14-d51_16_4			
2427	2518	shake	hand	beans		s14-d51_1_7	s14-d51_2_7	s14-d51_4_7	s14-d51_5_7	s14-d51_6_4			s14-d51_9_7	s14-d51_10_5	s14-d51_11_3		s14-d51_14_7			s14-d51_17_6	s14-d51_18_3	s14-d51_19_7
2679	3032	cut	knife	beans	,plastic box																	
3071	3222	cut	knife	beans	,plastic box																	
3262	3468	cut	knife	beans	,plastic box																	
3509	3816	cut	knife	beans	,plastic box																	
3874	4246	cut	knife	beans	,plastic box																	
4296	4458	cut	knife	beans	,plastic box	s14-d51_1_8	s14-d51_2_8	s14-d51_4_8	s14-d51_5_8	s14-d51_6_5	s14-d51_7_6	s14-d51_8_9	s14-d51_9_8	s14-d51_10_6	s14-d51_11_4	s14-d51_12_7	s14-d51_14_8		s14-d51_16_5	s14-d51_17_7	s14-d51_18_4	s14-d51_19_8
4693	4988	slice	knife	beans	cutting board																	
4998	5027	add	hand	beans	bowl,cutting board																	
5032	5097	add	hand	beans	bowl,cutting board																	
5106	5134	move	hand	beans	cutting board																	
5134	5439	slice	knife	beans	cutting board																	
5450	5487	add	hand	beans	bowl,cutting board																	
5494	5523	add	hand	beans	bowl,cutting board																	
5523	5540	move	hand	beans	cutting board																	
5548	5808	slice	knife	beans	cutting board																	
5814	5870	add	hand	beans	bowl,cutting board																	
5873	5896	add	hand	beans	bowl,cutting board																	
5896	5925	move	hand	beans	cutting board																	
5932	6261	slice	knife	beans	cutting board																	
6267	6340	add	hand	beans	bowl,cutting board																	
6341	6366	move	hand	beans	cutting board																	
6366	6671	slice	knife	beans	cutting board																	
6683	6776	add	hand	beans	bowl,cutting board																	
6776	6793	move	hand	beans	cutting board																	
6801	7065	slice	knife	beans	cutting board																	
7075	7127	add	hand	beans	bowl,cutting board				s14-d51_5_9			s14-d51_8_10	s14-d51_9_9			s14-d51_12_8						
7127	7166	add	hand	beans	bowl,cutting board	s14-d51_1_9	s14-d51_2_9	s14-d51_4_9		s14-d51_6_6	s14-d51_7_7			s14-d51_10_7	s14-d51_11_5		s14-d51_14_9		s14-d51_16_6	s14-d51_17_8	s14-d51_18_5	s14-d51_19_9
7221	7313	move	hand	cutting board,knife	counter																	
7320	7670	throw in garbage	hand,plastic box	beans			s14-d51_2_10	s14-d51_4_10	s14-d51_5_10					s14-d51_10_8		s14-d51_12_9	s14-d51_14_10	s14-d51_15_1. s14-d51_15_2. s14-d51_15_3. s14-d51_15_4. s14-d51_15_5		s14-d51_17_9		s14-d51_19_10
7698	7774	wash	hand	plastic box																		
7830	7898	wash	hand	knife																		
7901	7969	wash	hand	knife				s14-d51_4_11														
8021	8217	wash	sponge	cutting board		s14-d51_1_10	s14-d51_2_11	s14-d51_4_12. s14-d51_4_13	s14-d51_5_11	s14-d51_6_7	s14-d51_7_8			s14-d51_10_9	s14-d51_11_6	s14-d51_12_10	s14-d51_14_11	s14-d51_15_6	s14-d51_16_7	s14-d51_17_10	s14-d51_18_6	s14-d51_19_11
