231	438	take out	hand	cutting board	counter,drawer								s22-d46_8_1		s22-d46_10_1				s22-d46_14_1		s22-d46_16_1	s22-d46_17_1	s22-d46_18_1	s22-d46_19_1	
438	485	close	leg		drawer		s22-d46_2_1	s22-d46_3_1	s22-d46_4_1		s22-d46_6_1			s22-d46_9_1											
545	782	take out	hand	pineapple	cupboard,cutting board		s22-d46_2_2	s22-d46_3_2	s22-d46_4_2			s22-d46_7_1	s22-d46_8_2		s22-d46_10_2	s22-d46_11_1		s22-d46_13_1	s22-d46_14_2		s22-d46_16_2		s22-d46_18_2	s22-d46_19_2	
827	1085	take out	hand	knife	,drawer			s22-d46_3_3		s22-d46_5_1	s22-d46_6_2		s22-d46_8_3		s22-d46_10_3				s22-d46_14_3	s22-d46_15_1	s22-d46_16_3		s22-d46_18_3	s22-d46_19_3	s22-d46_20_1
1085	1203	remove label	knife	pineapple					s22-d46_4_3								s22-d46_12_1		s22-d46_14_4		s22-d46_16_4	s22-d46_17_2		s22-d46_19_4	
1242	1343	throw in garbage	hand	label			s22-d46_2_3					s22-d46_7_2		s22-d46_9_2		s22-d46_11_2			s22-d46_14_5	s22-d46_15_2			s22-d46_18_4	s22-d46_19_5	
1556	1749	cut	knife	pineapple	cutting board	s22-d46_1_1							s22-d46_8_4						s22-d46_14_6		s22-d46_16_5			s22-d46_19_6	s22-d46_20_2
1785	1875	throw in garbage	hand	pineapple		s22-d46_1_2	s22-d46_2_4		s22-d46_4_4							s22-d46_11_3	s22-d46_12_2		s22-d46_14_7	s22-d46_15_3		s22-d46_17_3	s22-d46_18_5		
1975	2141	cut	knife	pineapple	cutting board	s22-d46_1_3. s22-d46_1_4				s22-d46_5_2	s22-d46_6_3		s22-d46_8_5		s22-d46_10_4			s22-d46_13_2	s22-d46_14_8					s22-d46_19_7	
2196	2235	throw in garbage	hand	pineapple		s22-d46_1_5	s22-d46_2_5	s22-d46_3_4	s22-d46_4_5	s22-d46_5_3		s22-d46_7_3		s22-d46_9_3			s22-d46_12_3		s22-d46_14_9		s22-d46_16_6	s22-d46_17_4			
2303	2622	cut	knife	pineapple	cutting board	s22-d46_1_6	s22-d46_2_6	s22-d46_3_5	s22-d46_4_6	s22-d46_5_4	s22-d46_6_4		s22-d46_8_6	s22-d46_9_4	s22-d46_10_5	s22-d46_11_4	s22-d46_12_4	s22-d46_13_3	s22-d46_14_10	s22-d46_15_4	s22-d46_16_7	s22-d46_17_5	s22-d46_18_6	s22-d46_19_8	s22-d46_20_3
2682	2951	take out	hand	knife	counter,drawer	s22-d46_1_7		s22-d46_3_6				s22-d46_7_4	s22-d46_8_7						s22-d46_14_11		s22-d46_16_8	s22-d46_17_6	s22-d46_18_7	s22-d46_19_9	
3340	3376	move	hand	pineapple	counter,cutting board															s22-d46_15_5					
3413	4337	slice	knife	pineapple	cutting board	s22-d46_1_8		s22-d46_3_7	s22-d46_4_7	s22-d46_5_5		s22-d46_7_5			s22-d46_10_6		s22-d46_12_5	s22-d46_13_4	s22-d46_14_12	s22-d46_15_6	s22-d46_16_9			s22-d46_19_10	
4371	4651	take out	hand	plate	counter,cupboard	s22-d46_1_9	s22-d46_2_7	s22-d46_3_8	s22-d46_4_8				s22-d46_8_8	s22-d46_9_5	s22-d46_10_7	s22-d46_11_5		s22-d46_13_5	s22-d46_14_13	s22-d46_15_7	s22-d46_16_10			s22-d46_19_11	
4702	4995	peel	knife	pineapple																					
5006	5035	move	hand	pineapple	,plate																				
5086	5527	peel	knife	pineapple																					
5533	5553	move	hand	pineapple	,plate																				
5656	5941	peel	knife	pineapple																					
5941	5973	move	hand	pineapple	,plate																				
6152	6489	peel	knife	pineapple																					
6489	6531	move	hand	pineapple	,plate																				
6531	6561	move	hand	pineapple	cutting board,plate																				
6561	6581	peel	knife	pineapple	cutting board																				
6581	6609	move	hand	pineapple	cutting board,plate																				
6729	6999	peel	knife	pineapple																					
6999	7045	move	hand	pineapple	,plate																				
7115	7458	peel	knife	pineapple																					
7501	7526	move	hand	pineapple	,plate																				
7662	7983	peel	knife	pineapple																					
7989	8020	move	hand	pineapple	,plate																				
8162	8381	peel	knife	pineapple																					
8392	8421	move	hand	pineapple	,plate																				
8527	8874	peel	knife	pineapple																					
8878	8910	move	hand	pineapple	,plate																				
8923	9315	peel	knife	pineapple						s22-d46_5_6			s22-d46_8_9								s22-d46_16_11				
