243	473	take out	hand	cutting board	counter,drawer	s29-d52_1_1	s29-d52_2_1	s29-d52_3_1			s29-d52_6_1	s29-d52_7_1	s29-d52_9_1	s29-d52_10_1	s29-d52_11_1			s29-d52_14_1	s29-d52_15_1	s29-d52_17_1			s29-d52_20_1
473	577	take out	hand	knife	cutting board,drawer	s29-d52_1_2	s29-d52_2_2	s29-d52_3_2	s29-d52_4_1		s29-d52_6_2	s29-d52_7_2	s29-d52_9_2	s29-d52_10_2	s29-d52_11_2		s29-d52_13_1	s29-d52_14_2	s29-d52_15_2	s29-d52_17_2	s29-d52_18_1		s29-d52_20_2
612	793	take out	hand	kiwi	cutting board,fridge	s29-d52_1_3	s29-d52_2_3		s29-d52_4_2	s29-d52_5_1	s29-d52_6_3	s29-d52_7_3	s29-d52_9_3	s29-d52_10_3	s29-d52_11_3	s29-d52_12_1	s29-d52_13_2	s29-d52_14_3	s29-d52_15_3	s29-d52_17_3	s29-d52_18_2	s29-d52_19_1	s29-d52_20_3
796	884	cut	knife	kiwi	cutting board	s29-d52_1_4	s29-d52_2_4	s29-d52_3_3	s29-d52_4_3		s29-d52_6_4	s29-d52_7_4	s29-d52_9_4	s29-d52_10_4	s29-d52_11_4	s29-d52_12_2		s29-d52_14_4	s29-d52_15_4	s29-d52_17_4		s29-d52_19_2	s29-d52_20_4
924	985	take out	hand	peeler	,drawer	s29-d52_1_5	s29-d52_2_5	s29-d52_3_4					s29-d52_9_5	s29-d52_10_5	s29-d52_11_5	s29-d52_12_3	s29-d52_13_3. s29-d52_13_4	s29-d52_14_5	s29-d52_15_5	s29-d52_17_5			s29-d52_20_5
1053	1407	peel	peeler	kiwi																			
1460	1485	move	hand	peel	counter,cutting board																		
1516	2058	peel	peeler	kiwi																			
2120	2352	peel	peeler	kiwi																			
2510	2729	peel	peeler	kiwi		s29-d52_1_6	s29-d52_2_6		s29-d52_4_4	s29-d52_5_2				s29-d52_10_6				s29-d52_14_6	s29-d52_15_6	s29-d52_17_6	s29-d52_18_3		
2782	2844	cut	knife	kiwi	cutting board		s29-d52_2_7	s29-d52_3_5								s29-d52_12_4							
2844	3014	slice	knife	kiwi	cutting board				s29-d52_4_5														
3014	3100	chop	knife	kiwi	cutting board	s29-d52_1_7	s29-d52_2_8	s29-d52_3_6	s29-d52_4_6	s29-d52_5_3		s29-d52_7_5	s29-d52_9_6	s29-d52_10_7	s29-d52_11_6	s29-d52_12_5	s29-d52_13_5	s29-d52_14_7	s29-d52_15_7	s29-d52_17_7	s29-d52_18_4	s29-d52_19_3	s29-d52_20_6
3141	4606	peel	knife	kiwi		s29-d52_1_8	s29-d52_2_9			s29-d52_5_4				s29-d52_10_8		s29-d52_12_6	s29-d52_13_6	s29-d52_14_8	s29-d52_15_8	s29-d52_17_8	s29-d52_18_5	s29-d52_19_4	
4699	4881	cut	knife	kiwi	cutting board																		
5066	5305	cut	knife	kiwi			s29-d52_2_10		s29-d52_4_7										s29-d52_15_9				
5394	5551	slice	knife	kiwi	cutting board				s29-d52_4_8														
5567	5657	chop	knife	kiwi	cutting board	s29-d52_1_9			s29-d52_4_9		s29-d52_6_5		s29-d52_9_7		s29-d52_11_7		s29-d52_13_7	s29-d52_14_9	s29-d52_15_10				s29-d52_20_7
5670	5718	move	hand	peeler	counter							s29-d52_7_6		s29-d52_10_9						s29-d52_17_9		s29-d52_19_5	
5723	5744	move	hand	knife	counter,cutting board																		
5744	5774	move	hand	cutting board	counter		s29-d52_2_11		s29-d52_4_10	s29-d52_5_5						s29-d52_12_7			s29-d52_15_11		s29-d52_18_6		
