137	191	open	hand		cupboard																				
196	458	take out	hand	onion	,cupboard		s33-d27_2_1		s33-d27_4_1				s33-d27_8_1					s33-d27_13_1	s33-d27_14_1	s33-d27_15_1		s33-d27_17_1		s33-d27_19_1	
480	722	take out	hand	knife	,drawer									s33-d27_9_1		s33-d27_11_1			s33-d27_14_2			s33-d27_17_2	s33-d27_18_1		
751	806	open	hand		drawer		s33-d27_2_2					s33-d27_7_1	s33-d27_8_2												
806	835	move	hand	onion	,counter			s33-d27_3_1	s33-d27_4_2	s33-d27_5_1	s33-d27_6_1					s33-d27_11_2		s33-d27_13_2			s33-d27_16_1		s33-d27_18_2	s33-d27_19_2	s33-d27_20_1
860	1811	peel	knife	onion		s33-d27_1_1										s33-d27_11_3	s33-d27_12_1			s33-d27_15_2	s33-d27_16_2				
1812	1864	move	hand	onion	,sink		s33-d27_2_3		s33-d27_4_3						s33-d27_10_1	s33-d27_11_4								s33-d27_19_3	s33-d27_20_2
1882	2842	peel	hand	onion																					
2849	2879	move	hand	onion	,sink	s33-d27_1_2	s33-d27_2_4	s33-d27_3_2	s33-d27_4_4	s33-d27_5_2	s33-d27_6_2	s33-d27_7_2	s33-d27_8_3	s33-d27_9_2	s33-d27_10_2	s33-d27_11_5	s33-d27_12_2	s33-d27_13_3	s33-d27_14_3		s33-d27_16_3	s33-d27_17_3		s33-d27_19_4	s33-d27_20_3
2909	3250	take out	hand	cutting board	counter,drawer																		s33-d27_18_3		
3256	3285	close	hand		drawer												s33-d27_12_3		s33-d27_14_4			s33-d27_17_4			
3307	3346	move	hand	onion	cutting board,sink		s33-d27_2_5		s33-d27_4_5		s33-d27_6_3	s33-d27_7_3	s33-d27_8_4	s33-d27_9_3									s33-d27_18_4	s33-d27_19_5	
3357	3571	cut	knife	onion	cutting board											s33-d27_11_6									
3582	3733	chop	knife	onion	cutting board																				
3775	3832	cut	knife	onion	cutting board																				
3849	4618	chop	knife	onion	cutting board												s33-d27_12_4								
4667	4778	slice	knife	onion	cutting board												s33-d27_12_5			s33-d27_15_3					
4804	5847	chop	knife	onion	cutting board	s33-d27_1_3											s33-d27_12_6		s33-d27_14_5	s33-d27_15_4	s33-d27_16_4	s33-d27_17_5			
5887	6039	take out	hand	pan	drawer,stove	s33-d27_1_4	s33-d27_2_6		s33-d27_4_6			s33-d27_7_4	s33-d27_8_5		s33-d27_10_3	s33-d27_11_7		s33-d27_13_4. s33-d27_13_5	s33-d27_14_6			s33-d27_17_6	s33-d27_18_5	s33-d27_19_6	s33-d27_20_4
6088	6232	add	cutting board,knife	onion	cutting board,pan		s33-d27_2_7		s33-d27_4_7			s33-d27_7_5	s33-d27_8_6			s33-d27_11_8							s33-d27_18_6	s33-d27_19_7	
6249	6291	move	hand	onion	cutting board,pan														s33-d27_14_7						
6300	6348	chop	knife	onion	cutting board		s33-d27_2_8		s33-d27_4_8				s33-d27_8_7											s33-d27_19_8	
6355	6376	move	hand	onion	counter,cutting board																		s33-d27_18_7		
6398	6430	move	hand	onion	cutting board,sink							s33-d27_7_6						s33-d27_13_6							
6439	6635	slice	knife	onion	cutting board																				s33-d27_20_5
6640	6665	move	hand	onion	counter,cutting board																				
6675	6853	slice	knife	onion	cutting board																				
6859	7930	chop	knife	onion	cutting board																				
7948	8082	gather	hand	onion	cutting board																				
8138	8283	slice	knife	onion	cutting board											s33-d27_11_9									
8292	8904	chop	knife	onion	cutting board																				
8938	9042	throw in garbage	hand	onion					s33-d27_4_9			s33-d27_7_7	s33-d27_8_8		s33-d27_10_4						s33-d27_16_5			s33-d27_19_9	
9095	9214	add	cutting board,knife	onion	cutting board,pan	s33-d27_1_5											s33-d27_12_7							s33-d27_19_10	
9217	9253	spread	knife	onion	pan											s33-d27_11_10			s33-d27_14_8			s33-d27_17_7			
9274	9371	move	hand	onion	cutting board,pan			s33-d27_3_3		s33-d27_5_3	s33-d27_6_4	s33-d27_7_8	s33-d27_8_9	s33-d27_9_4									s33-d27_18_8		s33-d27_20_6
9431	9474	turn on	hand	stove					s33-d27_4_10						s33-d27_10_5			s33-d27_13_7						s33-d27_19_11	
9508	10249	change temperature	hand	stove		s33-d27_1_6			s33-d27_4_11			s33-d27_7_9	s33-d27_8_10				s33-d27_12_8	s33-d27_13_8	s33-d27_14_9	s33-d27_15_5	s33-d27_16_6	s33-d27_17_8			s33-d27_20_7
10285	10382	take out	hand	bottle	,cupboard					s33-d27_5_4															
10394	10437	screw	hand	bottle					s33-d27_4_12																
10452	10575	pour	bottle	oil	bottle,pan	s33-d27_1_7							s33-d27_8_11												
10599	10742	change temperature	hand	stove				s33-d27_3_4	s33-d27_4_13	s33-d27_5_5	s33-d27_6_5	s33-d27_7_10	s33-d27_8_12	s33-d27_9_5		s33-d27_11_11		s33-d27_13_9				s33-d27_17_9		s33-d27_19_12	s33-d27_20_8
10751	10807	screw	hand	bottle															s33-d27_14_10		s33-d27_16_7				
10812	10910	put in	hand	bottle	,cupboard										s33-d27_10_6										
10935	11083	take out	hand	spatula	,drawer								s33-d27_8_13										s33-d27_18_9		
11106	11180	open	hand		drawer																			s33-d27_19_13	
11185	11773	stir	spatula	onion	pan	s33-d27_1_8						s33-d27_7_11			s33-d27_10_7				s33-d27_14_11		s33-d27_16_8	s33-d27_17_10	s33-d27_18_10		
11846	11969	throw in garbage	hand,knife	onion														s33-d27_13_10							
11990	12069	wash	hand	knife																					
12133	12203	pour	bottle	detergent	bottle,sponge																				
12235	12312	wash	sponge	knife																					
12323	12712	wash	hand,sponge	knife																					
12718	12782	dry	sponge	knife								s33-d27_7_12							s33-d27_14_12		s33-d27_16_9	s33-d27_17_11	s33-d27_18_11	s33-d27_19_14	
12816	13128	stir	spatula	onion	pan																				
13177	13258	put in	hand	knife	,drawer																				
13296	13409	hang up	hand	sponge	,faucet													s33-d27_13_11							
13613	13714	change temperature	hand	stove																					
13781	13823	change temperature	hand	stove																					
13909	15066	stir	spatula	onion	pan																				
15307	15546	stir	spatula	onion	pan																				
15837	17325	stir	spatula	onion	pan											s33-d27_11_12									
17340	17414	change temperature	hand	stove								s33-d27_7_13													
17428	17959	stir	spatula	onion	pan																s33-d27_16_10				
17995	18117	change temperature	hand	stove							s33-d27_6_6	s33-d27_7_14						s33-d27_13_12							
18160	18496	stir	spatula	onion	pan					s33-d27_5_6									s33-d27_14_13			s33-d27_17_12			
18589	18608	move	hand	cutting board	counter																				
18626	18673	move	hand	cutting board	counter,sink																s33-d27_16_11				
18697	19162	wash	hand,sponge	spatula										s33-d27_9_6											
19203	19641	wash	hand,sponge	cutting board							s33-d27_6_7					s33-d27_11_13		s33-d27_13_13	s33-d27_14_14			s33-d27_17_13	s33-d27_18_12		s33-d27_20_9
19796	19861	dry	towel	hand		s33-d27_1_9		s33-d27_3_5		s33-d27_5_7				s33-d27_9_7							s33-d27_16_12			s33-d27_19_15	
