195	333	take out	hand	cutting board	counter,drawer	s30-d53_2_1	s30-d53_3_1	s30-d53_4_1				s30-d53_8_1							s30-d53_15_1. s30-d53_15_2			s30-d53_19_1	s30-d53_20_1
345	433	take out	hand	knife	counter,drawer	s30-d53_2_2	s30-d53_3_2	s30-d53_4_2	s30-d53_5_1		s30-d53_7_1	s30-d53_8_2	s30-d53_9_1	s30-d53_10_1			s30-d53_13_1		s30-d53_15_3			s30-d53_19_2	s30-d53_20_2
471	586	take out	hand	avocado	,fridge	s30-d53_2_3	s30-d53_3_3				s30-d53_7_2	s30-d53_8_3			s30-d53_11_1								
588	617	remove label	hand	avocado																			
598	620	remove label	hand	avocado				s30-d53_4_3		s30-d53_6_1									s30-d53_15_4			s30-d53_19_3	
634	899	throw in garbage	hand	label					s30-d53_5_2				s30-d53_9_2	s30-d53_10_2					s30-d53_15_5		s30-d53_18_1		s30-d53_20_3
971	1191	take out	hand	plate	counter,cupboard			s30-d53_4_4			s30-d53_7_3	s30-d53_8_4	s30-d53_9_3	s30-d53_10_3		s30-d53_12_1	s30-d53_13_2		s30-d53_15_6		s30-d53_18_2	s30-d53_19_4	
1215	1414	wash	hand	avocado			s30-d53_3_4				s30-d53_7_4												
1421	1475	shake	hand	avocado		s30-d53_2_4		s30-d53_4_5		s30-d53_6_2			s30-d53_9_4	s30-d53_10_4	s30-d53_11_2		s30-d53_13_3	s30-d53_14_1	s30-d53_15_7	s30-d53_17_1	s30-d53_18_3	s30-d53_19_5	s30-d53_20_4
1520	2370	peel	knife	avocado		s30-d53_2_5	s30-d53_3_5	s30-d53_4_6	s30-d53_5_3	s30-d53_6_3		s30-d53_8_5	s30-d53_9_5	s30-d53_10_5		s30-d53_12_2	s30-d53_13_4			s30-d53_17_2	s30-d53_18_4	s30-d53_19_6	s30-d53_20_5
2409	2516	cut	knife	avocado	cutting board													s30-d53_14_2					
2543	2671	cut	knife	avocado	cutting board																		
2726	2786	cut	knife	avocado																			
2798	2829	move	hand	plate	counter,cutting board																		
2846	2862	move	hand	avocado	cutting board,plate																		
2877	2995	cut	knife	avocado																			
3082	3922	cut	knife	avocado		s30-d53_2_6	s30-d53_3_6	s30-d53_4_7	s30-d53_5_4	s30-d53_6_4	s30-d53_7_5	s30-d53_8_6	s30-d53_9_6		s30-d53_11_3	s30-d53_12_3	s30-d53_13_5	s30-d53_14_3		s30-d53_17_3	s30-d53_18_5	s30-d53_19_7	s30-d53_20_6
4006	4125	wash	hand	hand				s30-d53_4_8															
4139	4170	shake	hand	hand										s30-d53_10_6								s30-d53_19_8	s30-d53_20_7
4166	4200	move	hand	knife	counter																		
4218	4263	shake	hand	hand																s30-d53_17_4			
4283	4355	take out	hand	spice shaker	,spice holder	s30-d53_2_7																	
4416	4476	move	hand	plate	counter,cutting board																s30-d53_18_6		
4529	4575	screw	hand	spice shaker																			
4593	4721	spice	spice shaker	spice	plate,spice shaker																	s30-d53_19_9	
4727	4758	screw	hand	spice shaker				s30-d53_4_9															
4779	4802	screw	hand	spice shaker																			
4803	4940	spice	spice shaker	salt	plate,spice shaker			s30-d53_4_10							s30-d53_11_4								
4943	4979	screw	hand	spice shaker		s30-d53_2_8	s30-d53_3_7		s30-d53_5_5	s30-d53_6_5			s30-d53_9_7	s30-d53_10_7		s30-d53_12_4	s30-d53_13_6	s30-d53_14_4		s30-d53_17_5		s30-d53_19_10	s30-d53_20_8
4979	5114	take out	hand	fork	,drawer																	s30-d53_19_11	
5151	5240	press	fork	avocado	plate																		
5372	5445	wash	hand	avocado																			
5444	5498	shake	hand	avocado										s30-d53_10_8									
5570	5595	shake	hand	hand																s30-d53_17_6			
5612	6461	take out	hand	flat grater	,drawer	s30-d53_2_9								s30-d53_10_9	s30-d53_11_5								s30-d53_20_9
6504	7872	grate	flat grater	avocado	plate																s30-d53_18_7		
7985	8120	cut	knife	avocado	plate																		
8221	10534	grate	flat grater	avocado	plate																		
10538	10674	scratch off	hand	avocado	flat grater,plate	s30-d53_2_10			s30-d53_5_6	s30-d53_6_6		s30-d53_8_7	s30-d53_9_8	s30-d53_10_10		s30-d53_12_5	s30-d53_13_7	s30-d53_14_5		s30-d53_17_7	s30-d53_18_8		s30-d53_20_10
10723	10981	wash	hand	flat grater										s30-d53_10_11									
10984	11008	shake	hand	hand			s30-d53_3_8				s30-d53_7_6										s30-d53_18_9		s30-d53_20_11
11049	12116	press	fork	avocado	plate										s30-d53_11_6					s30-d53_17_8			
12122	12153	screw	hand	spice shaker		s30-d53_2_11				s30-d53_6_7				s30-d53_10_12									
12159	12285	spice	spice shaker	salt	plate,spice shaker											s30-d53_12_6							
12294	12321	screw	hand	spice shaker																			
12339	13166	stir	fork	avocado	plate		s30-d53_3_9		s30-d53_5_7		s30-d53_7_7					s30-d53_12_7	s30-d53_13_8			s30-d53_17_9			s30-d53_20_12
13247	13331	put in	hand	spice shaker	,spice holder					s30-d53_6_8			s30-d53_9_9	s30-d53_10_13	s30-d53_11_7			s30-d53_14_6			s30-d53_18_10		s30-d53_20_13
