230	350	take out	hand	cutting board	counter,drawer	s28-d25_1_1	s28-d25_2_1	s28-d25_3_1	s28-d25_4_1	s28-d25_5_1	s28-d25_6_1	s28-d25_7_1	s28-d25_8_1	s28-d25_9_1	s28-d25_11_1	s28-d25_12_1	s28-d25_13_1	s28-d25_14_1			s28-d25_18_1	s28-d25_19_1	
350	377	close	hand		drawer														s28-d25_15_1				s28-d25_20_1
377	527	take out	hand	knife	cutting board,drawer	s28-d25_1_2	s28-d25_2_2	s28-d25_3_2			s28-d25_6_2	s28-d25_7_2		s28-d25_9_2	s28-d25_11_2		s28-d25_13_2	s28-d25_14_2	s28-d25_15_2				s28-d25_20_2
527	560	close	hand		drawer				s28-d25_4_2	s28-d25_5_2			s28-d25_8_2			s28-d25_12_2				s28-d25_17_1	s28-d25_18_2	s28-d25_19_2	
582	874	take out	hand	plastic paper bag	,fridge		s28-d25_2_3	s28-d25_3_3	s28-d25_4_3		s28-d25_6_3	s28-d25_7_3	s28-d25_8_3	s28-d25_9_3	s28-d25_11_3	s28-d25_12_3	s28-d25_13_3	s28-d25_14_3	s28-d25_15_3			s28-d25_19_3	s28-d25_20_3
911	947	remove from package	hand	bread	cutting board,plastic paper bag	s28-d25_1_3		s28-d25_3_4		s28-d25_5_3. s28-d25_5_4		s28-d25_7_4							s28-d25_15_4. s28-d25_15_5	s28-d25_17_2	s28-d25_18_3		
978	1537	slice	knife	bread	cutting board	s28-d25_1_4	s28-d25_2_4	s28-d25_3_5	s28-d25_4_4		s28-d25_6_4	s28-d25_7_5	s28-d25_8_4	s28-d25_9_4	s28-d25_11_4	s28-d25_12_4	s28-d25_13_4	s28-d25_14_4	s28-d25_15_6	s28-d25_17_3	s28-d25_18_4	s28-d25_19_4	s28-d25_20_4
1575	1643	package	hand	bread	cutting board,plastic paper bag																		
1643	1882	put in	hand	plastic paper bag	counter,fridge	s28-d25_1_5	s28-d25_2_5	s28-d25_3_6	s28-d25_4_5	s28-d25_5_5	s28-d25_6_5	s28-d25_7_6	s28-d25_8_5	s28-d25_9_5	s28-d25_11_5	s28-d25_12_5	s28-d25_13_5	s28-d25_14_5	s28-d25_15_7	s28-d25_17_4	s28-d25_18_5	s28-d25_19_5	s28-d25_20_5
1884	2134	take out	hand	plate	counter,cupboard	s28-d25_1_6	s28-d25_2_6	s28-d25_3_7	s28-d25_4_6				s28-d25_8_6	s28-d25_9_6		s28-d25_12_6	s28-d25_13_6	s28-d25_14_6	s28-d25_15_8		s28-d25_18_6	s28-d25_19_6	
2138	2245	move	hand	bread	cutting board,plate		s28-d25_2_7	s28-d25_3_8	s28-d25_4_7	s28-d25_5_6	s28-d25_6_6	s28-d25_7_7	s28-d25_8_7	s28-d25_9_7	s28-d25_11_6	s28-d25_12_7	s28-d25_13_7	s28-d25_14_7	s28-d25_15_9	s28-d25_17_5	s28-d25_18_7	s28-d25_19_7	s28-d25_20_6
2389	2445	clean	sponge	knife																			
2458	2526	wash	hand	knife																			
2526	2546	shake	hand	knife			s28-d25_2_8	s28-d25_3_9	s28-d25_4_8														
2546	2610	dry	towel	knife									s28-d25_8_8				s28-d25_13_8						
2616	2702	put in	hand	knife	,drawer	s28-d25_1_7	s28-d25_2_9	s28-d25_3_10	s28-d25_4_9				s28-d25_8_9	s28-d25_9_8	s28-d25_11_7	s28-d25_12_8	s28-d25_13_9	s28-d25_14_8	s28-d25_15_10	s28-d25_17_6	s28-d25_18_8		s28-d25_20_7
2749	2805	gather	hand	garbage	counter,cutting board																		
2812	2994	throw in garbage	cutting board,hand	garbage			s28-d25_2_10	s28-d25_3_11	s28-d25_4_10						s28-d25_11_8			s28-d25_14_9			s28-d25_18_9		
3029	3155	put in	hand	cutting board	,drawer	s28-d25_1_8	s28-d25_2_11	s28-d25_3_12	s28-d25_4_11	s28-d25_5_7	s28-d25_6_7	s28-d25_7_8	s28-d25_8_10	s28-d25_9_9. s28-d25_9_10	s28-d25_11_9	s28-d25_12_9	s28-d25_13_10		s28-d25_15_11	s28-d25_17_7. s28-d25_17_8	s28-d25_18_10		s28-d25_20_8. s28-d25_20_9
