219	484	take out	hand	plastic paper bag	counter,fridge	s31-d25_1_1	s31-d25_2_1	s31-d25_3_1	s31-d25_4_1	s31-d25_6_1	s31-d25_7_1	s31-d25_8_1	s31-d25_9_1	s31-d25_10_1	s31-d25_11_1	s31-d25_12_1	s31-d25_13_1	s31-d25_15_1	s31-d25_16_1	s31-d25_17_1	s31-d25_18_1	s31-d25_19_1	s31-d25_20_1
528	717	take out	hand	plate	counter,cupboard	s31-d25_1_2	s31-d25_2_2	s31-d25_3_2	s31-d25_4_2	s31-d25_6_2	s31-d25_7_2	s31-d25_8_2	s31-d25_9_2	s31-d25_10_2	s31-d25_11_2	s31-d25_12_2		s31-d25_15_2	s31-d25_16_2	s31-d25_17_2	s31-d25_18_2	s31-d25_19_2	s31-d25_20_2
777	871	take out	hand	cutting board	counter,drawer	s31-d25_1_3		s31-d25_3_3	s31-d25_4_3	s31-d25_6_3		s31-d25_8_3	s31-d25_9_3	s31-d25_10_3	s31-d25_11_3	s31-d25_12_3		s31-d25_15_3	s31-d25_16_3	s31-d25_17_3	s31-d25_18_3	s31-d25_19_3	s31-d25_20_3
897	1006	take out	hand	knife	cutting board,drawer	s31-d25_1_4	s31-d25_2_3		s31-d25_4_4	s31-d25_6_4		s31-d25_8_4	s31-d25_9_4	s31-d25_10_4	s31-d25_11_4	s31-d25_12_4					s31-d25_18_4	s31-d25_19_4	s31-d25_20_4
1006	1058	close	hand		drawer			s31-d25_3_4			s31-d25_7_3						s31-d25_13_2	s31-d25_15_4	s31-d25_16_4	s31-d25_17_4			
1087	1268	wash	hand	hand																			
1268	1300	shake	hand	hand					s31-d25_4_5		s31-d25_7_4	s31-d25_8_5											
1300	1318	move	hand	sponge	,faucet									s31-d25_10_5									
1318	1389	dry	sponge	hand			s31-d25_2_4	s31-d25_3_5															
1389	1420	move	hand	sponge	,faucet	s31-d25_1_5							s31-d25_9_5		s31-d25_11_5	s31-d25_12_5	s31-d25_13_3	s31-d25_15_5	s31-d25_16_5	s31-d25_17_5	s31-d25_18_5		s31-d25_20_5
1457	1582	remove from package	hand	bread	cutting board,plastic paper bag	s31-d25_1_6	s31-d25_2_5				s31-d25_7_5					s31-d25_12_6		s31-d25_15_6	s31-d25_16_6				
1620	1802	slice	knife	bread	cutting board						s31-d25_7_6										s31-d25_18_6	s31-d25_19_5	
1823	1851	move	hand	bread	cutting board,plate						s31-d25_7_7										s31-d25_18_7		s31-d25_20_6
1881	1986	slice	knife	bread	cutting board																		
2000	2032	put on	hand	bread	bread,cutting board	s31-d25_1_7	s31-d25_2_6	s31-d25_3_6	s31-d25_4_6	s31-d25_6_5	s31-d25_7_8	s31-d25_8_6	s31-d25_9_6	s31-d25_10_6		s31-d25_12_7	s31-d25_13_4	s31-d25_15_7	s31-d25_16_7	s31-d25_17_6	s31-d25_18_8		s31-d25_20_7
2160	2256	package	hand	bread	cutting board,plastic paper bag		s31-d25_2_7														s31-d25_18_9		
2257	2274	move	hand	plastic paper bag	counter	s31-d25_1_8					s31-d25_7_9				s31-d25_11_6	s31-d25_12_8		s31-d25_15_8	s31-d25_16_8				s31-d25_20_8
2283	2372	move	hand	knife	cutting board,plastic paper bag																		
2432	2534	throw in garbage	cutting board,hand	garbage		s31-d25_1_9	s31-d25_2_8			s31-d25_6_6	s31-d25_7_10	s31-d25_8_7	s31-d25_9_7	s31-d25_10_7	s31-d25_11_7	s31-d25_12_9	s31-d25_13_5	s31-d25_15_9	s31-d25_16_9	s31-d25_17_7	s31-d25_18_10	s31-d25_19_6	s31-d25_20_9
