205	483	take out	hand	egg	,fridge	s33-d50_1_1										s33-d50_12_1		s33-d50_14_1	s33-d50_16_1	s33-d50_17_1		
495	676	take out	hand	cup	counter,cupboard	s33-d50_1_2		s33-d50_3_1	s33-d50_5_1	s33-d50_6_1	s33-d50_7_1	s33-d50_8_1	s33-d50_9_1	s33-d50_10_1	s33-d50_11_1	s33-d50_12_2		s33-d50_14_2	s33-d50_16_2	s33-d50_17_2	s33-d50_19_1	s33-d50_20_1
721	758	close	hand		cupboard																s33-d50_19_2	s33-d50_20_2
765	927	take out	hand	egg cup	counter,cupboard		s33-d50_2_1	s33-d50_3_2		s33-d50_6_2	s33-d50_7_2	s33-d50_8_2		s33-d50_10_2				s33-d50_14_3	s33-d50_16_3			
934	959	put on	hand	egg	,egg cup													s33-d50_14_4		s33-d50_17_3		
978	1063	take out	hand	teaspoon	,drawer	s33-d50_1_3							s33-d50_9_2	s33-d50_10_3	s33-d50_11_2	s33-d50_12_3		s33-d50_14_5		s33-d50_17_4		
1083	1194	tap	teaspoon	egg	egg cup	s33-d50_1_4		s33-d50_3_3. s33-d50_3_4	s33-d50_5_2			s33-d50_8_3. s33-d50_8_4		s33-d50_10_4. s33-d50_10_5				s33-d50_14_6	s33-d50_16_4	s33-d50_17_5	s33-d50_19_3	
1243	1427	take out	hand	plate	counter,cupboard		s33-d50_2_2	s33-d50_3_5	s33-d50_5_3			s33-d50_8_5	s33-d50_9_3			s33-d50_12_4	s33-d50_13_1	s33-d50_14_7	s33-d50_16_5	s33-d50_17_6		
1464	1722	peel	hand	egg		s33-d50_1_5	s33-d50_2_3	s33-d50_3_6. s33-d50_3_7	s33-d50_5_4	s33-d50_6_3	s33-d50_7_3. s33-d50_7_4	s33-d50_8_6. s33-d50_8_7	s33-d50_9_4	s33-d50_10_6. s33-d50_10_7	s33-d50_11_3	s33-d50_12_5	s33-d50_13_2. s33-d50_13_3	s33-d50_14_8	s33-d50_16_6	s33-d50_17_7	s33-d50_19_4. s33-d50_19_5	s33-d50_20_3
1739	2855	pour	eggshell	egg white	cup,eggshell	s33-d50_1_6									s33-d50_11_4			s33-d50_14_9	s33-d50_16_7	s33-d50_17_8	s33-d50_19_6	
2879	3133	peel	hand	egg			s33-d50_2_4	s33-d50_3_8	s33-d50_5_5	s33-d50_6_4	s33-d50_7_5	s33-d50_8_8	s33-d50_9_5	s33-d50_10_8			s33-d50_13_4	s33-d50_14_10		s33-d50_17_9		s33-d50_20_4
3140	3179	pour	eggshell	yolk	cup,eggshell										s33-d50_11_5			s33-d50_14_11	s33-d50_16_8	s33-d50_17_10		
3206	3253	move	hand	cup	counter											s33-d50_12_6						
3267	3295	move	hand	cup	counter		s33-d50_2_5	s33-d50_3_9				s33-d50_8_9	s33-d50_9_6	s33-d50_10_9					s33-d50_16_9		s33-d50_19_7	s33-d50_20_5
3320	3422	gather	hand	eggshell	plate			s33-d50_3_10	s33-d50_5_6	s33-d50_6_5	s33-d50_7_6	s33-d50_8_10		s33-d50_10_10			s33-d50_13_5. s33-d50_13_6			s33-d50_17_11		s33-d50_20_6
