214	325	take out	hand	lime	,fridge	s30-d40_1_1		s30-d40_3_1	s30-d40_4_1	s30-d40_5_1		s30-d40_7_1	s30-d40_8_1	s30-d40_9_1	s30-d40_10_1					s30-d40_15_1	s30-d40_16_1	s30-d40_17_1	s30-d40_19_1
338	447	take out	hand	cutting board	counter,drawer	s30-d40_1_2		s30-d40_3_2	s30-d40_4_2			s30-d40_7_2	s30-d40_8_2	s30-d40_9_2							s30-d40_16_2	s30-d40_17_2	s30-d40_19_2
463	616	take out	hand	squeezer	counter,drawer	s30-d40_1_3	s30-d40_2_1	s30-d40_3_3	s30-d40_4_3			s30-d40_7_3	s30-d40_8_3							s30-d40_15_2	s30-d40_16_3	s30-d40_17_3	s30-d40_19_3
616	648	move	hand	cutting board	counter					s30-d40_5_2	s30-d40_6_1			s30-d40_9_3	s30-d40_10_2	s30-d40_11_1	s30-d40_12_1	s30-d40_13_1	s30-d40_14_1	s30-d40_15_3			
667	819	wash	hand	lime									s30-d40_8_4						s30-d40_14_2		s30-d40_16_4		s30-d40_19_4
819	883	shake	hand	lime		s30-d40_1_4	s30-d40_2_2	s30-d40_3_4	s30-d40_4_4	s30-d40_5_3	s30-d40_6_2	s30-d40_7_4		s30-d40_9_4	s30-d40_10_3		s30-d40_12_2					s30-d40_17_4. s30-d40_17_5	
910	1030	take out	hand	knife	drawer	s30-d40_1_5		s30-d40_3_5	s30-d40_4_5	s30-d40_5_4		s30-d40_7_5	s30-d40_8_5	s30-d40_9_5	s30-d40_10_4	s30-d40_11_2				s30-d40_15_4	s30-d40_16_5	s30-d40_17_6	s30-d40_19_5
1055	1160	cut	knife	lime	cutting board							s30-d40_7_6									s30-d40_16_6		s30-d40_19_6
1160	1193	take apart	hand	lime		s30-d40_1_6	s30-d40_2_3	s30-d40_3_6	s30-d40_4_6	s30-d40_5_5	s30-d40_6_3		s30-d40_8_6		s30-d40_10_5		s30-d40_12_3	s30-d40_13_2	s30-d40_14_3			s30-d40_17_7	
1224	1292	move	hand	squeezer	counter															s30-d40_15_5			
1292	1753	squeeze	squeezer	lime	squeezer											s30-d40_11_3							
1776	2221	squeeze	squeezer	lime	squeezer																		
2273	2752	squeeze	squeezer	lime	squeezer											s30-d40_11_4							
2756	2791	squeeze	squeezer	lime	squeezer																		
2791	2812	move	hand	lime	cutting board,squeezer			s30-d40_3_7					s30-d40_8_7		s30-d40_10_6		s30-d40_12_4	s30-d40_13_3	s30-d40_14_4		s30-d40_16_7	s30-d40_17_8	
2812	2855	move	hand	lime	cutting board,squeezer		s30-d40_2_4			s30-d40_5_6	s30-d40_6_4			s30-d40_9_6						s30-d40_15_6. s30-d40_15_7			
2899	3177	cut	knife	lime	cutting board			s30-d40_3_8		s30-d40_5_7						s30-d40_11_5	s30-d40_12_5		s30-d40_14_5			s30-d40_17_9	
3202	4005	squeeze	squeezer	lime	squeezer											s30-d40_11_6							
4060	4376	squeeze	squeezer	lime	squeezer			s30-d40_3_9					s30-d40_8_8	s30-d40_9_7	s30-d40_10_7		s30-d40_12_6	s30-d40_13_4	s30-d40_14_6	s30-d40_15_8	s30-d40_16_8	s30-d40_17_10	
4453	4590	squeeze	squeezer	lime	squeezer	s30-d40_1_7	s30-d40_2_5	s30-d40_3_10	s30-d40_4_7	s30-d40_5_8	s30-d40_6_5	s30-d40_7_7		s30-d40_9_8			s30-d40_12_7	s30-d40_13_5				s30-d40_17_11	s30-d40_19_7
4706	4806	wash	hand	knife		s30-d40_1_8		s30-d40_3_11				s30-d40_7_8	s30-d40_8_9				s30-d40_12_8		s30-d40_14_7			s30-d40_17_12	s30-d40_19_8
4848	4891	shake	hand	hand					s30-d40_4_8	s30-d40_5_9				s30-d40_9_9	s30-d40_10_8	s30-d40_11_7		s30-d40_13_6					
