241	382	take out	hand	cutting board	counter,drawer	s29-d39_1_1												s29-d39_14_1	s29-d39_15_1		s29-d39_17_1		
395	516	take out	hand	knife	counter,drawer	s29-d39_1_2			s29-d39_5_1	s29-d39_6_1	s29-d39_7_1		s29-d39_9_1	s29-d39_10_1	s29-d39_11_1			s29-d39_14_2	s29-d39_15_2		s29-d39_17_2		s29-d39_20_1
570	775	take out	hand	leek	,fridge		s29-d39_2_1	s29-d39_4_1	s29-d39_5_2	s29-d39_6_2	s29-d39_7_2		s29-d39_9_2	s29-d39_10_2	s29-d39_11_2							s29-d39_19_1	s29-d39_20_2
793	868	close	hand		fridge	s29-d39_1_3			s29-d39_5_3		s29-d39_7_3		s29-d39_9_3	s29-d39_10_3	s29-d39_11_3	s29-d39_12_1		s29-d39_14_3	s29-d39_15_3	s29-d39_16_1	s29-d39_17_3		
941	1237	wash	hand	leek		s29-d39_1_4				s29-d39_6_3		s29-d39_8_1					s29-d39_13_1		s29-d39_15_4		s29-d39_17_4		s29-d39_20_3
1241	1337	shake	hand	leek												s29-d39_12_2		s29-d39_14_4					
1355	1479	take apart	hand	leaves	,counter		s29-d39_2_2		s29-d39_5_4		s29-d39_7_4	s29-d39_8_2	s29-d39_9_4	s29-d39_10_4	s29-d39_11_4		s29-d39_13_2						s29-d39_20_4
1536	1603	take apart	hand	leaves	,counter														s29-d39_15_5	s29-d39_16_2	s29-d39_17_5		
1667	1722	cut	knife	leek	cutting board											s29-d39_12_3		s29-d39_14_5	s29-d39_15_6				
1805	1864	cut	knife	leek	cutting board			s29-d39_4_2	s29-d39_5_5	s29-d39_6_4		s29-d39_8_3. s29-d39_8_4		s29-d39_10_5	s29-d39_11_5		s29-d39_13_3					s29-d39_19_2	s29-d39_20_5. s29-d39_20_6
1911	2220	slice	knife	leek	cutting board														s29-d39_15_7				
2232	2263	move	hand	leek	counter,cutting board																		
2285	2310	move	hand	leek	counter,cutting board																		
2321	3227	slice	knife	leek	cutting board	s29-d39_1_5																	
3243	3303	move	hand	leaves	,counter					s29-d39_6_5									s29-d39_15_8				
3327	3614	slice	knife	leek	cutting board																		
3667	3718	move	hand	leek	counter,cutting board									s29-d39_10_6									
3737	4185	slice	knife	leek	cutting board	s29-d39_1_6													s29-d39_15_9				
4226	4279	move	hand	leek	,counter																		
4310	4400	scratch off	hand	leek	cutting board,knife				s29-d39_5_6		s29-d39_7_5	s29-d39_8_5	s29-d39_9_5		s29-d39_11_6	s29-d39_12_4	s29-d39_13_4	s29-d39_14_6		s29-d39_16_3	s29-d39_17_6		s29-d39_20_7
4535	4712	take out	hand	pan	drawer,stove	s29-d39_1_7	s29-d39_2_3	s29-d39_4_3								s29-d39_12_5		s29-d39_14_7	s29-d39_15_10		s29-d39_17_7	s29-d39_19_3	
4726	4944	turn on	hand	stove		s29-d39_1_8											s29-d39_13_5	s29-d39_14_8			s29-d39_17_8		s29-d39_20_8
4991	5098	take out	hand	bottle	,cupboard						s29-d39_7_6												
5104	5174	close	hand		cupboard	s29-d39_1_9	s29-d39_2_4	s29-d39_4_4	s29-d39_5_7	s29-d39_6_6		s29-d39_8_6	s29-d39_9_6		s29-d39_11_7							s29-d39_19_4	s29-d39_20_9
5191	5251	screw	hand	lid	bottle																		
5255	5411	pour	hand	oil	bottle,pan								s29-d39_9_7						s29-d39_15_11				
5421	5501	screw	hand	lid	bottle	s29-d39_1_10										s29-d39_12_6		s29-d39_14_9		s29-d39_16_4	s29-d39_17_9		
5526	5577	move	hand	bottle	counter		s29-d39_2_5			s29-d39_6_7													
5645	5720	spread	pan	oil	pan			s29-d39_4_5	s29-d39_5_8		s29-d39_7_7	s29-d39_8_7	s29-d39_9_8		s29-d39_11_8								s29-d39_20_10
5761	5787	scratch off	hand	leek	cutting board,knife																		
5790	5940	gather	knife	leek	cutting board							s29-d39_8_8											
5975	6044	move	hand	cutting board	counter																	s29-d39_19_5	
6127	6187	move	hand	leek	cutting board,pan												s29-d39_13_6			s29-d39_16_5			
6274	6524	move	knife	leek	cutting board,pan	s29-d39_1_11										s29-d39_12_7		s29-d39_14_10	s29-d39_15_12		s29-d39_17_10		
6603	6670	take out	hand	spatula	,drawer																		
