206	355	take out	hand	bowl	counter,drawer												s34-d34_12_1		s34-d34_14_1					
447	486	close	hand		drawer	s34-d34_1_1	s34-d34_2_1							s34-d34_9_1		s34-d34_11_1							s34-d34_19_1	
500	802	take out	hand	knife	counter,drawer														s34-d34_14_2	s34-d34_15_1				
808	847	close	hand		drawer											s34-d34_11_2				s34-d34_15_2			s34-d34_19_2	
854	1196	take out	hand	peeler	counter,drawer		s34-d34_2_2												s34-d34_14_3	s34-d34_15_3				
1204	1242	close	hand		drawer	s34-d34_1_2											s34-d34_12_2					s34-d34_17_1		
1268	1345	pour	faucet	water	bowl	s34-d34_1_3	s34-d34_2_3		s34-d34_4_1	s34-d34_5_1	s34-d34_6_1	s34-d34_7_1	s34-d34_8_1	s34-d34_9_2	s34-d34_10_1	s34-d34_11_3	s34-d34_12_3	s34-d34_13_1	s34-d34_14_4	s34-d34_15_4. s34-d34_15_5	s34-d34_16_1		s34-d34_19_3	s34-d34_20_1
1414	1644	take out	hand	ginger	cupboard	s34-d34_1_4	s34-d34_2_4. s34-d34_2_5		s34-d34_4_2		s34-d34_6_2	s34-d34_7_2. s34-d34_7_3	s34-d34_8_2		s34-d34_10_2. s34-d34_10_3		s34-d34_12_4	s34-d34_13_2. s34-d34_13_3	s34-d34_14_5	s34-d34_15_6			s34-d34_19_4. s34-d34_19_5	s34-d34_20_2
1698	2330	wash	hand	ginger	bowl														s34-d34_14_6	s34-d34_15_7	s34-d34_16_2			
2352	2407	throw in garbage	hand	peel																		s34-d34_17_2		
2417	2481	open	hand		drawer		s34-d34_2_6	s34-d34_3_1	s34-d34_4_3	s34-d34_5_2			s34-d34_8_3	s34-d34_9_3									s34-d34_19_6	s34-d34_20_3
2488	2597	take out	hand	cutting board	counter,drawer				s34-d34_4_4		s34-d34_6_3	s34-d34_7_4			s34-d34_10_4				s34-d34_14_7	s34-d34_15_8			s34-d34_19_7	s34-d34_20_4
