294	596	take out	hand	cauliflower	counter,cupboard	s22-d26_1_1	s22-d26_2_1	s22-d26_3_1	s22-d26_4_1	s22-d26_5_1	s22-d26_6_1	s22-d26_7_1	s22-d26_8_1	s22-d26_9_1	s22-d26_10_1	s22-d26_11_1	s22-d26_12_1	s22-d26_13_1		s22-d26_15_1	s22-d26_16_1	s22-d26_17_1	s22-d26_18_1	s22-d26_19_1	
644	901	take out	cutting board,hand	counter,drawer		s22-d26_1_2					s22-d26_6_2	s22-d26_7_2	s22-d26_8_2	s22-d26_9_2	s22-d26_10_2	s22-d26_11_2	s22-d26_12_2	s22-d26_13_2		s22-d26_15_2	s22-d26_16_2				
937	1220	take out	hand	knife	counter,drawer	s22-d26_1_3	s22-d26_2_2	s22-d26_3_2		s22-d26_5_2	s22-d26_6_3	s22-d26_7_3	s22-d26_8_3	s22-d26_9_3	s22-d26_10_3	s22-d26_11_3	s22-d26_12_3	s22-d26_13_3	s22-d26_14_1	s22-d26_15_3	s22-d26_16_3	s22-d26_17_2		s22-d26_19_2	s22-d26_20_1
1234	1284	move	hand	cauliflower	counter,cutting board				s22-d26_4_2																
1306	1384	take apart	hand	cauliflower	cutting board																				
1408	1447	cut	knife	cauliflower	cutting board																				
1447	1483	take apart	hand	cauliflower	cutting board																				
1522	1567	cut	knife	cauliflower	cutting board																				
1567	1656	take apart	hand	cauliflower	cutting board																				
1729	1779	cut	knife	cauliflower	cutting board																				
1779	1816	take apart	hand	cauliflower	cutting board																				
1841	1897	cut	knife	cauliflower	cutting board																				
1897	1946	take apart	hand	cauliflower	cutting board																				
1962	2021	take apart	hand	cauliflower	cutting board																				
2072	2148	cut	knife	cauliflower	cutting board																				
2148	2243	take apart	hand	cauliflower	cutting board																				
2349	2463	cut	knife	cauliflower	cutting board																				
2463	2493	move	hand	cauliflower	counter,cutting board																				
2542	2583	cut	knife	cauliflower	cutting board																				
2583	2624	take apart	hand	cauliflower	cutting board																				
2624	2678	cut	knife	cauliflower	cutting board																				
2725	2872	take apart	hand	cauliflower	cutting board																				
2892	2939	cut	knife	cauliflower	cutting board																				
2939	3024	take apart	hand	cauliflower	cutting board																				
3024	3116	cut	knife	cauliflower	cutting board																				
3160	3215	take apart	hand	cauliflower	cutting board																				
3215	3294	cut	knife	cauliflower	cutting board																				
3294	3373	take apart	hand	cauliflower	cutting board																				
3394	3478	take apart	hand	cauliflower	cutting board																				
3482	3520	take apart	hand	cauliflower	cutting board																				
3525	3586	take apart	hand	cauliflower	cutting board																				
