204	640	take out	hand	egg	counter,fridge		s32-d69_4_1		s32-d69_6_1	s32-d69_8_1			s32-d69_11_1			s32-d69_14_1	s32-d69_15_1	s32-d69_16_1	s32-d69_17_1		s32-d69_19_1
714	874	take out	hand	bowl	counter,drawer						s32-d69_9_1					s32-d69_14_2	s32-d69_15_2				
880	919	close	hand		drawer								s32-d69_11_2			s32-d69_14_3		s32-d69_16_2			s32-d69_19_2
938	1133	take out	hand	wire whisk	counter,drawer		s32-d69_4_2	s32-d69_5_1			s32-d69_9_2		s32-d69_11_3		s32-d69_13_1	s32-d69_14_4	s32-d69_15_3	s32-d69_16_3	s32-d69_17_2	s32-d69_18_1	s32-d69_19_3
1178	1231	wash	hand	bowl																	
1231	1278	shake	hand	bowl												s32-d69_14_5	s32-d69_15_4	s32-d69_16_4			s32-d69_19_4
1303	1344	move	hand	egg	,sink							s32-d69_10_1									
1355	1393	shake	hand	bowl																	
1414	1456	dry	towel	bowl									s32-d69_11_4								
1519	1595	wash	hand	egg												s32-d69_14_6		s32-d69_16_5			
1601	1641	shake	hand	egg																s32-d69_18_2	
1667	1765	open egg	hand	egg	bowl											s32-d69_14_7	s32-d69_15_5	s32-d69_16_6			
1783	1869	wash	hand	hand												s32-d69_14_8					
1869	1892	dry	sponge	hand																	
1921	1985	throw in garbage	hand	eggshell												s32-d69_14_9		s32-d69_16_7			s32-d69_19_5
1995	2098	open egg	hand	egg	bowl									s32-d69_12_1		s32-d69_14_10	s32-d69_15_6	s32-d69_16_8			
2127	2163	throw in garbage	hand	eggshell			s32-d69_4_3	s32-d69_5_2	s32-d69_6_2	s32-d69_8_2	s32-d69_9_3		s32-d69_11_5		s32-d69_13_2	s32-d69_14_11		s32-d69_16_9		s32-d69_18_3	s32-d69_19_6
2187	2255	wash	hand	hand		s32-d69_3_1						s32-d69_10_2				s32-d69_14_12	s32-d69_15_7				
2280	2332	wash	hand	wire whisk												s32-d69_14_13		s32-d69_16_10	s32-d69_17_3		
2336	2375	shake	hand	wire whisk											s32-d69_13_3						s32-d69_19_7
2453	2481	take out	hand	spice shaker	spice holder																
2488	2501	screw	hand	spice shaker																	
2514	2570	spice	spice shaker	salt	bowl									s32-d69_12_2		s32-d69_14_14					
2572	2600	screw	hand	spice shaker			s32-d69_4_4	s32-d69_5_3													
2600	2632	put in	hand	spice shaker	,spice holder																
2632	2658	take out	hand	spice shaker	spice holder												s32-d69_15_8				
2663	2679	screw	hand	spice shaker																	
2741	2774	spice	hand	spice shaker	bowl									s32-d69_12_3			s32-d69_15_9				
2780	2820	screw	hand	spice shaker			s32-d69_4_5	s32-d69_5_4		s32-d69_8_3	s32-d69_9_4					s32-d69_14_15					
2827	2849	put in	hand	spice shaker	,spice holder							s32-d69_10_3	s32-d69_11_6		s32-d69_13_4				s32-d69_17_4	s32-d69_18_4	s32-d69_19_8
2899	3528	whisk	wire whisk	egg	bowl		s32-d69_4_6	s32-d69_5_5	s32-d69_6_3	s32-d69_8_4	s32-d69_9_5		s32-d69_11_7	s32-d69_12_4	s32-d69_13_5		s32-d69_15_10		s32-d69_17_5	s32-d69_18_5	s32-d69_19_9
3621	3779	take out	hand	pan	drawer,stove									s32-d69_12_5			s32-d69_15_11				
3783	3871	turn on	hand	stove								s32-d69_10_4									
3886	3928	change temperature	hand	stove				s32-d69_5_6					s32-d69_11_8		s32-d69_13_6		s32-d69_15_12			s32-d69_18_6	s32-d69_19_10
4018	4152	open	hand		fridge																
4177	4246	open	hand		cupboard							s32-d69_10_5									
4354	4412	close	hand		cupboard																
4427	4665	take out	hand	plastic box	counter,fridge												s32-d69_15_13				
4665	4797	take out	hand	knife	,drawer												s32-d69_15_14				
4825	4924	change temperature	hand	stove															s32-d69_17_6		
4967	5017	wash	hand	knife																	
5017	5067	shake	hand	knife																	
5081	5164	remove lid	hand	lid	counter,plastic box																
5219	5308	cut	knife	butter	plastic box			s32-d69_5_7				s32-d69_10_6		s32-d69_12_6							
5329	5573	add	knife	butter	pan,plastic box						s32-d69_9_6		s32-d69_11_9		s32-d69_13_7						s32-d69_19_11
5595	5660	change temperature	hand	stove						s32-d69_8_5											
5669	5716	move	hand	plastic bag	counter		s32-d69_4_7												s32-d69_17_7	s32-d69_18_7	
5742	5907	whisk	wire whisk	egg	bowl	s32-d69_3_2			s32-d69_6_4			s32-d69_10_7		s32-d69_12_7							
5922	6093	spread	pan	butter	pan			s32-d69_5_8											s32-d69_17_8		
6113	6178	open	hand		drawer								s32-d69_11_10								
6178	6304	take out	hand	spatula	,drawer										s32-d69_13_8						
6318	6638	spread	pan	butter	pan							s32-d69_10_8	s32-d69_11_11	s32-d69_12_8							
6741	6826	wash	hand	spatula																	
6826	6854	shake	hand	spatula																	
6873	6965	dry	towel	spatula																	
6974	7007	move	hand	spatula	,counter															s32-d69_18_8	
7067	7279	take out	hand	plate	,cupboard																
7295	7343	close	hand		cupboard																
7361	7434	move	hand	plate	,counter								s32-d69_11_12		s32-d69_13_9						
7434	7481	spread	pan	butter	pan														s32-d69_17_9		
7487	7585	whisk	wire whisk	egg	bowl				s32-d69_6_5			s32-d69_10_9									s32-d69_19_12
7590	7747	add	bowl	egg	bowl,pan		s32-d69_4_8	s32-d69_5_9		s32-d69_8_6	s32-d69_9_7			s32-d69_12_9							
7770	7828	move	hand	bowl,wire whisk	,sink															s32-d69_18_9	s32-d69_19_13
7858	8093	move	spatula	egg	pan							s32-d69_10_10		s32-d69_12_10					s32-d69_17_10		
8166	8844	move	spatula	egg	pan			s32-d69_5_10													
8851	8951	turn over	spatula	egg	pan									s32-d69_12_11							
8980	9074	move	spatula	egg	pan	s32-d69_3_3							s32-d69_11_13		s32-d69_13_10				s32-d69_17_11	s32-d69_18_10	
9101	9594	add	spatula	cheese	pan,plate			s32-d69_5_11	s32-d69_6_6	s32-d69_8_7				s32-d69_12_12							s32-d69_19_14
9618	9857	turn over	spatula	egg	pan			s32-d69_5_12	s32-d69_6_7					s32-d69_12_13. s32-d69_12_14	s32-d69_13_11				s32-d69_17_12	s32-d69_18_11	
10486	10731	turn over	spatula	egg	pan														s32-d69_17_13	s32-d69_18_12	
10848	10939	change temperature	hand	stove																	
