224	386	take out	hand	potato	counter,cupboard			s14-d43_3_1	s14-d43_4_1	s14-d43_5_1	s14-d43_6_1	s14-d43_7_1	s14-d43_9_1		s14-d43_12_1	s14-d43_13_1	s14-d43_14_1		s14-d43_16_1				
393	500	take out	hand	knife,peeler	counter,drawer						s14-d43_6_2								s14-d43_16_2				
500	545	close	hand		drawer	s14-d43_1_1		s14-d43_3_2	s14-d43_4_2	s14-d43_5_2			s14-d43_9_2			s14-d43_13_2	s14-d43_14_2						
551	772	take out	hand	bowl	counter,drawer													s14-d43_15_1	s14-d43_16_3				
775	827	put in	hand	bowl	,drawer			s14-d43_3_3	s14-d43_4_3	s14-d43_5_3	s14-d43_6_3	s14-d43_7_2	s14-d43_9_3		s14-d43_12_2		s14-d43_14_3				s14-d43_18_1	s14-d43_19_1	s14-d43_20_1
830	884	close	hand		drawer	s14-d43_1_2	s14-d43_2_1					s14-d43_7_3	s14-d43_9_4	s14-d43_11_1		s14-d43_13_3				s14-d43_17_1			
906	1606	peel	peeler	potato																	s14-d43_18_2	s14-d43_19_2	
1625	1848	cut	knife	potato										s14-d43_11_2								s14-d43_19_3	
1848	1877	add	hand	potato	,bowl		s14-d43_2_2					s14-d43_7_4	s14-d43_9_5	s14-d43_11_3	s14-d43_12_3	s14-d43_13_4	s14-d43_14_4		s14-d43_16_4		s14-d43_18_3		s14-d43_20_2
1902	2838	peel	peeler	potato										s14-d43_11_4								s14-d43_19_4	
2858	2944	cut	knife	potato																			
2944	2974	add	hand	potato	,bowl	s14-d43_1_3	s14-d43_2_3	s14-d43_3_4	s14-d43_4_4	s14-d43_5_4	s14-d43_6_4	s14-d43_7_5			s14-d43_12_4	s14-d43_13_5	s14-d43_14_5	s14-d43_15_2	s14-d43_16_5	s14-d43_17_2	s14-d43_18_4	s14-d43_19_5	s14-d43_20_3
3039	3185	wash	hand	bowl		s14-d43_1_4	s14-d43_2_4	s14-d43_3_5	s14-d43_4_5	s14-d43_5_5	s14-d43_6_5		s14-d43_9_6	s14-d43_11_5	s14-d43_12_5	s14-d43_13_6	s14-d43_14_6	s14-d43_15_3	s14-d43_16_6	s14-d43_17_3	s14-d43_18_5		s14-d43_20_4
3332	3552	throw in garbage	bowl,hand	peel					s14-d43_4_6	s14-d43_5_6	s14-d43_6_6			s14-d43_11_6	s14-d43_12_6	s14-d43_13_7	s14-d43_14_7	s14-d43_15_4	s14-d43_16_7			s14-d43_19_6	
3588	3651	wash	hand	bowl		s14-d43_1_5	s14-d43_2_5				s14-d43_6_7					s14-d43_13_8	s14-d43_14_8		s14-d43_16_8	s14-d43_17_4	s14-d43_18_6		s14-d43_20_5
3739	3868	cut	knife	potato	,bowl																		
3868	3945	cut	knife	potato	,bowl							s14-d43_7_6	s14-d43_9_7										
3996	4033	cut	knife	potato	,bowl																		
4051	4092	cut	knife	potato	,bowl									s14-d43_11_7									
4118	4181	cut	knife	potato	,bowl																		
4197	4324	cut	knife	potato	,bowl	s14-d43_1_6	s14-d43_2_6	s14-d43_3_6	s14-d43_4_7	s14-d43_5_7	s14-d43_6_8				s14-d43_12_7	s14-d43_13_9	s14-d43_14_9	s14-d43_15_5		s14-d43_17_5	s14-d43_18_7		
4413	4586	wash	hand	knife,peeler			s14-d43_2_7		s14-d43_4_8	s14-d43_5_8	s14-d43_6_9		s14-d43_9_8		s14-d43_12_8	s14-d43_13_10	s14-d43_14_10	s14-d43_15_6		s14-d43_17_6	s14-d43_18_8	s14-d43_19_7	s14-d43_20_6
