243	451	take out	hand	fig	counter,fridge	s21-d55_1_1	s21-d55_2_1	s21-d55_3_1		s21-d55_6_1		s21-d55_8_1	s21-d55_9_1	s21-d55_10_1	s21-d55_12_1		s21-d55_14_1	s21-d55_15_1	s21-d55_16_1	s21-d55_17_1	s21-d55_18_1	s21-d55_20_1
463	594	take out	hand	cutting board	counter,drawer		s21-d55_2_2	s21-d55_3_2		s21-d55_6_2			s21-d55_9_2					s21-d55_15_2	s21-d55_16_2			
594	634	close	hand		drawer	s21-d55_1_2						s21-d55_8_2			s21-d55_12_2		s21-d55_14_2				s21-d55_18_2	s21-d55_20_2
634	769	take out	hand	knife	counter,drawer	s21-d55_1_3	s21-d55_2_3	s21-d55_3_3	s21-d55_5_1	s21-d55_6_3		s21-d55_8_3	s21-d55_9_3	s21-d55_10_2	s21-d55_12_3		s21-d55_14_3	s21-d55_15_3	s21-d55_16_3		s21-d55_18_3	s21-d55_20_3
805	950	take out	hand	plate	counter,cupboard	s21-d55_1_4	s21-d55_2_4	s21-d55_3_4	s21-d55_5_2			s21-d55_8_4	s21-d55_9_4	s21-d55_10_3	s21-d55_12_4	s21-d55_13_1	s21-d55_14_4	s21-d55_15_4	s21-d55_16_4	s21-d55_17_2	s21-d55_18_4	s21-d55_20_4
1029	1177	wash	hand	fig										s21-d55_10_4				s21-d55_15_5	s21-d55_16_5	s21-d55_17_3	s21-d55_18_5	
1190	1234	shake	hand	fig		s21-d55_1_5	s21-d55_2_5	s21-d55_3_5	s21-d55_5_3	s21-d55_6_4	s21-d55_7_1. s21-d55_7_2. s21-d55_7_3. s21-d55_7_4	s21-d55_8_5	s21-d55_9_5		s21-d55_12_5	s21-d55_13_2	s21-d55_14_5					s21-d55_20_5
1283	1319	cut	knife	fig	cutting board																	
1329	1378	cut	knife	fig	cutting board	s21-d55_1_6		s21-d55_3_6					s21-d55_9_6	s21-d55_10_5	s21-d55_12_6	s21-d55_13_3	s21-d55_14_6	s21-d55_15_6		s21-d55_17_4	s21-d55_18_6	s21-d55_20_6
1391	1510	cut	knife	fig	cutting board																	
1510	1545	move	hand	fig	cutting board				s21-d55_5_4													
1550	1659	cut	knife	fig	cutting board	s21-d55_1_7		s21-d55_3_7			s21-d55_7_5	s21-d55_8_6		s21-d55_10_6	s21-d55_12_7	s21-d55_13_4	s21-d55_14_7			s21-d55_17_5		
1659	1907	put on	hand	fig	cutting board,plate									s21-d55_10_7								
1919	1942	move	hand	fig	cutting board,plate	s21-d55_1_8	s21-d55_2_6			s21-d55_6_5	s21-d55_7_6	s21-d55_8_7	s21-d55_9_7		s21-d55_12_8	s21-d55_13_5	s21-d55_14_8	s21-d55_15_7		s21-d55_17_6	s21-d55_18_7	s21-d55_20_7
1954	2075	throw in garbage	hand	fig		s21-d55_1_9	s21-d55_2_7	s21-d55_3_8	s21-d55_5_5				s21-d55_9_8	s21-d55_10_8	s21-d55_12_9. s21-d55_12_10	s21-d55_13_6	s21-d55_14_9	s21-d55_15_8	s21-d55_16_6		s21-d55_18_8	s21-d55_20_8
