			s24-d41_5_1			s24-d41_8_1		s24-d41_10_1	s24-d41_11_1		s24-d41_13_1	s24-d41_14_1				s24-d41_18_1
s24-d41_2_1	s24-d41_3_1		s24-d41_5_2	s24-d41_6_1		s24-d41_8_2	s24-d41_9_1	s24-d41_10_2	s24-d41_11_2	s24-d41_12_1	s24-d41_13_2	s24-d41_14_2		s24-d41_16_1	s24-d41_17_1	s24-d41_18_2
	s24-d41_3_2		s24-d41_5_3		s24-d41_7_1	s24-d41_8_3	s24-d41_9_2		s24-d41_11_3	s24-d41_12_2	s24-d41_13_3	s24-d41_14_3	s24-d41_15_1. s24-d41_15_2. s24-d41_15_3			s24-d41_18_3
						s24-d41_8_4	s24-d41_9_3			s24-d41_12_3						
s24-d41_2_2	s24-d41_3_3		s24-d41_5_4	s24-d41_6_2	s24-d41_7_2			s24-d41_10_3	s24-d41_11_4			s24-d41_14_4	s24-d41_15_4		s24-d41_17_2	s24-d41_18_4
	s24-d41_3_4	s24-d41_4_1												s24-d41_16_2		
													s24-d41_15_5			
																
		s24-d41_4_2														
	s24-d41_3_5										s24-d41_13_4					
										s24-d41_12_4						s24-d41_18_5
																
																
	s24-d41_3_6				s24-d41_7_3					s24-d41_12_5				s24-d41_16_3		s24-d41_18_6
			s24-d41_5_5													
																
s24-d41_2_3				s24-d41_6_3		s24-d41_8_5	s24-d41_9_4	s24-d41_10_4	s24-d41_11_5	s24-d41_12_6	s24-d41_13_5	s24-d41_14_5			s24-d41_17_3	s24-d41_18_7
	s24-d41_3_7	s24-d41_4_3	s24-d41_5_6									s24-d41_14_6		s24-d41_16_4		
																
						s24-d41_8_6										
s24-d41_2_4					s24-d41_7_4			s24-d41_10_5	s24-d41_11_6			s24-d41_14_7				
										s24-d41_12_7				s24-d41_16_5. s24-d41_16_6		s24-d41_18_8
	s24-d41_3_8															
		s24-d41_4_4														
																
																
														s24-d41_16_7		
																
																
																
																
																
																
																
																
																
	s24-d41_3_9															
		s24-d41_4_5														
																
																
																
																
																
																
																
																
																
																
																
																
																
																
															s24-d41_17_4	
														s24-d41_16_8		
														s24-d41_16_9		
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
																
												s24-d41_14_8				
																
																
						s24-d41_8_7			s24-d41_11_7		s24-d41_13_6					
			s24-d41_5_7	s24-d41_6_4	s24-d41_7_5			s24-d41_10_6		s24-d41_12_8						s24-d41_18_9
s24-d41_2_5	s24-d41_3_10														s24-d41_17_5	
																
																
																
											s24-d41_13_7					
					s24-d41_7_6											
	s24-d41_3_11						s24-d41_9_5		s24-d41_11_8	s24-d41_12_9				s24-d41_16_10		
																
				s24-d41_6_5				s24-d41_10_7								
s24-d41_2_6	s24-d41_3_12									s24-d41_12_10				s24-d41_16_11	s24-d41_17_6	
