s13-d28_1_1	s13-d28_2_1		s13-d28_4_1	s13-d28_5_1			s13-d28_8_1	s13-d28_9_1			s13-d28_12_1	s13-d28_14_1		s13-d28_16_1		
	s13-d28_2_2		s13-d28_4_2	s13-d28_5_2			s13-d28_8_2	s13-d28_9_2		s13-d28_11_1		s13-d28_14_2				
s13-d28_1_2					s13-d28_6_1	s13-d28_7_1					s13-d28_12_2		s13-d28_15_1	s13-d28_16_2		s13-d28_19_1
s13-d28_1_3	s13-d28_2_3		s13-d28_4_3	s13-d28_5_3			s13-d28_8_3	s13-d28_9_3			s13-d28_12_3	s13-d28_14_3				
s13-d28_1_4	s13-d28_2_4	s13-d28_3_1	s13-d28_4_4	s13-d28_5_4		s13-d28_7_2		s13-d28_9_4	s13-d28_10_1	s13-d28_11_2	s13-d28_12_4	s13-d28_14_4	s13-d28_15_2	s13-d28_16_3	s13-d28_17_1	
s13-d28_1_5	s13-d28_2_5	s13-d28_3_2	s13-d28_4_5	s13-d28_5_5	s13-d28_6_2	s13-d28_7_3	s13-d28_8_4	s13-d28_9_5	s13-d28_10_2	s13-d28_11_3	s13-d28_12_5	s13-d28_14_5	s13-d28_15_3	s13-d28_16_4		s13-d28_19_2
												s13-d28_14_6	s13-d28_15_4		s13-d28_17_2	
s13-d28_1_6		s13-d28_3_3			s13-d28_6_3	s13-d28_7_4			s13-d28_10_3	s13-d28_11_4. s13-d28_11_5	s13-d28_12_6		s13-d28_15_5	s13-d28_16_5	s13-d28_17_3	s13-d28_19_3
s13-d28_1_7	s13-d28_2_6	s13-d28_3_4	s13-d28_4_6	s13-d28_5_6	s13-d28_6_4	s13-d28_7_5	s13-d28_8_5	s13-d28_9_6	s13-d28_10_4		s13-d28_12_7	s13-d28_14_7	s13-d28_15_6	s13-d28_16_6	s13-d28_17_4	s13-d28_19_4
		s13-d28_3_5	s13-d28_4_7						s13-d28_10_5	s13-d28_11_6						s13-d28_19_5
s13-d28_1_8						s13-d28_7_6		s13-d28_9_7						s13-d28_16_7	s13-d28_17_5	
																
		s13-d28_3_6														
																
																
																
										s13-d28_11_7						
																s13-d28_19_6
																
																
s13-d28_1_9		s13-d28_3_7	s13-d28_4_8	s13-d28_5_7		s13-d28_7_7		s13-d28_9_8	s13-d28_10_6				s13-d28_15_7			
											s13-d28_12_8			s13-d28_16_8	s13-d28_17_6	
																
																
										s13-d28_11_8						
																
																
																
s13-d28_1_10	s13-d28_2_7	s13-d28_3_8	s13-d28_4_9	s13-d28_5_8		s13-d28_7_8	s13-d28_8_6	s13-d28_9_9			s13-d28_12_9	s13-d28_14_8	s13-d28_15_8	s13-d28_16_9		
					s13-d28_6_5				s13-d28_10_7				s13-d28_15_9	s13-d28_16_10	s13-d28_17_7	
