	s28-d27_2_1	s28-d27_3_1			s28-d27_7_1	s28-d27_8_1	s28-d27_9_1	s28-d27_10_1				s28-d27_15_1			s28-d27_19_1	
	s28-d27_2_2				s28-d27_7_2	s28-d27_8_2	s28-d27_9_2						s28-d27_16_1		s28-d27_19_2	
s28-d27_1_1		s28-d27_3_2	s28-d27_4_1	s28-d27_5_1						s28-d27_13_1	s28-d27_14_1	s28-d27_15_2		s28-d27_17_1		s28-d27_20_1
s28-d27_1_2	s28-d27_2_3			s28-d27_5_2	s28-d27_7_3	s28-d27_8_3	s28-d27_9_3	s28-d27_10_2		s28-d27_13_2	s28-d27_14_2	s28-d27_15_3. s28-d27_15_4	s28-d27_16_2	s28-d27_17_2	s28-d27_19_3. s28-d27_19_4	s28-d27_20_2
	s28-d27_2_4	s28-d27_3_3	s28-d27_4_2							s28-d27_13_3						
																
s28-d27_1_3	s28-d27_2_5	s28-d27_3_4	s28-d27_4_3		s28-d27_7_4		s28-d27_9_4	s28-d27_10_3		s28-d27_13_4		s28-d27_15_5		s28-d27_17_3	s28-d27_19_5	
	s28-d27_2_6		s28-d27_4_4	s28-d27_5_3		s28-d27_8_4							s28-d27_16_3	s28-d27_17_4		s28-d27_20_3
		s28-d27_3_5	s28-d27_4_5									s28-d27_15_6				
																
										s28-d27_13_5						
																
																
																
																
		s28-d27_3_6				s28-d27_8_5										
s28-d27_1_4	s28-d27_2_7		s28-d27_4_6	s28-d27_5_4	s28-d27_7_5		s28-d27_9_5	s28-d27_10_4		s28-d27_13_6	s28-d27_14_3		s28-d27_16_4	s28-d27_17_5	s28-d27_19_6	s28-d27_20_4
						s28-d27_8_6		s28-d27_10_5							s28-d27_19_7	
s28-d27_1_5											s28-d27_14_4					
		s28-d27_3_7														
	s28-d27_2_8				s28-d27_7_6	s28-d27_8_7	s28-d27_9_6								s28-d27_19_8	
												s28-d27_15_7				
	s28-d27_2_9	s28-d27_3_8				s28-d27_8_8				s28-d27_13_7	s28-d27_14_5				s28-d27_19_9	
		s28-d27_3_9	s28-d27_4_7	s28-d27_5_5	s28-d27_7_7		s28-d27_9_7					s28-d27_15_8	s28-d27_16_5	s28-d27_17_6		s28-d27_20_5
s28-d27_1_6	s28-d27_2_10			s28-d27_5_6	s28-d27_7_8	s28-d27_8_9	s28-d27_9_8	s28-d27_10_6	s28-d27_12_1. s28-d27_12_2. s28-d27_12_3. s28-d27_12_4. s28-d27_12_5. s28-d27_12_6. s28-d27_12_7. s28-d27_12_8. s28-d27_12_9. s28-d27_12_10		s28-d27_14_6		s28-d27_16_6	s28-d27_17_7	s28-d27_19_10	s28-d27_20_6
s28-d27_1_7									s28-d27_12_11						s28-d27_19_11	
										s28-d27_13_8						
																
															s28-d27_19_12	
s28-d27_1_8					s28-d27_7_9		s28-d27_9_9		s28-d27_12_12					s28-d27_17_8		
																
		s28-d27_3_10										s28-d27_15_9				
	s28-d27_2_11															
								s28-d27_10_7	s28-d27_12_13				s28-d27_16_7			s28-d27_20_7
s28-d27_1_9				s28-d27_5_7					s28-d27_12_14							
																
																
														s28-d27_17_9		
										s28-d27_13_9						
																
s28-d27_1_10				s28-d27_5_8	s28-d27_7_10		s28-d27_9_10						s28-d27_16_8	s28-d27_17_10		
																
																
																
														s28-d27_17_11		
																
s28-d27_1_11					s28-d27_7_11		s28-d27_9_11							s28-d27_17_12		
																
		s28-d27_3_11														
																
		s28-d27_3_12			s28-d27_7_12		s28-d27_9_12									
																
																
s28-d27_1_12				s28-d27_5_9	s28-d27_7_13		s28-d27_9_13			s28-d27_13_10	s28-d27_14_7			s28-d27_17_13		s28-d27_20_8
																
																
																
																
																
		s28-d27_3_13														
																
																
														s28-d27_17_14		
																
																
																
																
																
																
																
																
											s28-d27_14_8					
	s28-d27_2_12		s28-d27_4_8		s28-d27_7_14		s28-d27_9_14	s28-d27_10_8					s28-d27_16_9			
																
	s28-d27_2_13	s28-d27_3_14	s28-d27_4_9							s28-d27_13_11						
s28-d27_1_13	s28-d27_2_14			s28-d27_5_10				s28-d27_10_9			s28-d27_14_9		s28-d27_16_10			s28-d27_20_9
			s28-d27_4_10													
	s28-d27_2_15															
s28-d27_1_14											s28-d27_14_10					
																
																
s28-d27_1_15				s28-d27_5_11	s28-d27_7_15		s28-d27_9_15			s28-d27_13_12	s28-d27_14_11					s28-d27_20_10
													s28-d27_16_11	s28-d27_17_15		
